cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
300;101;8;1;D_KTC;B;1.41;0.0;1;1.000;0.01;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;234.00;4228;290;3938;4228;0;4228;235.00;4329;4228;4228;4228;0;101;0;4228;0;0;0;0;29.00;9987397537.80;39696103.93;1000000000000.00;67.46;30.54;100.00;0;1.00;64.00;41194.66;410380.10;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;2;2.000;0.12;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;194.00;4228;290;3938;4228;0;4228;59.00;17115;0;0;0;0;0;0;0;0;4228;0;4228;20.00;9986983298.65;39454217.26;999999116131.26;67.15;30.35;100.00;0;0.00;92.00;41194.66;410380.10;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;3;3.000;0.21;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;103.00;4228;290;3938;4228;0;4228;49.00;16916;0;0;0;0;0;0;0;0;4228;0;4228;12.00;9986348436.40;39183241.96;999997520877.83;66.67;30.14;100.00;0;0.00;55.00;41194.46;410380.12;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;4;4.000;0.30;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;91.00;4228;290;3938;4228;0;4228;27.00;16923;0;0;0;0;0;0;0;0;4228;0;4228;11.00;9985713965.43;37767736.40;999995929141.27;66.19;29.05;100.00;0;0.00;54.00;41192.75;410380.29;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;5;5.000;0.39;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;90.00;4228;290;3938;4228;0;4228;23.00;16924;0;0;0;0;0;0;0;0;4228;0;4228;15.00;9985078941.99;36190696.32;999994335426.57;65.72;27.84;100.00;0;0.00;53.00;41190.78;410380.49;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;6;6.000;0.49;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;100.00;4228;290;3938;4228;0;4228;30.00;16925;0;0;0;0;0;0;0;0;4228;0;4228;10.00;9984444116.93;34623651.76;999992753925.34;65.24;26.63;100.00;0;0.00;54.00;41189.02;410380.66;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;7;7.000;0.58;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;90.00;4228;290;3938;4228;0;4228;23.00;16926;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9983809319.33;33045588.47;999991168840.33;64.76;25.42;100.00;0;0.00;53.00;41186.80;410380.89;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;8;8.000;0.67;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;95.00;4228;290;3938;4228;0;4228;21.00;16928;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9983174789.90;31476995.06;999989580655.88;64.29;24.21;100.00;0;0.00;53.00;41184.53;410381.11;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;9;9.000;0.76;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;96.00;4228;290;3938;4228;0;4228;23.00;16927;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9982540218.94;29909696.60;999987986333.52;63.81;23.01;100.00;0;0.00;52.00;41182.46;410381.32;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;10;10.000;0.86;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;116.00;4228;290;3938;4228;0;4228;24.00;16931;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9981905850.38;28340445.30;999986377894.56;63.34;21.80;100.00;0;0.00;52.00;41179.39;410381.63;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;11;11.000;0.95;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;99.00;4228;290;3938;4228;0;4228;24.00;16928;0;0;0;0;0;0;0;0;4228;0;4228;10.00;9981271198.73;26772786.63;999984780806.51;62.86;20.59;100.00;0;0.00;53.00;41177.23;410381.85;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;12;12.000;1.04;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;93.00;4228;290;3938;4228;0;4228;22.00;16928;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9980636254.20;25190352.31;999983173081.88;62.38;19.38;100.00;0;0.00;53.00;41175.11;410382.06;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;13;13.000;1.13;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;95.00;4228;290;3938;4228;0;4228;21.00;16926;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9980001966.96;23615346.89;999981583663.42;61.91;18.17;100.00;0;0.00;52.00;41173.14;410382.26;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;14;14.000;1.23;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;92.00;4228;290;3938;4228;0;4228;23.00;16937;0;0;0;0;0;0;0;0;4228;0;4228;12.00;9979367931.82;22059538.59;999980007973.31;61.43;16.97;100.00;0;0.00;51.00;41169.67;410382.61;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;15;15.000;1.32;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;94.00;4228;290;3938;4228;0;4228;24.00;16929;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9978733703.38;20489068.66;999978428302.30;60.96;15.76;100.00;0;0.00;52.00;41167.66;410382.81;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;16;16.000;1.41;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;96.00;4228;290;3938;4228;0;4228;23.00;16934;0;0;0;0;0;0;0;0;4228;0;4228;7.00;9978098881.01;18923255.36;999976837198.31;60.48;14.56;100.00;0;0.00;51.00;41165.03;410383.08;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;17;17.000;1.51;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;95.00;4228;290;3938;4228;0;4228;24.00;16931;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9977464535.82;17352329.37;999975242851.34;60.01;13.35;100.00;0;0.00;52.00;41162.70;410383.31;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;18;18.000;1.60;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;93.00;4228;290;3938;4228;0;4228;24.00;16936;0;0;0;0;0;0;0;0;4228;0;4228;8.00;9976829726.70;15782495.55;999973662245.14;59.53;12.14;100.00;0;0.00;52.00;41159.33;410383.65;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;8;1;D_KTC;B;1.41;0.0;19;19.000;1.69;101;0;101;4228;41.9;1;1;101.00;101;4228;4.19;9.00;95.00;4228;290;3938;4228;0;4228;24.00;16929;0;0;0;0;0;0;0;0;4228;0;4228;7.00;9976194868.45;14205149.44;999972049124.10;59.05;10.93;100.00;0;0.00;51.00;41157.56;410383.83;-1.00;-1.00;-1.00;-1.00;-1.00
