cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
900;251;4;1;D_KTC;I;1.41;0.0;1;1.000;0.01;251;0;251;3704;14.8;2;1;251.00;251;3704;NaN;NaN;294.00;3704;704;3000;3704;0;3704;323.00;3955;3704;3704;3704;0;251;0;3704;0;0;0;0;112.00;4068594564.82;39186010.84;1000000000000.00;65.42;30.14;100.00;0;11.00;32.00;16907.85;262289.30;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;2;2.000;0.26;251;0;251;3868;15.4;1;1;251.00;251;3868;1.24;4.00;168.00;2166;590;1576;2166;0;2166;366.00;13822;2210;2210;2210;0;0;0;1038;874;2830;0;2830;81.00;4068300167.44;38900166.36;999999620700.58;65.20;29.92;100.00;0;8.00;17.00;16917.15;262427.66;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;3;3.000;0.51;251;0;251;3956;15.8;1;1;251.00;251;3956;1.26;6.00;70.00;2216;554;1662;2216;0;2216;273.00;13608;2272;2272;2272;0;0;0;1062;974;2812;0;2812;91.00;4067909841.95;38467786.35;999998938684.40;64.90;29.59;100.00;0;8.00;14.00;16917.69;262427.62;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;4;4.000;0.73;251;0;251;3998;15.9;1;1;251.00;251;3998;1.33;6.00;62.00;2184;532;1652;2184;0;2184;274.00;13482;2232;2232;2232;0;0;0;1070;1028;2766;0;2766;61.00;4067521933.97;37978990.46;999998199738.81;64.60;29.21;100.00;0;7.00;14.00;16911.82;262361.68;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;5;5.000;0.97;251;0;251;3942;15.7;1;1;251.00;251;3942;1.34;5.00;58.00;2144;550;1594;2144;0;2144;243.00;13329;2192;2192;2192;0;0;0;968;1024;2752;0;2752;56.00;4067132694.96;37641377.21;999997175678.44;64.31;28.95;100.00;0;6.00;12.00;16953.57;263016.54;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;6;6.000;1.20;251;0;251;3872;15.4;1;1;251.00;251;3872;1.32;7.00;57.00;2116;550;1566;2116;0;2116;243.00;13171;2162;2162;2162;0;0;0;970;1040;2705;0;2705;57.00;4066742735.54;37187942.66;999995986097.29;64.01;28.61;100.00;0;5.00;11.00;16736.37;259582.14;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;7;7.000;1.43;251;0;251;3910;15.6;2;1;251.00;251;3910;NaN;NaN;62.00;2220;566;1654;2220;0;2220;239.00;12882;2266;2266;2266;0;0;0;1070;1032;2608;0;2608;57.00;4066354374.14;36699814.90;999995126680.60;63.71;28.23;100.00;0;5.00;11.00;16786.34;260390.28;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;8;8.000;1.67;251;0;251;3916;15.6;1;1;251.00;251;3916;1.29;7.00;62.00;2146;540;1606;2146;0;2146;243.00;12884;2192;2192;2192;0;0;0;1034;1028;2616;0;2616;58.00;4065968263.30;36336406.08;999994556595.74;63.42;27.95;100.00;0;5.00;11.00;16916.24;262418.77;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;9;9.000;1.91;251;0;251;4084;16.3;1;1;251.00;251;4084;1.30;6.00;61.00;2204;504;1700;2204;0;2204;257.00;13210;2242;2242;2242;0;0;0;1108;940;2704;0;2704;56.00;4065579199.64;35945585.67;999993698204.84;63.12;27.65;100.00;0;5.00;12.00;16761.70;259973.22;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;10;10.000;2.13;251;0;251;4158;16.6;1;1;251.00;251;4158;1.34;7.00;66.00;2288;548;1740;2288;0;2288;285.00;13434;2318;2318;2318;0;0;0;1118;1044;2728;0;2728;57.00;4065190787.98;35741824.33;999992869235.58;62.83;27.49;100.00;0;6.00;13.00;16756.28;259973.57;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;4;1;D_KTC;I;1.41;0.0;11;11.000;2.37;251;0;251;4282;17.1;1;1;251.00;251;4282;1.32;5.00;71.00;2398;588;1810;2398;0;2398;316.00;13795;2430;2430;2430;0;0;0;1194;1070;2798;0;2798;62.00;4064804195.82;35361882.19;999992278033.03;62.53;27.20;100.00;0;6.00;14.00;16756.64;259973.54;-1.00;-1.00;-1.00;-1.00;-1.00
