cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
600;101;6;1;D_KTC;B;1.41;0.0;1;1.000;0.00;101;0;101;1238;12.3;1;1;101.00;101;1238;1.33;4.00;90.00;1238;284;954;1238;0;1238;119.00;1339;1238;1238;1238;0;101;0;1238;0;0;0;0;43.00;9982796066.36;39602555.33;1000000000000.00;63.92;30.46;100.00;0;2.00;10.00;41550.88;414117.60;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;2;2.000;0.07;101;0;101;1292;12.8;1;1;101.00;101;1292;1.49;9.00;55.00;1292;286;1006;1292;0;1292;69.00;4671;348;348;348;0;0;0;340;286;952;0;952;19.00;9982372913.95;39038779.49;999998619632.97;63.60;30.03;100.00;0;0.00;6.00;41600.66;414621.70;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;3;3.000;0.14;101;0;101;1268;12.6;1;1;101.00;101;1268;1.40;5.00;30.00;1268;270;998;1268;0;1268;43.00;4568;296;296;296;0;0;0;290;314;950;0;950;16.00;9981715998.37;37165778.15;999996094703.68;63.12;28.59;100.00;0;0.00;5.00;41601.26;414625.36;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;4;4.000;0.18;101;0;101;1266;12.5;1;1;101.00;101;1266;1.49;6.00;18.00;1266;268;998;1266;0;1266;34.00;4436;308;308;308;0;0;0;304;306;914;0;914;16.00;9981122932.49;36831424.36;999993577749.12;62.68;28.33;100.00;0;0.00;4.00;41248.37;411115.62;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;5;5.000;0.24;101;0;101;1282;12.7;1;1;101.00;101;1282;1.41;5.00;19.00;1282;274;1008;1282;0;1282;27.00;4417;290;290;290;0;0;0;290;274;920;0;920;9.00;9980567185.95;36210252.06;999990306060.54;62.28;27.85;100.00;0;0.00;4.00;41523.24;413878.42;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;6;6.000;0.29;101;0;101;1278;12.7;1;1;101.00;101;1278;1.40;5.00;29.00;1278;294;984;1278;0;1278;26.00;4410;294;294;294;0;0;0;290;294;919;0;919;13.00;9979977505.57;35155477.97;999986488624.94;61.85;27.04;100.00;0;1.00;4.00;41497.03;413620.32;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;7;7.000;0.34;101;0;101;1270;12.6;1;1;101.00;101;1270;1.44;6.00;17.00;1270;280;990;1270;0;1270;27.00;4227;328;328;328;0;0;0;322;330;856;0;856;9.00;9979433840.97;34403893.88;999983199748.02;61.46;26.46;100.00;0;0.00;4.00;41493.39;413620.68;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;8;8.000;0.40;101;0;101;1250;12.4;1;1;101.00;101;1250;1.43;6.00;19.00;1250;272;978;1250;0;1250;27.00;4241;334;334;334;0;0;0;322;342;856;0;856;9.00;9978859040.99;34116307.62;999980642526.73;61.04;26.24;100.00;0;0.00;4.00;41593.17;414621.25;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;9;9.000;0.45;101;0;101;1304;12.9;1;1;101.00;101;1304;1.47;7.00;17.00;1304;282;1022;1304;0;1304;25.00;4325;360;360;360;0;0;0;354;300;876;0;876;7.00;9978282765.30;33780623.11;999977688964.05;60.62;25.99;100.00;0;0.00;4.00;41471.12;413406.66;-1.00;-1.00;-1.00;-1.00;-1.00
600;101;6;1;D_KTC;B;1.41;0.0;10;10.000;0.51;101;0;101;1334;13.2;1;1;101.00;101;1334;1.46;6.00;17.00;1334;264;1070;1334;0;1334;26.00;4569;346;346;346;0;0;0;342;312;937;0;937;16.00;9977738059.26;33370806.92;999974349481.73;60.22;25.67;100.00;0;0.00;4.00;41174.31;410471.31;-1.00;-1.00;-1.00;-1.00;-1.00
