cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
600;251;10;1;D_KTC;B;1.41;0.0;1;1.000;0.02;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;463.00;7868;694;7174;7868;0;7868;348.00;8119;7868;7868;7868;0;251;0;7868;0;0;0;0;86.00;4067354313.22;39495815.19;1000000000000.00;64.47;30.38;100.00;0;1.00;87.00;16774.87;260286.70;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;2;2.000;0.39;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;292.00;7868;694;7174;7868;0;7868;111.00;31975;0;0;0;0;0;0;0;0;7868;0;7868;63.00;4067053786.62;39038633.83;999999599486.76;64.24;30.03;100.00;0;0.00;75.00;16774.87;260286.70;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;3;3.000;0.75;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;237.00;7868;694;7174;7868;0;7868;50.00;31475;0;0;0;0;0;0;0;0;7868;0;7868;56.00;4066657672.01;38408111.95;999999007393.95;63.94;29.54;100.00;0;0.00;69.00;16774.87;260286.70;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;4;4.000;1.10;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;240.00;7868;694;7174;7868;0;7868;46.00;31475;0;0;0;0;0;0;0;0;7868;0;7868;56.00;4066261348.14;37757162.98;999998416473.34;63.63;29.04;100.00;0;0.00;70.00;16774.87;260286.70;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;5;5.000;1.46;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;243.00;7868;694;7174;7868;0;7868;48.00;31480;0;0;0;0;0;0;0;0;7868;0;7868;54.00;4065865259.71;37100664.03;999997830796.18;63.33;28.54;100.00;0;0.00;66.00;16774.67;260286.71;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;6;6.000;1.82;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;254.00;7868;694;7174;7868;0;7868;43.00;31486;0;0;0;0;0;0;0;0;7868;0;7868;55.00;4065468659.22;36461861.29;999997265538.24;63.03;28.05;100.00;0;0.00;66.00;16774.20;260286.74;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;7;7.000;2.18;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;269.00;7868;694;7174;7868;0;7868;43.00;31496;0;0;0;0;0;0;0;0;7868;0;7868;56.00;4065072500.05;35814453.12;999996662597.91;62.72;27.55;100.00;0;0.00;68.00;16773.13;260286.81;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;8;8.000;2.54;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;254.00;7868;694;7174;7868;0;7868;40.00;31490;0;0;0;0;0;0;0;0;7868;0;7868;55.00;4064675860.82;35177488.73;999996058444.94;62.42;27.06;100.00;0;0.00;66.00;16772.31;260286.86;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;9;9.000;2.90;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;240.00;7868;694;7174;7868;0;7868;40.00;31501;0;0;0;0;0;0;0;0;7868;0;7868;56.00;4064279937.98;34546404.23;999995463708.60;62.12;26.57;100.00;0;0.00;66.00;16770.75;260286.96;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;10;10.000;3.26;251;0;251;7868;31.3;1;1;251.00;251;7868;3.66;10.00;240.00;7868;694;7174;7868;0;7868;42.00;31494;0;0;0;0;0;0;0;0;7868;0;7868;53.00;4063883738.36;33886424.20;999994883302.29;61.81;26.07;100.00;0;0.00;66.00;16769.62;260287.03;-1.00;-1.00;-1.00;-1.00;-1.00
