cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
900;251;9;1;D_KTC;B;1.41;0.0;1;1.000;0.01;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;224.00;3736;726;3010;3736;0;3736;318.00;3987;3736;3736;3736;0;251;0;3736;0;0;0;0;104.00;4070638968.61;40866801.56;1000000000000.00;66.99;31.44;100.00;0;5.00;22.00;16932.54;262524.72;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;2;2.000;0.35;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;232.00;3736;726;3010;3736;0;3736;68.00;15447;0;0;0;0;0;0;0;0;3736;0;3736;54.00;4070336827.19;40577940.23;999999682807.75;66.76;31.21;100.00;0;0.00;16.00;16932.54;262524.72;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;3;3.000;0.69;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;96.00;3736;726;3010;3736;0;3736;38.00;14946;0;0;0;0;0;0;0;0;3736;0;3736;55.00;4069932876.70;40006071.33;999999213118.62;66.45;30.77;100.00;0;0.00;14.00;16932.54;262524.72;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;4;4.000;1.02;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;93.00;3736;726;3010;3736;0;3736;25.00;14946;0;0;0;0;0;0;0;0;3736;0;3736;51.00;4069528879.60;39242215.48;999998742443.94;66.14;30.19;100.00;0;0.00;14.00;16932.54;262524.72;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;5;5.000;1.35;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;95.00;3736;726;3010;3736;0;3736;25.00;14951;0;0;0;0;0;0;0;0;3736;0;3736;51.00;4069124715.57;38473348.88;999998271881.00;65.84;29.59;100.00;0;0.00;14.00;16932.32;262524.74;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;6;6.000;1.68;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;94.00;3736;726;3010;3736;0;3736;24.00;14960;0;0;0;0;0;0;0;0;3736;0;3736;53.00;4068721286.98;37733167.12;999997805280.25;65.53;29.03;100.00;0;0.00;14.00;16931.68;262524.78;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;7;7.000;2.00;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;92.00;3736;726;3010;3736;0;3736;28.00;14960;0;0;0;0;0;0;0;0;3736;0;3736;51.00;4068317481.77;36946681.87;999997331388.18;65.22;28.42;100.00;0;0.00;14.00;16930.99;262524.82;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;8;8.000;2.33;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;106.00;3736;726;3010;3736;0;3736;21.00;14966;0;0;0;0;0;0;0;0;3736;0;3736;51.00;4067913868.69;36191306.96;999996871235.58;64.91;27.84;100.00;0;0.00;14.00;16929.87;262524.89;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;9;9.000;2.66;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;93.00;3736;726;3010;3736;0;3736;19.00;14967;0;0;0;0;0;0;0;0;3736;0;3736;51.00;4067510248.69;35406170.83;999996411559.94;64.60;27.24;100.00;0;0.00;12.00;16928.52;262524.98;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;9;1;D_KTC;B;1.41;0.0;10;10.000;2.99;251;0;251;3736;14.9;1;1;251.00;251;3736;2.33;6.00;105.00;3736;726;3010;3736;0;3736;21.00;14974;0;0;0;0;0;0;0;0;3736;0;3736;52.00;4067106783.31;34627211.76;999995947537.69;64.29;26.64;100.00;0;0.00;13.00;16926.39;262525.11;-1.00;-1.00;-1.00;-1.00;-1.00
