cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
300;251;1;1;D_KTC;I;1.41;0.0;1;1.000;0.07;251;0;251;25830;102.9;1;1;251.00;251;25830;1.48;4.00;1748.00;25830;700;25130;25830;0;25830;936.00;26081;25830;25830;25830;0;251;0;25830;0;0;0;0;157.00;4065086031.01;39249429.09;1000000000000.00;62.72;30.19;100.00;0;702.00;858.00;16719.65;259580.48;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;2;2.000;2.51;251;0;251;27794;110.7;1;1;251.00;251;27794;1.57;4.00;565.00;8508;640;7868;8508;0;8508;132576.00;97288;8508;8508;8508;0;0;0;6246;4282;21548;0;21548;95.00;4064802877.99;39033588.29;999997714216.08;62.51;30.03;100.00;0;452.00;749.00;16719.66;259580.48;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;3;3.000;5.21;251;0;251;28428;113.3;1;1;251.00;251;28428;1.68;4.00;578.00;8026;638;7388;8026;0;8026;148411.00;99512;8026;8026;8026;0;0;0;5618;4984;22140;0;22140;111.00;4064464808.73;38784498.86;999994282023.50;62.26;29.83;100.00;0;515.00;873.00;16719.61;259580.48;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;4;4.000;8.16;251;0;251;28856;115.0;1;1;251.00;251;28856;1.73;5.00;626.00;8130;618;7512;8130;0;8130;163357.00;100102;8132;8132;8132;0;0;0;5762;5334;22158;0;22158;94.00;4064123626.97;37903002.29;999992513203.75;62.01;29.16;100.00;0;530.00;858.00;16719.54;259580.49;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;5;5.000;11.19;251;0;251;29666;118.2;1;1;251.00;251;29666;1.92;5.00;594.00;8558;638;7920;8558;0;8558;168426.00;100947;8560;8560;8560;0;0;0;6112;5302;22288;0;22288;79.00;4063779686.47;36924651.60;999990898417.80;61.75;28.40;100.00;0;531.00;905.00;16719.28;259580.50;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;6;6.000;14.19;251;0;251;28550;113.7;2;1;251.00;251;28550;NaN;NaN;516.00;7392;646;6746;7392;0;7392;165338.00;98666;7392;7392;7392;0;0;0;4976;6092;21806;0;21806;79.00;4063431974.51;36672658.58;999989764444.31;61.48;28.21;100.00;0;531.00;873.00;16719.12;259580.51;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;7;7.000;17.21;251;0;251;29092;115.9;2;1;251.00;251;29092;NaN;NaN;609.00;7952;606;7346;7952;0;7952;166273.00;97863;7952;7952;7952;0;0;0;5680;5138;21665;0;21665;79.00;4063081555.58;36390217.01;999989130205.26;61.21;27.99;100.00;0;562.00;920.00;16718.69;259580.54;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;8;8.000;18.95;251;0;251;29092;115.9;2;1;251.00;251;29092;NaN;NaN;0.00;0;0;0;0;0;0;90251.00;43353;0;0;0;0;0;0;0;0;10833;0;10833;78.00;4062730622.16;36111221.37;999988438519.76;60.95;27.78;100.00;0;905.00;907.00;16717.74;259580.60;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;9;9.000;20.61;251;0;251;29092;115.9;2;1;251.00;251;29092;NaN;NaN;0.00;0;0;0;0;0;0;86867.00;41525;0;0;0;0;0;0;0;0;10377;0;10377;78.00;4062389719.04;35912978.05;999987797508.84;60.69;27.63;100.00;0;904.00;906.00;16716.92;259580.65;-1.00;-1.00;-1.00;-1.00;-1.00
300;251;1;1;D_KTC;I;1.41;0.0;10;10.000;22.29;251;0;251;29092;115.9;2;1;251.00;251;29092;NaN;NaN;0.00;0;0;0;0;0;0;88099.00;41735;0;0;0;0;0;0;0;0;10429;0;10429;78.00;4062060118.30;35748986.08;999987119763.53;60.44;27.50;100.00;0;889.00;906.00;16715.92;259580.72;-1.00;-1.00;-1.00;-1.00;-1.00
