cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
900;101;11;1;D_KTC;B;1.41;0.0;1;1.000;0.00;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;44.00;620;246;374;620;0;620;73.00;721;620;620;620;0;101;0;620;0;0;0;0;53.00;9984711691.06;39073770.88;1000000000000.00;65.39;30.06;100.00;0;1.00;5.00;41309.18;411522.19;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;2;2.000;0.09;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;29.00;620;246;374;620;0;620;16.00;2683;0;0;0;0;0;0;0;0;620;0;620;15.00;9984273061.25;38846941.85;999999032681.28;65.06;29.88;100.00;0;0.00;2.00;41309.18;411522.19;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;3;3.000;0.17;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;10.00;620;246;374;620;0;620;8.00;2485;0;0;0;0;0;0;0;0;620;0;620;7.00;9983585426.06;37182584.42;999997182635.00;64.55;28.60;100.00;0;0.00;2.00;41308.63;411522.25;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;4;4.000;0.25;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;10.00;620;246;374;620;0;620;6.00;2492;0;0;0;0;0;0;0;0;620;0;620;7.00;9982896618.38;35114970.60;999995310201.58;64.03;27.01;100.00;0;0.00;2.00;41306.79;411522.43;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;5;5.000;0.33;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;9.00;620;246;374;620;0;620;5.00;2489;0;0;0;0;0;0;0;0;620;0;620;7.00;9982209504.38;33070089.41;999993494963.52;63.52;25.44;100.00;0;0.00;2.00;41305.28;411522.58;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;6;6.000;0.41;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;9.00;620;246;374;620;0;620;5.00;2499;0;0;0;0;0;0;0;0;620;0;620;6.00;9981521401.76;30964214.63;999991672439.86;63.00;23.82;100.00;0;0.00;2.00;41302.30;411522.88;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;7;7.000;0.49;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;7.00;620;246;374;620;0;620;4.00;2493;0;0;0;0;0;0;0;0;620;0;620;6.00;9980833260.07;28911175.78;999989829519.62;62.49;22.24;100.00;0;0.00;1.00;41300.52;411523.06;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;8;8.000;0.58;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;8.00;620;246;374;620;0;620;4.00;2498;0;0;0;0;0;0;0;0;620;0;620;5.00;9980145670.58;26839619.91;999987993779.93;61.97;20.65;100.00;0;0.00;1.00;41297.87;411523.33;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;9;9.000;0.66;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;8.00;620;246;374;620;0;620;5.00;2498;0;0;0;0;0;0;0;0;620;0;620;5.00;9979456007.65;24801293.81;999986119714.30;61.45;19.08;100.00;0;0.00;1.00;41295.21;411523.60;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;11;1;D_KTC;B;1.41;0.0;10;10.000;0.74;101;0;101;620;6.1;1;1;101.00;101;620;1.64;7.00;7.00;620;246;374;620;0;620;4.00;2504;0;0;0;0;0;0;0;0;620;0;620;5.00;9978766702.23;22731042.00;999984282193.13;60.94;17.49;100.00;0;0.00;2.00;41291.21;411524.00;-1.00;-1.00;-1.00;-1.00;-1.00
