cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
900;251;10;1;D_KTC;I;1.41;0.0;1;1.000;0.01;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;188.00;3578;690;2888;3578;0;3578;278.00;3829;3578;3578;3578;0;251;0;3578;0;0;0;0;83.00;4067354313.22;39495815.19;1000000000000.00;64.47;30.38;100.00;0;6.00;20.00;16817.20;260898.41;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;2;2.000;0.36;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;20.00;0;0;0;0;0;0;450.00;14815;0;0;0;0;0;0;0;0;3578;0;3578;62.00;4067051304.56;39144716.36;999999621136.77;64.24;30.11;100.00;0;20.00;28.00;16817.20;260898.41;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;3;3.000;0.71;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;1.00;0;0;0;0;0;0;356.00;14313;0;0;0;0;0;0;0;0;3578;0;3578;56.00;4066645135.89;38641207.34;999999052000.20;63.93;29.72;100.00;0;12.00;12.00;16817.20;260898.41;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;4;4.000;1.05;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;1.00;0;0;0;0;0;0;337.00;14313;0;0;0;0;0;0;0;0;3578;0;3578;52.00;4066239017.68;38043584.79;999998474093.22;63.61;29.26;100.00;0;12.00;12.00;16817.20;260898.41;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;5;5.000;1.39;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;1.00;0;0;0;0;0;0;341.00;14321;0;0;0;0;0;0;0;0;3578;0;3578;52.00;4065832489.09;37324591.35;999997885352.67;63.30;28.71;100.00;0;12.00;10.00;16816.86;260898.43;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;6;6.000;1.72;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;0.00;0;0;0;0;0;0;338.00;14327;0;0;0;0;0;0;0;0;3578;0;3578;54.00;4065426453.95;36604351.62;999997314600.87;62.99;28.16;100.00;0;10.00;11.00;16816.25;260898.47;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;7;7.000;2.06;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;1.00;0;0;0;0;0;0;342.00;14329;0;0;0;0;0;0;0;0;3578;0;3578;53.00;4065020660.39;35882426.47;999996745820.05;62.68;27.60;100.00;0;10.00;10.00;16815.40;260898.53;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;8;8.000;2.40;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;0.00;0;0;0;0;0;0;341.00;14338;0;0;0;0;0;0;0;0;3578;0;3578;52.00;4064614442.51;35170038.58;999996148114.44;62.37;27.05;100.00;0;11.00;11.00;16814.04;260898.61;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;9;9.000;2.74;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;1.00;0;0;0;0;0;0;341.00;14335;0;0;0;0;0;0;0;0;3578;0;3578;52.00;4064208193.22;34449835.16;999995574953.57;62.06;26.50;100.00;0;10.00;10.00;16812.66;260898.70;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;10;10.000;3.08;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;1.00;0;0;0;0;0;0;340.00;14337;0;0;0;0;0;0;0;0;3578;0;3578;52.00;4063802344.76;33725359.28;999994988842.35;61.75;25.94;100.00;0;10.00;10.00;16811.21;260898.79;-1.00;-1.00;-1.00;-1.00;-1.00
900;251;10;1;D_KTC;I;1.41;0.0;11;11.000;3.41;251;0;251;3578;14.3;1;1;251.00;251;3578;2.50;7.00;0.00;0;0;0;0;0;0;342.00;14342;0;0;0;0;0;0;0;0;3578;0;3578;54.00;4063396449.36;33010281.19;999994418282.42;61.44;25.39;100.00;0;10.00;10.00;16809.36;260898.91;-1.00;-1.00;-1.00;-1.00;-1.00
