cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
900;101;4;1;D_KTC;I;1.41;0.0;1;1.000;0.00;101;0;101;600;5.9;4;1;101.00;101;600;NaN;NaN;50.00;600;250;350;600;0;600;72.00;701;600;600;600;0;101;0;600;0;0;0;0;49.00;9987933850.50;39186010.84;1000000000000.00;67.87;30.14;100.00;0;3.00;6.00;41524.84;413479.14;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;2;2.000;0.06;101;0;101;664;6.6;1;3;85.00;101;664;0.94;6.00;34.00;376;142;234;376;0;376;76.00;2464;386;386;386;0;0;0;190;126;474;0;474;13.00;9987615846.54;38905781.44;999998420297.36;67.64;29.93;100.00;0;4.00;2.00;47961.28;478229.01;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;3;3.000;0.13;101;0;101;674;6.7;3;1;101.00;101;674;NaN;NaN;8.00;410;154;256;410;0;410;37.00;2415;422;422;422;0;0;0;170;160;489;0;489;10.00;9987008978.23;38641116.04;999995206576.06;67.19;29.72;100.00;0;1.00;2.00;41613.44;414370.37;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;4;4.000;0.19;101;0;101;678;6.7;5;2;97.00;101;678;NaN;NaN;8.00;406;168;238;406;0;406;30.00;2428;432;432;432;0;0;0;164;160;490;0;490;12.00;9986332810.75;38454847.41;999991372391.08;66.70;29.58;100.00;0;1.00;1.00;41618.63;414369.85;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;5;5.000;0.25;101;0;101;696;6.9;2;2;97.00;101;696;NaN;NaN;8.00;466;168;298;466;0;466;28.00;2409;486;486;486;0;0;0;206;188;467;0;467;12.00;9985675792.34;37315746.08;999988204249.68;66.22;28.70;100.00;0;0.00;1.00;41524.38;413552.83;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;6;6.000;0.32;101;0;101;710;7.0;2;2;99.00;101;710;NaN;NaN;8.00;450;182;268;450;0;450;24.00;2484;464;464;464;0;0;0;172;158;507;0;507;7.00;9985014922.35;35204479.09;999985631428.48;65.73;27.08;100.00;0;1.00;1.00;41541.52;413685.02;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;7;7.000;0.38;101;0;101;684;6.8;1;1;101.00;101;684;1.40;8.00;6.00;368;178;190;368;0;368;22.00;2477;380;380;380;0;0;0;130;156;510;0;510;6.00;9984313553.01;33165727.21;999982853950.64;65.22;25.51;100.00;0;2.00;1.00;52360.09;522479.59;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;8;8.000;0.44;101;0;101;658;6.5;2;1;101.00;101;658;NaN;NaN;6.00;410;152;258;410;0;410;20.00;2388;420;420;420;0;0;0;148;174;479;0;479;6.00;9983646697.33;30927558.36;999979725992.01;64.73;23.79;100.00;0;1.00;2.00;41546.49;413770.06;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;9;9.000;0.49;101;0;101;664;6.6;2;2;100.00;101;664;NaN;NaN;6.00;392;140;252;392;0;392;18.00;2264;408;408;408;0;0;0;156;150;448;0;448;6.00;9983046725.07;30294861.47;999976490327.36;64.29;23.30;100.00;0;1.00;1.00;99009900990099120000000000000000000000000000000000000000000000000000000000000000000000000000000000.00;995037190209989000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;4;1;D_KTC;I;1.41;0.0;10;10.000;0.53;101;0;101;688;6.8;5;2;97.00;101;688;NaN;NaN;6.00;442;158;284;442;0;442;19.00;2367;448;448;448;0;0;0;188;164;464;0;464;7.00;9982554151.34;29623755.05;999973699453.31;63.93;22.79;100.00;0;1.00;2.00;41623.29;414628.55;-1.00;-1.00;-1.00;-1.00;-1.00
