cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
300;101;9;1;D_KTC;I;1.41;0.0;1;1.000;0.01;101;0;101;4236;41.9;1;1;101.00;101;4236;1.57;5.00;252.00;4236;276;3960;4236;0;4236;292.00;4337;4236;4236;4236;0;101;0;4236;0;0;0;0;67.00;9985669504.92;40923209.47;1000000000000.00;66.13;31.48;100.00;0;8.00;54.00;41100.49;409506.36;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;2;2.000;0.12;101;0;101;4396;43.5;1;1;101.00;101;4396;1.52;4.00;73.00;1582;222;1360;1582;0;1582;3157.00;15833;1582;1582;1582;0;0;0;908;748;3488;0;3488;15.00;9985374479.44;40697382.70;999998140753.71;65.92;31.31;100.00;0;31.00;54.00;41068.86;409189.15;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;3;3.000;0.23;101;0;101;4396;43.5;1;1;101.00;101;4396;1.52;4.00;1.00;0;0;0;0;0;0;4065.00;13998;0;0;0;0;0;0;0;0;3499;0;3499;13.00;9984958463.68;40514759.09;999994626230.28;65.62;31.17;100.00;0;52.00;52.00;41068.58;409189.18;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;4;4.000;0.33;101;0;101;4396;43.5;1;1;101.00;101;4396;1.47;4.00;1.00;0;0;0;0;0;0;4004.00;13953;0;0;0;0;0;0;0;0;3488;0;3488;23.00;9984556567.28;40031451.44;999991179770.55;65.34;30.79;100.00;0;50.00;50.00;41068.58;409189.18;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;5;5.000;0.41;101;0;101;4324;42.8;1;1;101.00;101;4324;1.80;5.00;61.00;2230;248;1982;2230;0;2230;2339.00;14148;2334;2334;2334;0;0;0;1606;1678;2668;0;2668;12.00;9984200677.03;39563100.85;999987873460.67;65.09;30.43;100.00;0;18.00;47.00;41068.00;409189.24;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;6;6.000;0.50;101;0;101;4530;44.9;1;1;101.00;101;4530;1.77;5.00;41.00;1552;214;1338;1552;0;1552;2989.00;15121;1552;1552;1552;0;0;0;884;678;3353;0;3353;11.00;9983808477.97;39295255.34;999984609483.26;64.81;30.23;100.00;0;26.00;48.00;41137.20;409894.59;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;7;7.000;0.59;101;0;101;4530;44.9;1;1;101.00;101;4530;1.77;5.00;0.00;0;0;0;0;0;0;2274.00;7949;0;0;0;0;0;0;0;0;1986;0;1986;9.00;9983325270.41;38946311.20;999981315029.33;64.47;29.96;100.00;0;48.00;48.00;41136.39;409894.67;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;8;8.000;0.68;101;0;101;4530;44.9;1;1;101.00;101;4530;1.77;5.00;0.00;0;0;0;0;0;0;2309.00;8220;0;0;0;0;0;0;0;0;2053;0;2053;9.00;9982830067.73;38683222.34;999977954169.55;64.11;29.76;100.00;0;48.00;48.00;41135.32;409894.78;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;9;9.000;0.76;101;0;101;4530;44.9;1;1;101.00;101;4530;1.77;5.00;1.00;0;0;0;0;0;0;2248.00;7894;0;0;0;0;0;0;0;0;1972;0;1972;9.00;9982390528.54;33151153.55;999974659806.25;63.80;25.50;100.00;0;47.00;48.00;41134.37;409894.87;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;10;10.000;0.84;101;0;101;4530;44.9;1;1;101.00;101;4530;1.62;5.00;0.00;0;0;0;0;0;0;2334.00;8322;0;0;0;0;0;0;0;0;2078;0;2078;14.00;9981952520.60;26748672.25;999971295452.54;63.49;20.58;100.00;0;47.00;47.00;41132.97;409895.01;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;11;11.000;0.92;101;0;101;4576;45.3;1;1;101.00;101;4576;1.51;4.00;65.00;2608;270;2338;2608;0;2608;2390.00;14028;2702;2702;2702;0;0;0;1940;1894;2500;0;2500;10.00;9981525015.20;20745211.71;999967863903.33;63.18;15.96;100.00;0;19.00;52.00;41132.37;409895.07;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;12;12.000;1.00;101;0;101;4576;45.3;1;1;101.00;101;4576;1.51;4.00;0.00;0;0;0;0;0;0;2101.00;6428;0;0;0;0;0;0;0;0;1604;0;1604;14.00;9981076623.99;17141316.21;999964453964.00;62.87;13.19;100.00;0;51.00;52.00;41130.51;409895.26;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;13;13.000;1.08;101;0;101;4576;45.3;2;1;101.00;101;4576;NaN;NaN;1.00;0;0;0;0;0;0;1781.00;5500;0;0;0;0;0;0;0;0;1373;0;1373;12.00;9980605400.45;16804646.20;999961093017.08;62.53;12.93;100.00;0;52.00;52.00;41129.30;409895.38;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;14;14.000;1.17;101;0;101;4520;44.8;1;1;101.00;101;4520;2.29;6.00;59.00;2256;262;1994;2256;0;2256;2677.00;14242;2341;2341;2341;0;0;0;1580;1636;2711;0;2711;10.00;9980177400.23;16636997.66;999957926819.99;62.22;12.80;100.00;0;20.00;51.00;41127.71;409895.54;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;15;15.000;1.29;101;0;101;4614;45.7;1;1;101.00;101;4614;2.27;6.00;45.00;1582;242;1340;1582;0;1582;3163.00;15259;1586;1586;1586;0;0;0;884;790;3357;0;3357;11.00;9979676544.04;16461810.87;999954789208.30;61.86;12.66;100.00;0;26.00;48.00;41125.22;409895.79;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;16;16.000;1.37;101;0;101;4614;45.7;2;1;101.00;101;4614;NaN;NaN;0.00;0;0;0;0;0;0;1431.00;4600;0;0;0;0;0;0;0;0;1147;0;1147;11.00;9979071613.19;16285056.29;999951258450.97;61.42;12.53;100.00;0;49.00;49.00;41123.06;409896.01;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;17;17.000;1.48;101;0;101;4666;46.2;2;1;101.00;101;4666;NaN;NaN;56.00;2014;260;1754;2014;0;2014;3202.00;15184;2041;2041;2041;0;0;0;1284;1232;3120;0;3120;8.00;9978530323.17;16120226.14;999947862780.06;61.03;12.40;99.99;0;27.00;54.00;41069.01;409388.39;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;18;18.000;1.58;101;0;101;4666;46.2;1;1;101.00;101;4666;2.40;6.00;0.00;0;0;0;0;0;0;1882.00;5390;0;0;0;0;0;0;0;0;1343;0;1343;15.00;9977960792.72;15948473.22;999945040985.35;60.62;12.27;99.99;0;53.00;54.00;41065.87;409388.71;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;19;19.000;1.69;101;0;101;4300;42.6;1;1;101.00;101;4300;2.26;6.00;44.00;1714;236;1478;1714;0;1714;2727.00;14486;1755;1755;1755;0;0;0;1038;1404;2967;0;2967;7.00;9977350402.48;15785489.42;999942652628.56;60.17;12.14;99.99;0;21.00;43.00;41052.50;409266.09;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;20;20.000;1.77;101;0;101;4300;42.6;1;1;101.00;101;4300;2.45;7.00;0.00;0;0;0;0;0;0;1121.00;4338;0;0;0;0;0;0;0;0;1080;0;1080;10.00;9976761272.52;15613610.64;999939671952.38;59.74;12.01;99.99;0;42.00;45.00;41049.53;409266.39;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;21;21.000;1.86;101;0;101;4298;42.6;1;1;101.00;101;4298;2.40;7.00;49.00;1790;246;1544;1790;0;1790;2124.00;13828;1795;1795;1795;0;0;0;1068;1070;2877;0;2877;10.00;9976215002.20;15438551.59;999936421788.78;59.34;11.88;99.99;0;17.00;41.00;41047.77;409266.57;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;22;22.000;1.95;101;0;101;4298;42.6;1;1;101.00;101;4298;2.40;7.00;0.00;0;0;0;0;0;0;1004.00;4058;0;0;0;0;0;0;0;0;1010;0;1010;8.00;9975645956.84;15087817.26;999933605778.94;58.92;11.61;99.99;0;40.00;40.00;41045.32;409266.81;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;23;23.000;2.04;101;0;101;4298;42.6;1;1;101.00;101;4298;2.40;7.00;0.00;0;0;0;0;0;0;1028.00;3863;0;0;0;0;0;0;0;0;962;0;962;7.00;9975040960.33;13469254.98;999930584460.22;58.48;10.36;99.99;0;40.00;45.00;41042.96;409267.05;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;24;24.000;2.11;101;0;101;4298;42.6;1;1;101.00;101;4298;2.46;8.00;0.00;0;0;0;0;0;0;1105.00;4234;0;0;0;0;0;0;0;0;1054;0;1054;10.00;9974470387.92;10185977.87;999927479062.22;58.07;7.84;99.99;0;40.00;40.00;41040.09;409267.34;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;25;25.000;2.20;101;0;101;4678;46.3;1;1;101.00;101;4678;2.77;7.00;79.00;2848;278;2570;2848;0;2848;2068.00;13403;2985;2985;2985;0;0;0;2218;1838;2282;0;2282;9.00;9973947729.37;6441396.83;999925287096.88;57.68;4.95;99.99;0;14.00;55.00;41071.41;409606.54;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;26;26.000;2.33;101;0;101;4654;46.1;1;1;101.00;101;4654;3.05;8.00;45.00;1598;220;1378;1598;0;1598;3280.00;15594;1599;1599;1599;0;0;0;886;910;3410;0;3410;9.00;9973389001.95;4071137.94;999923063705.42;57.27;3.13;99.99;0;25.00;49.00;41038.22;409295.96;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;9;1;D_KTC;I;1.41;0.0;27;27.000;2.46;101;0;101;4780;47.3;1;1;101.00;101;4780;3.02;9.00;49.00;1666;228;1438;1666;0;1666;3354.00;15628;1666;1666;1666;0;0;0;982;856;3408;0;3408;8.00;9972760553.59;3306807.99;999920223215.26;56.81;2.54;99.99;0;28.00;51.00;41075.12;409688.06;-1.00;-1.00;-1.00;-1.00;-1.00
