cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
300;101;6;1;D_KTC;I;1.41;0.0;1;1.000;0.01;101;0;101;4092;40.5;1;1;101.00;101;4092;1.47;4.00;269.00;4092;294;3798;4092;0;4092;233.00;4193;4092;4092;4092;0;101;0;4092;0;0;0;0;42.00;9982796066.36;39602555.33;1000000000000.00;63.92;30.46;100.00;0;6.00;56.00;41103.08;409652.49;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;2;2.000;0.12;101;0;101;4502;44.6;1;1;101.00;101;4502;1.65;4.00;155.00;1766;224;1542;1766;0;1766;3066.00;15657;1766;1766;1766;0;0;0;1088;678;3414;0;3414;19.00;9982535051.01;39418791.66;999998200367.32;63.73;30.32;100.00;0;27.00;157.00;41134.53;409969.50;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;3;3.000;0.21;101;0;101;4458;44.1;1;1;101.00;101;4458;1.71;4.00;52.00;1574;242;1332;1574;0;1574;3079.00;16018;1580;1580;1580;0;0;0;866;910;3522;0;3522;20.00;9982183075.71;39124990.24;999994757285.74;63.49;30.10;100.00;0;27.00;57.00;41057.65;409196.57;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;4;4.000;0.31;101;0;101;4556;45.1;1;1;101.00;101;4556;1.96;6.00;41.00;1514;206;1308;1514;0;1514;3073.00;15752;1520;1520;1520;0;0;0;900;802;3476;0;3476;13.00;9981773868.13;38783460.89;999991305101.62;63.20;29.83;100.00;0;28.00;48.00;41136.63;409994.11;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;5;5.000;0.41;101;0;101;4516;44.7;1;1;101.00;101;4516;2.00;6.00;42.00;1490;224;1266;1490;0;1490;2928.00;15714;1494;1494;1494;0;0;0;782;822;3493;0;3493;12.00;9981321866.72;37895863.48;999987803128.84;62.88;29.15;100.00;0;27.00;48.00;41061.66;409244.47;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;6;6.000;0.50;101;0;101;4490;44.5;1;1;101.00;101;4490;1.92;5.00;40.00;1484;242;1242;1484;0;1484;2840.00;15329;1484;1484;1484;0;0;0;776;802;3404;0;3404;13.00;9980855752.80;37717745.86;999984331235.77;62.54;29.01;100.00;0;26.00;49.00;41061.60;409244.48;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;7;7.000;0.60;101;0;101;4532;44.9;1;1;101.00;101;4532;2.09;6.00;44.00;1554;234;1320;1554;0;1554;2893.00;15289;1554;1554;1554;0;0;0;850;808;3371;0;3371;11.00;9980388557.69;36666212.34;999980959664.07;62.21;28.20;100.00;0;26.00;48.00;41117.45;409818.27;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;8;8.000;0.72;101;0;101;4560;45.1;1;1;101.00;101;4560;2.20;6.00;43.00;1566;252;1314;1566;0;1566;2940.00;15270;1566;1566;1566;0;0;0;848;820;3361;0;3361;11.00;9979851111.73;35165743.52;999977494862.45;61.82;27.05;100.00;0;25.00;48.00;41115.94;409818.42;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;9;9.000;0.82;101;0;101;4432;43.9;1;1;101.00;101;4432;2.25;7.00;41.00;1444;240;1204;1444;0;1444;2874.00;15117;1444;1444;1444;0;0;0;756;884;3333;0;3333;16.00;9979305267.28;34556573.29;999973985812.26;61.43;26.58;100.00;0;25.00;47.00;41114.52;409818.56;-1.00;-1.00;-1.00;-1.00;-1.00
300;101;6;1;D_KTC;I;1.41;0.0;10;10.000;0.93;101;0;101;4458;44.1;1;1;101.00;101;4458;2.43;8.00;41.00;1540;232;1308;1540;0;1540;2812.00;14979;1540;1540;1540;0;0;0;868;842;3276;0;3276;10.00;9978752878.61;33942522.53;999970969483.84;61.03;26.11;100.00;0;22.00;45.00;41094.95;409645.98;-1.00;-1.00;-1.00;-1.00;-1.00
