cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
900;101;12;1;D_KTC;I;1.41;0.0;1;1.000;0.00;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;36.00;610;236;374;610;0;610;72.00;711;610;610;610;0;101;0;610;0;0;0;0;48.00;9986707880.30;39164960.73;1000000000000.00;66.93;30.13;100.00;0;3.00;5.00;45611.86;454632.66;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;2;2.000;0.09;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;17.00;0;0;0;0;0;0;34.00;2643;0;0;0;0;0;0;0;0;610;0;610;8.00;9986313478.87;38982200.87;999999175089.16;66.63;29.99;100.00;0;2.00;3.00;45611.86;454632.66;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;3;3.000;0.17;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;1.00;0;0;0;0;0;0;22.00;2445;0;0;0;0;0;0;0;0;610;0;610;7.00;9985668755.21;38821844.01;999997650786.20;66.15;29.86;100.00;0;2.00;2.00;45611.30;454632.72;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;4;4.000;0.25;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;21.00;2451;0;0;0;0;0;0;0;0;610;0;610;8.00;9985023180.47;38661160.68;999996123015.66;65.66;29.74;100.00;0;2.00;2.00;45609.25;454632.92;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;5;5.000;0.33;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;16.00;2450;0;0;0;0;0;0;0;0;610;0;610;7.00;9984380069.79;37623524.24;999994609520.83;65.18;28.94;100.00;0;1.00;1.00;45607.23;454633.13;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;6;6.000;0.40;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;14.00;2454;0;0;0;0;0;0;0;0;610;0;610;6.00;9983734934.64;36147220.20;999993070467.63;64.69;27.81;100.00;0;1.00;1.00;45604.79;454633.37;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;7;7.000;0.48;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;12.00;2450;0;0;0;0;0;0;0;0;610;0;610;5.00;9983091213.23;34666050.06;999991546527.16;64.21;26.67;100.00;0;2.00;1.00;45602.95;454633.56;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;8;8.000;0.56;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;12.00;2459;0;0;0;0;0;0;0;0;610;0;610;5.00;9982447438.22;33191918.38;999990010471.03;63.73;25.53;100.00;0;1.00;1.00;45599.55;454633.90;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;9;9.000;0.63;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;13.00;2450;0;0;0;0;0;0;0;0;610;0;610;5.00;9981803467.21;31714899.83;999988469189.79;63.24;24.40;100.00;0;1.00;2.00;45598.18;454634.03;-1.00;-1.00;-1.00;-1.00;-1.00
900;101;12;1;D_KTC;I;1.41;0.0;10;10.000;0.71;101;0;101;610;6.0;1;1;101.00;101;610;1.79;6.00;0.00;0;0;0;0;0;0;13.00;2457;0;0;0;0;0;0;0;0;610;0;610;5.00;9981160339.48;30228932.99;999986939050.34;62.76;23.25;100.00;0;1.00;1.00;45595.28;454634.33;-1.00;-1.00;-1.00;-1.00;-1.00
