cWorldSize;cNodeCount;cSeed;cAlgoId;cAlgoName;cAlgoMode;cKtcParameterK;cMinimumDistanceThresholdInMeters;iter;simulationTimeInMinutes;totalTimeInMinutes;nodeCountTotal;nodeCountEmpty;nodeCountAlive;edgeCountTotal;nodeOutdegreeAvg;numSCCsOutput;numSCCsInput;nodeCountReachableFromBaseStation;nodeCountInFacade;edgeCountInFacade;hopSpannerAvg;hopSpannerMax;tcTimeInMillis;tcLSMCountTotal;tcLSMCountAct;tcLSMCountInact;tcLSMCountClassification;tcLSMCountUnclassification;tcLSMCountEffective;ceTimeInMillis;ceRuleCountTotal;ceLSMCountTotal;ceLSMCountUnclassification;ceLSMCountEffective;ceLSMsPerRule;ceNodeAddtionCount;ceNodeRemovalCount;ceEdgeAdditionCount;ceEdgeRemovalCount;ceDistanceModCount;ceRemainingEnergyModCount;ceRequiredPowerModCount;statTimeInMillis;energyLevelAvg;energyLevelMin;energyLevelMax;energyPercentageAvg;energyPercentageMin;energyPercentageMax;tcViolationCount;ceCheckTimeInMillis;tcCheckTimeInMillis;remainingLifetimeMean;remainingLifetimeStddev;lifetimeOneKey;lifetimeFirstQuartileKey;lifetimeSecondQuartileKey;lifetimeThirdQuartileKey;lifetimeAllKey
600;251;10;1;D_KTC;B;1.41;0.0;1;1.000;0.02;251;0;251;7868;31.3;1;1;251.00;251;7868;1.26;4.00;460.00;7868;694;7174;7868;0;7868;354.00;8119;7868;7868;7868;0;251;0;7868;0;0;0;0;121.00;4067354313.22;39495815.19;1000000000000.00;64.47;30.38;100.00;0;2.00;74.00;16774.87;260286.70;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;2;2.000;0.23;251;0;251;8190;32.6;1;1;251.00;251;8190;1.31;4.00;303.00;8190;716;7474;8190;0;8190;495.00;28818;2114;2114;2114;0;0;0;2098;1776;6092;0;6092;69.00;4067058979.48;39062884.37;999999482335.64;64.24;30.05;100.00;0;0.00;63.00;16827.91;261124.78;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;3;3.000;0.42;251;0;251;8330;33.2;1;1;251.00;251;8330;1.28;4.00;283.00;8330;726;7604;8330;0;8330;460.00;28606;2080;2080;2080;0;0;0;2080;1940;6058;0;6058;60.00;4066685628.45;38430212.72;999998382697.01;63.96;29.56;100.00;0;0.00;71.00;16762.65;260095.91;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;4;4.000;0.62;251;0;251;8330;33.2;1;1;251.00;251;8330;1.28;4.00;265.00;8330;726;7604;8330;0;8330;40.00;18418;0;0;0;0;0;0;0;0;4604;0;4604;59.00;4066312926.65;37843319.73;999996860724.87;63.68;29.11;100.00;0;0.00;68.00;16762.60;260095.91;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;5;5.000;0.80;251;0;251;8330;33.2;1;1;251.00;251;8330;1.20;5.00;269.00;8330;726;7604;8330;0;8330;33.00;18686;0;0;0;0;0;0;0;0;4670;0;4670;75.00;4065945867.51;37466879.29;999994991509.86;63.40;28.82;100.00;0;0.00;62.00;16762.40;260095.93;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;6;6.000;0.99;251;0;251;8392;33.4;1;1;251.00;251;8392;1.13;3.00;345.00;8392;708;7684;8392;0;8392;465.00;24819;4190;4190;4190;0;0;0;4168;4106;4015;0;4015;99.00;4065583498.62;36951050.82;999992514286.85;63.13;28.42;100.00;0;0.00;100.00;16768.36;260194.44;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;7;7.000;1.20;251;0;251;8392;33.4;1;1;251.00;251;8392;1.13;3.00;310.00;8392;708;7684;8392;0;8392;27.00;10208;0;0;0;0;0;0;0;0;2550;0;2550;68.00;4065215776.58;36139286.63;999990664116.81;62.85;27.80;100.00;0;0.00;83.00;16767.97;260194.46;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;8;8.000;1.38;251;0;251;8392;33.4;1;1;251.00;251;8392;1.13;3.00;312.00;8392;708;7684;8392;0;8392;23.00;11201;0;0;0;0;0;0;0;0;2796;0;2796;62.00;4064847770.31;35306159.51;999989767169.64;62.57;27.16;100.00;0;0.00;75.00;16767.17;260194.52;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;9;9.000;1.56;251;0;251;8392;33.4;1;1;251.00;251;8392;1.21;5.00;301.00;8392;708;7684;8392;0;8392;26.00;12552;0;0;0;0;0;0;0;0;3131;0;3131;76.00;4064489000.30;34882660.55;999988040403.01;62.30;26.83;100.00;0;0.00;73.00;16765.74;260194.61;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;10;10.000;1.75;251;0;251;8654;34.5;1;1;251.00;251;8654;1.38;5.00;312.00;8654;704;7950;8654;0;8654;404.00;24124;5058;5058;5058;0;0;0;5030;4768;3444;0;3444;65.00;4064132684.87;34453917.96;999985399348.74;62.03;26.50;100.00;0;0.00;81.00;16729.08;259632.50;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;11;11.000;1.95;251;0;251;8514;33.9;1;1;251.00;251;8514;1.33;5.00;296.00;8514;698;7816;8514;0;8514;466.00;28261;2234;2234;2234;0;0;0;2232;2372;5817;0;5817;60.00;4063764663.43;34026638.48;999983640053.54;61.76;26.17;100.00;0;0.00;75.00;16774.31;260368.38;-1.00;-1.00;-1.00;-1.00;-1.00
600;251;10;1;D_KTC;B;1.41;0.0;12;12.000;2.15;251;0;251;8514;33.9;1;1;251.00;251;8514;1.33;5.00;323.00;8514;698;7816;8514;0;8514;20.00;6653;0;0;0;0;0;0;0;0;1658;0;1658;56.00;4063396028.41;33575036.41;999982603651.17;61.48;25.83;100.00;0;0.00;67.00;16772.97;260368.47;-1.00;-1.00;-1.00;-1.00;-1.00
