ID;IDLE;SEND;RECV;Total
1;5824484.7;3810027.3;0.0;9634512.0
2;5823134.7;4504441.2;0.0;10327575.8
3;5794247.4;18793547.1;5511831.7;30099626.2
4;5813150.5;8956514.3;1366619.8;16136284.5
5;5780749.0;21537956.0;9945757.9;37264463.0
6;5792221.2;19668777.9;6091579.0;31552578.1
7;5823859.1;4131811.8;0.0;9955670.9
8;5786633.7;22275277.2;8657575.2;36719486.2
9;5786043.3;21771286.0;7047624.7;34604953.9
10;5789157.9;19800908.0;5223239.7;30813305.6
11;5790190.8;19175895.6;5145224.9;30111311.2
12;5815496.4;8298003.4;1194157.5;15307657.3
13;5823539.5;4296220.3;0.0;10119759.8
14;5792785.7;18582703.2;5655463.8;30030952.7
15;5824339.4;3884753.2;0.0;9709092.6
16;5823093.8;4525479.1;0.0;10348572.8
17;5822896.9;4626728.9;0.0;10449625.9
18;5791067.5;19457742.4;6919121.9;32167931.8
19;5824074.1;4021222.8;0.0;9845296.9
20;5823367.2;4384853.1;0.0;10208220.3
21;5793922.9;19236209.5;6275591.3;31305723.8
22;5823599.5;4265340.1;0.0;10088939.6
23;5823854.0;4134419.8;0.0;9958273.9
24;5781391.0;21548346.6;10288276.4;37618014.0
25;5781280.7;22723617.4;11048037.5;39552935.6
26;5824265.9;3922591.0;0.0;9746856.9
27;5791719.6;19389137.6;5002912.9;30183770.1
28;5813476.4;9299310.0;1207825.5;16320611.8
29;5814113.1;9013440.2;1193430.7;16020984.0
30;5812855.3;9670487.9;1189765.6;16673108.7
31;5823612.3;4258757.4;0.0;10082369.7
32;5824013.2;4052536.4;0.0;9876549.6
33;5810553.5;10041947.4;1443283.6;17295784.5
34;5792719.6;17588859.3;4783767.6;28165346.5
35;5823251.2;4444497.2;0.0;10267748.4
36;5784808.5;21694613.7;9985363.5;37464785.7
37;5780687.7;23218761.2;10994802.4;39994251.4
38;5790225.4;19504716.0;5343553.4;30638494.8
39;5790846.7;18649091.6;4937162.2;29377100.5
40;5792868.7;18305340.9;4006018.1;28104227.7
41;5824137.5;3988617.8;0.0;9812755.3
42;5787791.7;19432071.6;6403307.0;31623170.3
43;5791672.7;19398476.6;5770537.9;30960687.2
44;5791181.9;18832633.2;4103529.5;28727344.7
45;5786897.0;19817406.4;6336814.0;31941117.4
46;5780743.8;22002122.9;10391521.0;38174387.7
47;5791793.4;18418491.3;5139410.0;29349694.7
48;5805527.7;13215833.3;2413477.6;21434838.5
49;5788436.4;20554752.7;5171670.0;31514859.1
50;5824222.2;3945072.1;0.0;9769294.3
51;5812765.3;9094982.1;1382387.1;16290134.5
52;5790506.0;19508743.9;5486412.4;30785662.3
53;5811013.5;10007505.8;1377355.6;17195875.0
