ID;IDLE;SEND;RECV;Total
1;5824394.5;3856414.3;0.0;9680808.8
2;5805047.4;13392204.0;2429758.6;21627010.0
3;5765002.3;33166726.3;7299194.9;46230923.5
4;5784278.4;23194383.7;5002853.9;33981515.9
5;5734414.3;43192955.3;16896197.3;65823566.8
6;5794638.1;18371584.3;3695908.1;27862130.5
7;5823648.1;4240334.3;0.0;10063982.4
8;5802546.2;14110795.4;2612499.5;22525841.2
9;5716480.4;48858040.4;29448417.5;84022938.2
10;5824618.6;3741159.2;0.0;9565777.8
11;5738927.3;44023065.6;10388893.6;60150886.4
12;5824381.3;3863222.0;0.0;9687603.3
13;4737048.3;56199017.9;13717293.3;74653359.5
14;2790391.8;33505512.4;8356385.3;44652289.5
15;5823575.5;4277697.2;0.0;10101272.7
16;5753755.2;37903679.3;8765714.7;52423149.2
17;5814721.9;8819118.0;1155557.2;15789397.1
18;5813446.4;9068786.4;1282240.5;16164473.2
19;5770850.4;28878721.8;6534033.0;41183605.2
20;5724771.9;49239095.6;18761639.5;73725507.0
21;5805728.2;12793638.8;2505836.9;21105203.9
22;5753357.9;36249901.3;8879771.8;50883031.0
23;5747814.6;38933096.3;10896820.9;55577731.8
24;2448313.1;39339574.0;22778257.3;64566144.4
25;5681660.4;69452982.3;21993465.2;97128107.9
26;5793525.0;18697353.4;3778671.9;28269550.3
27;5824188.9;3962170.4;0.0;9786359.3
28;5722077.6;52108495.3;12873600.3;70704173.2
29;5782300.6;24106509.1;5037013.5;34925823.2
30;5824120.7;3997275.2;0.0;9821395.9
31;5814986.9;8537821.1;1204405.4;15557213.4
32;5758009.3;33723435.7;8621476.5;48102921.5
33;5824111.0;4002224.7;0.0;9826335.8
34;5823798.9;4162758.7;0.0;9986557.6
35;5824380.4;3863696.9;0.0;9688077.3
36;5813763.6;9101811.4;1220802.0;16136377.0
37;5806011.8;13252413.0;2327231.0;21385655.8
38;4561483.1;54226023.5;17175951.5;75963458.1
39;5741475.1;42177158.5;13999695.5;61918329.1
40;5814711.3;8582680.0;1233001.9;15630393.1
41;5803070.7;13888654.3;2590601.4;22282326.5
42;5814579.9;8790302.5;1190253.6;15795136.0
43;5824440.4;3832825.0;0.0;9657265.4
44;5729797.0;47965766.3;11773430.4;65468993.6
45;5815526.3;8244070.5;1210944.5;15270541.3
46;5823591.8;4269306.4;0.0;10092898.2
47;5823513.1;4309794.0;0.0;10133307.1
48;5705608.9;59024277.0;14983309.2;79713195.1
49;5805671.0;12872629.3;2496272.2;21174572.5
50;5778433.6;26334601.3;6120201.1;38233236.0
51;5761498.4;33762361.8;7671876.0;47195736.2
52;5807079.7;12677050.5;2328402.2;20812532.4
53;5804155.5;13648305.0;2496809.0;21949269.5
54;5795638.6;18018008.0;3653403.8;27467050.4
55;5824202.8;3955046.1;0.0;9779248.9
56;5747313.8;39734759.5;13829837.6;59311910.8
57;5786898.5;22835006.3;4699357.5;33321262.3
58;5798275.5;16566768.2;2523843.8;24888887.5
59;5824128.3;3993359.0;0.0;9817487.2
60;5824252.0;3929715.3;0.0;9753967.3
61;5814026.6;8846030.3;1260768.7;15920825.6
62;5751337.3;38844581.8;8864204.8;53460123.9
63;5803618.4;13891985.7;2503592.1;22199196.1
64;2870036.2;32543743.6;7925889.7;43339669.5
65;5784451.1;22231909.9;5277545.8;33293906.7
66;5793810.8;18672434.2;3740120.3;28206365.4
67;5814394.2;8789554.3;1218362.0;15822310.5
68;5815364.2;8238612.7;1232465.1;15286442.0
69;5804523.0;13666821.5;2431905.8;21903250.3
70;5814229.9;8872377.7;1214848.5;15901456.1
71;5802995.5;14058404.0;2554392.3;22415791.8
72;5791618.9;19295103.6;3896522.4;28983245.0
73;5823920.5;4100223.3;0.0;9924143.8
74;5824586.7;3757582.5;0.0;9582169.2
75;3830382.7;35552684.4;8665529.5;48048596.7
76;5823935.6;4092465.7;0.0;9916401.3
77;5824292.9;3908659.1;0.0;9732952.0
78;5720009.1;52865419.6;13996048.3;72581477.0
79;5824568.7;3766806.6;0.0;9591375.3
80;5772032.1;30441720.5;7018464.7;43232217.3
81;5733808.5;48196876.5;11063337.4;64994022.4
82;5804879.9;13537621.1;2418144.3;21760645.3
83;5699262.9;62012783.1;15701782.9;83413828.9
84;5815234.5;8453207.9;1188106.4;15456548.8
85;5824114.4;4000483.2;0.0;9824597.7
86;5767550.3;31687880.9;7345310.3;44800741.5
87;5823626.9;4251258.2;0.0;10074885.0
88;5795811.6;18480465.1;3478994.7;27755271.4
89;5773778.7;28578846.8;6158228.7;40510854.2
90;5823349.3;4394060.5;0.0;10217409.8
91;5769407.9;29153972.6;6685945.5;41609326.1
92;5813746.5;8980146.9;1263062.3;16056955.7
93;5824225.8;3943172.3;0.0;9767398.2
94;4556978.5;63282999.4;16358720.6;84198698.5
95;5804699.9;13451348.1;1317815.2;20573863.2
96;5786148.6;22713228.4;4859237.2;33358614.3
97;5814695.4;8819371.3;1160485.9;15794552.6
98;5780231.3;24564446.6;5235223.8;35579901.8
99;5815218.0;8573624.2;1152678.0;15541520.2
100;5796419.3;17884316.4;3570968.7;27251704.4
101;5792204.7;11544335.5;22622697.6;39959237.8
