ID;IDLE;RECV;SEND;Total
1;5765322.3;7994240.8;32826843.7;46586406.7
2;5764576.2;7770526.3;32971845.8;46506948.3
3;5806026.3;2440010.6;13122131.0;21368167.9
4;5806449.5;2355678.5;12957622.4;21119750.4
5;5815665.5;1164497.8;8317279.9;15297443.1
6;5776274.5;8572424.4;27683171.4;42031870.3
7;2685873.3;9357144.1;37343123.6;49386141.0
8;5809383.1;1174722.0;11549306.6;18533411.7
9;3597198.8;27771183.8;56660798.4;88029181.0
10;5824494.8;0.0;3804852.8;9629347.6
11;5824464.7;0.0;3820326.3;9644790.9
12;5824508.1;0.0;3797986.8;9622494.9
13;5815410.9;1177129.1;8389239.3;15381779.3
14;5815036.1;1218053.8;8532311.7;15565401.6
15;5824574.6;0.0;3763798.6;9588373.2
16;5824195.0;0.0;3959039.1;9783234.1
17;5824463.1;0.0;3821159.5;9645622.6
18;5795677.5;5396735.0;18152614.6;29345027.0
19;5795046.5;3567748.0;18636626.2;27999420.7
20;5772629.3;7241361.4;29682619.8;42696610.5
21;5786892.8;4828018.4;22519447.8;33134359.0
22;5783119.4;4705177.5;24863178.4;35351475.3
23;5815657.0;1159656.3;8324369.1;15299682.5
24;5772519.0;9172253.9;28166561.4;43111334.2
25;5741283.8;12309841.2;43601689.4;61652814.5
26;5805841.9;2394819.2;13146158.6;21346819.7
27;5815450.1;1178852.5;8370136.2;15364438.8
28;5815742.5;1152092.4;8306692.6;15274527.5
29;5806755.5;2336361.6;12833134.9;20976252.0
30;5824380.3;0.0;3863715.3;9688095.6
31;5806551.3;2352090.0;12957909.1;21116550.3
32;3756130.4;18461858.0;51649471.2;73867459.6
33;5736645.2;12083809.0;47046104.9;64866559.2
34;5815347.9;1221590.0;8449653.3;15486591.2
35;5815594.9;1190064.0;8319009.7;15324668.6
36;4307439.0;11709109.7;47217571.1;63234119.9
37;5766413.9;7218940.4;32715583.1;45700937.4
38;5824455.7;0.0;3824967.5;9649423.1
39;5767672.3;4692913.4;32751207.9;43211793.6
40;5815590.0;1170194.4;8337159.5;15322944.0
41;5732880.5;15505480.4;47487045.8;68725406.7
42;5824266.9;0.0;3922074.4;9746341.3
43;5808909.0;1195315.9;11695630.3;18699855.2
44;5794727.7;3342948.1;18936979.4;28074655.3
45;5767887.2;7283635.6;31742083.8;44793606.5
46;4666407.0;6802823.2;30150809.6;41620039.9
47;5824393.2;0.0;3857089.3;9681482.5
48;5815363.5;1219816.2;8426282.3;15461462.0
49;5724981.4;13547560.7;52043280.2;71315822.2
50;5824369.5;0.0;3869304.7;9693674.2
51;5824114.7;0.0;4000366.6;9824481.2
52;2737349.6;12275368.3;44227425.1;59240143.1
53;5773297.1;6179880.2;28857277.3;40810454.6
54;5796585.2;3585973.3;17776923.8;27159482.3
55;5688934.5;21085442.2;69198471.1;95972847.8
56;5824605.1;0.0;3748125.1;9572730.2
57;5196644.1;13366380.3;72606300.3;91169324.7
58;5805035.8;2414905.6;13486299.6;21706240.9
59;5796305.9;3599719.3;17835081.3;27231106.5
60;5824604.5;0.0;3748400.1;9573004.6
61;2433228.0;17894010.1;42313851.5;62641089.6
62;5824550.9;0.0;3775989.0;9600539.9
63;5785452.8;4736804.6;23449681.5;33971938.9
64;5797160.9;3579987.9;17534696.4;26911845.1
65;5806630.7;2367624.6;12811965.3;20986220.7
66;5731357.1;13057626.4;48736455.9;67525439.5
67;5674239.8;16604844.3;79790858.5;102069942.5
68;5815065.8;1172066.8;8601993.0;15589125.6
69;5786652.8;4713339.8;22924575.6;33424568.2
70;4951619.2;11440305.1;45831784.7;62223709.0
71;5824349.4;0.0;3879645.3;9703994.7
72;5797553.3;3535816.2;17469879.5;26803249.0
73;5797854.8;3564619.2;17366019.9;26728493.9
74;5824480.5;0.0;3812200.4;9636680.9
75;5788336.1;4690180.6;22138774.2;32617290.9
76;5797892.5;3522880.8;17315849.9;26636623.2
77;5824339.3;0.0;3884828.1;9709167.4
78;5824288.7;0.0;3910853.9;9735142.6
79;5778508.8;5945223.9;27052587.8;38776320.5
80;2496610.3;10063966.5;38598863.1;51159439.9
81;5805125.3;2400597.1;13572152.6;21777875.0
82;5806153.8;2349007.4;13165864.9;21321026.1
83;5824393.8;0.0;3856797.6;9681191.4
84;5726989.3;13494822.4;52421162.4;71642974.0
85;5815814.6;1154874.0;8264533.5;15235222.0
86;5806118.8;2381295.6;13022101.0;21209515.5
87;5815359.8;1163560.3;8471862.7;15450782.8
88;5771560.2;4744612.5;30682361.5;41198534.2
89;5824544.0;0.0;3779522.0;9604066.0
90;5820649.9;0.0;5782525.0;11603174.9
91;5805316.1;2362885.4;13509792.2;21677993.8
92;5797461.0;3565547.9;17496365.2;26859374.1
93;5824182.1;0.0;3965676.7;9789858.8
94;5824391.5;0.0;3857947.5;9682339.0
95;5815498.9;1188676.6;8355161.1;15359336.6
96;5824205.0;0.0;3953887.9;9778092.9
97;5777404.1;6033078.8;27209407.1;39019890.0
98;5824411.7;0.0;3847590.2;9672001.9
99;5797423.2;3523615.3;17519851.2;26840889.7
100;5799612.4;1232575.5;16353801.1;23385989.0
101;5772420.5;41320744.8;22409010.5;69502175.8
