ID;IDLE;SEND;RECV;Total
1;5818418.0;6930508.5;0.0;12748926.5
2;5760439.3;36166116.4;8677966.2;50604521.9
3;5808852.1;11771742.7;1707462.1;19288056.9
4;5733855.2;48923227.2;14712671.3;69369753.7
5;5769827.1;31094258.6;11263961.0;48128046.6
6;5793080.8;19862583.5;3490657.8;29146322.1
7;5821939.8;5119024.7;0.0;10940964.5
8;5814599.2;8878925.4;1254002.0;15947526.6
9;5777537.8;27810803.6;8288556.2;41876897.6
10;5760401.8;36251991.1;9298974.7;51311367.5
11;3008098.8;29986261.1;10916820.0;43911179.9
12;5788379.2;22258607.2;6241470.7;34288457.2
13;3902406.2;49093860.1;14253338.9;67249605.2
14;5763067.5;35003141.0;8365405.0;49131613.4
15;5821115.2;5543162.3;0.0;11364277.5
16;5814334.2;8716063.3;2134857.6;16665255.1
17;5824044.3;4036538.0;0.0;9860582.3
18;5824292.1;3909104.1;0.0;9733396.1
19;5824191.9;3960620.6;0.0;9784812.5
20;5742571.2;45148258.1;11319813.2;62210642.4
21;5824583.6;3759145.7;0.0;9583729.3
22;5757337.3;38043966.9;11461538.5;55262842.7
23;5824483.7;3810535.6;0.0;9635019.3
24;5743870.9;44343778.5;12145319.9;62232969.4
25;3819908.6;42645343.4;12145554.7;58610806.6
26;5824351.7;3878462.1;0.0;9702813.8
27;5807297.2;12645885.3;2321490.7;20774673.1
28;5783932.1;24098891.5;5923257.5;35806081.1
29;5720788.3;55221167.3;17975386.0;78917341.5
30;5805992.6;13216866.5;3031643.8;22054502.9
31;5724713.4;54147454.7;13822880.3;73695048.4
32;5766518.3;32977290.3;7382652.1;46126460.7
33;5727858.4;52552919.2;13646716.5;71927494.0
34;5766785.5;32762371.8;8740548.6;47269705.9
35;5805986.1;13090209.2;2490869.3;21387064.6
36;4452345.3;29719974.4;8440591.0;42612910.6
37;5785654.7;23707594.0;4633875.4;34127124.1
38;5798360.0;17228733.6;3477100.3;26504193.9
39;3008642.0;37490945.5;6579580.3;47079167.8
40;5824430.2;3838072.8;0.0;9662503.0
41;5722087.0;55167682.7;14174135.9;75063905.6
42;5824319.7;3894910.5;0.0;9719230.1
43;2358314.9;24930568.4;12090923.0;39379806.3
44;5815875.3;8234111.5;1155903.9;15205890.7
45;5676418.8;78913824.5;14176274.8;98766518.1
46;5787229.7;22648218.3;4870056.8;33305504.8
47;5814913.9;8514726.8;1220080.3;15549720.9
48;5756332.5;38010505.2;9468878.3;53235716.0
49;5726637.3;53694326.7;16290050.6;75711014.5
50;5824382.3;3862708.7;0.0;9687091.0
51;5793737.2;19343685.4;3594369.3;28731792.0
52;5809119.6;11578347.0;1576953.4;18964420.1
53;5824564.6;3768946.4;0.0;9593511.0
54;5166460.2;44141802.0;10934260.9;60242523.1
55;5760476.5;36156367.3;8231849.2;50148693.0
56;5824424.2;3841129.2;0.0;9665553.4
57;5824575.8;3763182.0;0.0;9587757.8
58;5733537.2;49233401.2;12546038.6;67512976.9
59;5747938.6;41463005.0;10224420.5;57435364.1
60;5824598.9;3751308.2;0.0;9575907.0
61;5771068.4;30040162.3;5237308.3;41048539.1
62;5777424.9;27195221.9;6378477.4;39351124.2
63;5738332.3;47422802.2;11914284.0;65075418.6
64;5812099.3;10175385.7;1158319.7;17145804.7
65;5806186.6;13112277.0;1243527.1;20161990.7
66;5798691.3;17050094.8;3464645.1;26313431.2
67;5779752.7;26775905.5;5967415.3;38523073.5
68;5769650.2;31502672.8;7546345.9;44818668.8
69;5749717.1;41406722.2;9475052.7;56631492.1
70;5796645.4;18087494.4;3589990.8;27474130.6
71;4925352.2;44336809.2;12694558.3;61956719.7
72;5796874.1;17937524.4;3481627.3;27216025.8
73;5823962.3;4078752.1;0.0;9902714.3
74;5783481.1;23930761.7;5436819.8;35151062.6
75;5789298.9;21786324.5;4675736.5;32251359.9
76;5735153.2;49054634.0;11604438.1;66394225.3
77;3839300.2;39848248.1;10358133.5;54045681.8
78;5786115.8;23520927.7;3550848.5;32857892.0
79;5720925.5;56045419.9;14448953.1;76215298.5
80;5811421.6;10526170.6;1154748.1;17492340.4
81;5806290.5;12962203.7;2378275.2;21146769.4
82;5823745.2;4190410.9;0.0;10014156.1
83;5824174.1;3969776.3;0.0;9793950.4
84;5831892.0;0.0;0.0;5831892.0
85;5824569.0;3766666.6;0.0;9591235.6
86;5806935.3;12770979.4;1173867.2;19751782.0
87;5815960.4;8162925.3;1289210.0;15268095.7
88;5824565.7;3768389.8;0.0;9592955.4
89;5807155.8;12699431.6;2332881.0;20839468.4
90;5814679.7;8775210.7;1183394.9;15773285.4
91;5824603.7;3748825.1;0.0;9573428.8
92;5761390.1;34945846.7;11017076.5;51724313.3
93;5803164.5;14747488.4;2519623.0;23070275.9
94;5823979.7;4069804.6;0.0;9893784.3
95;5810534.6;10893925.5;1194686.6;17899146.7
96;5815790.8;8269559.6;1182350.1;15267700.6
97;5831892.0;0.0;0.0;5831892.0
98;2993721.7;28809950.4;7580253.8;39383925.9
99;5770392.9;31141458.9;7139667.5;44051519.3
100;5807007.2;12776587.2;3314336.2;21897930.7
101;5774254.4;24216801.4;44487446.9;74478502.6
