ID;IDLE;RECV;SEND;Total
1;5831892.0;0.0;0.0;5831892.0
2;5706964.6;16342212.0;62676981.7;84726158.3
3;5810982.5;1182429.7;10745310.4;17738722.6
4;5831892.0;0.0;0.0;5831892.0
5;2009329.7;8068199.1;42360833.5;52438362.3
6;5815940.2;1175002.5;8200829.8;15191772.5
7;5824522.4;0.0;3790630.9;9615153.3
8;5831892.0;0.0;0.0;5831892.0
9;5831892.0;0.0;0.0;5831892.0
10;5797090.0;4998880.6;17812766.9;28608737.4
11;5831892.0;0.0;0.0;5831892.0
12;5719386.5;12771534.5;56180271.4;74671192.4
13;5739506.2;10838950.5;46210900.1;62789356.8
14;5815837.3;1662223.0;8226537.3;15704597.5
15;5796113.7;1210320.4;18242570.6;25249004.6
16;5824560.9;0.0;3770847.9;9595408.8
17;5713193.3;3610719.2;61001585.9;70325498.4
18;3348140.3;15486517.4;53010415.1;71845072.8
19;2842855.8;7967942.5;32058838.8;42869637.1
20;5831892.0;0.0;0.0;5831892.0
21;5823767.9;0.0;4178743.8;10002511.6
22;5831892.0;0.0;0.0;5831892.0
23;5776258.5;6849017.2;27119759.4;39745035.2
24;4425617.0;16865178.3;57326095.2;78616890.5
25;5796504.4;3093939.6;17848238.3;26738682.3
26;5806187.9;2386832.1;13207185.8;21400205.8
27;2874384.7;11624155.6;61802485.8;76301026.1
28;5717542.5;11694370.2;58394666.6;75806579.3
29;5824430.3;0.0;3837997.8;9662428.2
30;5815282.5;1287166.6;8417398.2;15519847.3
31;5806931.7;2366238.2;12783564.8;20956734.8
32;5767196.8;5180303.9;32537715.9;43485216.6
33;5714192.9;13758003.8;58932534.5;78404731.2
34;5707328.3;15651175.9;62170364.0;83528868.2
35;5785881.6;4827816.0;23266016.5;33879714.2
36;5743831.2;11113870.4;44478916.7;61336618.3
37;5815536.7;1161829.2;8389112.7;15366478.5
38;5803914.5;2321662.8;14351608.0;22477185.3
39;5831892.0;0.0;0.0;5831892.0
40;5733026.1;13301446.8;49415669.6;68450142.5
41;5749024.4;9544132.1;41049516.3;56342672.8
42;5831892.0;0.0;0.0;5831892.0
43;5803121.1;2473688.3;14715668.3;22992477.7
44;5831892.0;0.0;0.0;5831892.0
45;5831892.0;0.0;0.0;5831892.0
46;5831892.0;0.0;0.0;5831892.0
47;5806406.5;2327123.7;13098971.6;21232501.8
48;5798412.0;3649366.3;17202684.6;26650462.9
49;5776753.9;3511492.5;28217936.3;37506182.7
50;5824529.0;0.0;3787229.6;9611758.6
51;5789409.6;4673674.6;21752262.9;32215347.1
52;5806315.4;2315272.6;13137221.1;21258809.1
53;5824255.0;0.0;3928173.8;9752428.8
54;5805345.3;2342685.0;13573122.6;21721152.8
55;5831892.0;0.0;0.0;5831892.0
56;5831892.0;0.0;0.0;5831892.0
57;5831892.0;0.0;0.0;5831892.0
58;5731590.2;11950204.0;50639398.9;68321193.1
59;2419271.9;8328479.7;46595145.0;57342896.7
60;5823232.1;0.0;4454304.5;10277536.7
61;5824552.0;0.0;3775414.1;9599966.1
62;5831892.0;0.0;0.0;5831892.0
63;5824374.1;0.0;3866904.9;9691279.1
64;5735827.2;14909971.4;48061330.1;68707128.7
65;5831892.0;0.0;0.0;5831892.0
66;5742332.6;10570905.1;45405585.7;61718823.3
67;5815032.7;1277009.7;8519094.7;15611137.0
68;5780264.8;5838037.8;26310208.7;37928511.3
69;5709254.4;15632727.1;60901755.9;82243737.4
70;5831892.0;0.0;0.0;5831892.0
71;5788483.9;4719437.2;22003434.4;32511355.5
72;5824477.8;0.0;3813585.3;9638063.1
73;3227730.3;14667486.1;43001939.4;60897155.8
74;5814721.0;1480323.9;8712822.0;16007866.9
75;5831892.0;0.0;0.0;5831892.0
76;5725578.6;19852232.8;51799681.2;77377492.6
77;5831892.0;0.0;0.0;5831892.0
78;5821331.6;0.0;5431883.4;11253215.0
79;5824620.8;0.0;3740009.3;9564630.1
80;5815723.5;1673478.7;8297801.8;15787003.9
81;5824342.4;0.0;3883245.0;9707587.3
82;5831892.0;0.0;0.0;5831892.0
83;5831892.0;0.0;0.0;5831892.0
84;5824097.4;0.0;4009247.4;9833344.8
85;5688887.6;39396782.8;68889335.4;113975005.8
86;5822552.8;0.0;4803741.2;10626294.0
87;5701283.4;14987891.7;66089027.1;86778202.2
88;5823833.3;0.0;4145063.8;9968897.1
89;5824351.9;0.0;3878345.5;9702697.3
90;5779539.1;5911195.8;26514208.3;38204943.3
91;5766751.5;7142597.6;32773320.7;45682669.8
92;5808739.7;1191437.6;11804697.7;18804875.0
93;3927851.9;10061098.7;36319106.1;50308056.6
94;5806529.4;2538492.9;12775787.3;21120809.6
95;5807026.9;2374731.3;12742778.9;20924537.2
96;5788753.6;3622258.5;22120342.7;31531354.8
97;5831892.0;0.0;0.0;5831892.0
98;5821405.6;0.0;5393792.2;11215197.8
99;5781279.6;6129601.9;25689354.1;37600235.7
100;5797814.9;3497440.9;17396976.8;26692232.5
101;5794838.8;33303318.1;15773740.8;54871897.7
