ID;IDLE;RECV;SEND;Total
1;5819000.6;259752.6;6564098.5;12642851.7
2;5807031.2;2561925.4;11749436.6;20118393.1
3;5802789.4;3295409.8;13861748.7;22959947.9
4;5802791.3;3343983.7;13805787.6;22952562.6
5;5806516.6;3258075.1;11860588.8;20925180.6
6;5801117.4;3590098.6;14292770.6;23683986.6
7;5804594.1;2414657.0;13445183.7;21664434.8
8;5808201.3;2168210.7;11459500.6;19435912.6
9;5804937.3;2823483.5;12879873.6;21508294.4
10;5800357.9;3735070.4;14858127.4;24393555.6
11;5808449.7;2423271.9;11265058.4;19496780.0
12;5801149.6;4328972.5;14165956.6;24296078.8
13;5804763.2;2619458.3;13001998.0;21426219.6
14;5804148.8;3966765.9;12687769.4;22458684.1
15;5804898.5;4491715.5;12124370.8;22420984.7
16;5803063.9;3286319.7;13445185.3;22534569.0
17;5804847.4;2721688.0;12904617.7;21431153.1
18;5804724.0;2561545.2;13157520.8;21523790.0
19;5807509.9;2142690.7;11776337.2;19726537.8
20;5802593.9;4549128.8;13176770.5;23528493.2
21;5804534.6;3150567.0;13077830.4;22032932.0
22;5803690.0;3324494.2;13394680.4;22522864.7
23;5801181.8;4275807.4;14144058.8;24221048.0
24;5803876.9;3106614.6;13369063.0;22279554.4
25;5796974.4;6264066.9;15363861.8;27424903.2
26;5808134.9;2499352.2;11323495.9;19630982.9
27;5810117.4;1843594.5;10680198.5;18333910.3
28;5805798.8;2744482.9;12385124.7;20935406.4
29;5806726.5;3090924.3;11975854.0;20873504.8
30;5802570.4;3662153.8;13843328.9;23308053.1
31;5804218.7;2568243.6;13125165.7;21497628.0
32;5800495.7;4267132.9;14516854.8;24584483.4
33;5801172.6;4221121.7;13990960.8;24013255.1
34;5805614.0;2749600.2;12664508.4;21219722.6
35;5808242.7;2136595.9;11504687.7;19449526.3
36;5804931.4;2622812.1;13077643.8;21505387.3
37;5799094.6;5371168.2;14792692.2;25962955.0
38;5805720.2;2469830.1;12605066.0;20880616.3
39;5804672.1;3063903.8;12682076.7;21550652.6
40;5804000.2;4254123.0;12901863.0;22959986.2
41;5806937.9;2861758.2;11771699.4;20440395.5
42;5803879.6;3257376.0;13210787.1;22272042.7
43;5802741.3;3707473.0;13474902.4;22985116.7
44;5807638.2;1885736.6;11991440.7;19684815.5
45;5804060.0;3367446.4;12927813.8;22099320.2
46;5803340.0;3753009.5;13324642.4;22880992.0
47;5803272.1;3769128.8;13346990.2;22919391.0
48;5804130.8;3939101.2;12786344.6;22529576.6
49;5801183.1;4218594.4;13960952.1;23980729.6
50;5809459.0;1862405.3;10675614.0;18347478.4
51;5797648.7;6678849.1;14896213.6;27372711.4
52;5802818.9;3547610.3;13360188.8;22710618.0
53;5799551.9;4841731.6;14484569.7;25125853.2
54;5798501.6;4731023.2;15516856.5;26046381.3
55;5801604.6;4714216.7;13502186.3;24018007.5
56;5801137.5;4642361.3;13860823.8;24304322.6
57;5807444.6;2078188.1;11815728.3;19701361.0
58;5803329.1;3150846.4;13575525.6;22529701.1
59;5807120.8;2424132.8;11841644.1;20072897.6
60;5805240.2;3243641.8;12592014.0;21640896.1
61;5801001.8;4750000.0;14042287.3;24593289.1
62;5805669.7;3057125.9;12341127.4;21203923.0
63;5803953.9;4084838.9;12959087.3;22847880.1
64;5800654.0;4815177.5;13945548.6;24561380.1
65;5804651.8;3984356.2;12426485.6;22215493.6
66;5803618.7;3045532.7;13623239.2;22472390.6
67;5807853.4;2235602.2;11593253.9;19636709.4
68;5802110.2;3523528.0;14126737.2;23452375.4
69;5806291.8;3063411.2;12103511.2;20973214.3
70;5807931.4;2011530.7;11624455.8;19443917.8
71;5804534.9;3167333.4;12961857.0;21933725.3
72;5807158.8;2469443.8;11772922.6;20049525.2
73;5806083.8;2743974.4;12296668.5;20846726.7
74;5804615.0;2216203.1;13395320.3;21416138.5
75;5803431.5;2963071.4;13574070.8;22340573.7
76;5797317.5;4651106.2;16171362.7;26619786.4
77;5804821.7;4563621.7;12043732.2;22412175.6
78;5798070.7;5851343.1;15163026.9;26812440.7
79;5800451.2;4760450.3;14053734.5;24614635.9
80;5802702.9;3013340.5;13902741.3;22718784.6
81;5806642.6;2309132.1;12290067.5;20405842.3
82;5801187.2;4264681.1;14407495.8;24473364.1
83;5798919.3;4982925.2;14669521.2;25451365.8
84;5798304.4;5512086.5;15065096.7;26375487.6
85;5802192.4;3817438.6;13746255.2;23365886.2
86;5802622.5;4563189.2;12864923.4;23230735.1
87;5804064.6;3462543.1;13062160.3;22328768.1
88;5801659.9;4266194.4;13737749.4;23805603.7
89;5807422.6;1727354.3;11997793.4;19532570.3
90;5809513.0;3256656.4;10157390.8;19223560.2
91;5796431.5;5681715.8;15816271.5;27294418.9
92;5805235.8;3359114.6;12762778.6;21927128.9
93;5800696.5;4396275.7;14276533.9;24473506.0
94;5801145.5;4071708.7;14265636.6;24138490.9
95;5798091.2;4188547.4;15951048.1;25937686.6
96;5796256.4;5912743.5;15433049.9;27142049.8
97;5802733.4;3509584.7;13761892.0;23074210.1
98;5802783.3;3600934.7;13755712.6;23159430.6
99;5789008.8;9868201.8;17296388.5;32953599.1
100;5796450.0;4474722.0;16766146.6;27037318.5
101;5807888.6;2588467.1;11330181.9;19726537.6
102;5810287.1;1502659.7;10770329.5;18083276.3
103;5804075.8;3235021.8;12887836.1;21926933.7
104;5812160.5;1619064.3;9588829.4;17020054.2
105;5800483.5;4364650.6;14736179.6;24901313.6
106;5805313.5;2508693.4;12718376.4;21032383.3
107;5805310.8;2930551.0;12635796.3;21371658.1
108;5804473.3;3495477.6;12803621.2;22103572.0
109;5803043.6;3654502.0;13556379.2;23013924.9
110;5807690.2;1980348.4;11867133.2;19655171.7
111;5801619.0;4369398.0;13740840.8;23911857.7
112;5805003.5;3519636.4;12279948.5;21604588.5
113;5802170.3;3386765.9;14119184.6;23308120.7
114;5803690.4;3381087.2;13277767.1;22462544.7
115;5805403.2;2878671.0;12675660.6;21359734.8
116;5806086.3;3673347.3;11735496.3;21214930.0
117;5800404.2;3757470.3;14787722.7;24345597.2
118;5807952.2;2600847.3;11341684.1;19750483.5
119;5804759.4;3466027.4;12548746.7;21819533.4
120;5802459.9;4272815.2;13537874.4;23613149.5
121;5807232.2;3460159.2;11345225.4;20612616.7
122;5800414.3;4256074.4;14483009.9;24539498.7
123;5806066.8;2573615.6;12438941.0;20818623.4
124;5803323.0;3310293.1;13512635.3;22626251.4
125;5808754.3;1928945.6;11390324.2;19128024.2
126;5801062.8;4173988.2;14361902.0;24336953.0
127;5804433.4;2683614.7;13268924.6;21756972.7
128;5802405.7;4290508.9;13446573.5;23539488.1
129;5804524.4;3367879.0;12762653.6;21935057.0
130;5807919.9;2079019.2;11577343.8;19464283.0
131;5803631.6;3188227.8;13473639.2;22465498.5
132;5804130.0;3127322.0;12983199.9;21914651.9
133;5802705.3;3342357.4;13491445.7;22636508.4
134;5805959.5;2387943.7;12632904.9;20826808.1
135;5802677.0;3656336.4;13876585.5;23335598.9
136;5801874.9;4337893.1;13674952.4;23814720.3
137;5800981.4;3487287.0;14623545.8;23911814.3
138;5799897.9;4558612.8;14597240.1;24955750.8
139;5806438.4;2377677.8;12313298.5;20497414.7
140;5807617.4;2413764.2;11640050.9;19861432.4
141;5798428.3;4817530.2;15494082.1;26110040.6
142;5802347.0;2962007.6;14235731.3;23000085.9
143;5799128.4;3329423.0;15666851.5;24795402.9
144;5805488.5;3899529.0;12171541.1;21876558.6
