ID;IDLE;RECV;SEND;Total
1;5813491.5;1508184.3;9063395.2;16385071.0
2;5765893.7;6569248.2;33092258.8;45427400.6
3;5802718.7;3045688.3;14541029.1;23389436.0
4;5772362.6;4834300.7;28960453.7;39567117.0
5;5808862.2;2632850.9;11575125.7;20016838.8
6;5795089.9;4322606.5;18374925.7;28492622.1
7;5796622.5;3824548.5;17466403.2;27087574.2
8;5723474.1;4122692.8;55233586.1;65079753.0
9;5795389.2;3810001.6;17650169.8;27255560.6
10;5801297.6;3013607.1;15363725.1;24178629.8
11;5792711.6;4689371.1;19281731.6;29763814.3
12;5811711.7;1754967.5;10161628.7;17728308.0
13;5819444.1;775802.7;6352083.1;12947329.9
14;5793300.2;2559471.5;19156630.8;27509402.5
15;5783732.3;5308341.8;23984336.3;35076410.4
16;5773068.2;3305791.2;29751374.6;38830234.0
17;5791501.6;4590241.0;19905215.9;30286958.6
18;5795932.7;4239434.9;17801716.3;27837083.9
19;5803497.3;2778157.6;14261397.1;22843052.0
20;5764412.8;3586234.2;34178495.1;43529142.2
21;5796791.2;3695248.0;17444677.0;26936716.2
22;5794573.0;3622616.0;18394468.7;27811657.7
23;5816061.7;1089524.4;8043743.9;14949330.0
24;5789871.5;4564439.5;20993927.1;31348238.0
25;5777999.0;6421263.7;26684193.0;38883455.6
26;5778277.7;6057950.5;26507948.9;38344177.2
27;5795646.8;4082688.1;17929598.5;27807933.4
28;5802156.0;3728177.3;14714626.7;24244960.1
29;5806429.0;2867815.5;12367258.2;21041502.6
30;5810363.8;2227114.2;10933918.2;18971396.1
31;5818395.9;1073386.7;6842092.4;13733875.0
32;5753722.0;5015036.8;39460916.8;50229675.6
33;5801198.7;3005965.6;15489647.5;24296811.8
34;5803748.8;2906577.6;14172346.0;22882672.3
35;5771546.8;7024516.3;29594546.9;42390610.1
36;5796849.8;3689603.7;17629028.6;27115482.1
37;5796407.7;3502027.0;17495585.3;26794019.9
38;5801268.8;3043361.8;15397458.4;24242089.1
39;5803314.9;3055492.4;14080931.8;22939739.0
40;5810760.0;2022434.5;10772980.9;18606175.4
41;5801007.6;3275760.0;15665893.3;24742660.9
42;5779044.2;2540869.2;26986001.1;35305914.6
43;5804566.8;2393935.7;13879678.6;22078181.1
44;5803103.8;3243846.3;14060612.1;23107562.2
45;5813825.6;1577912.5;8842444.0;16234182.1
46;5782462.6;5412284.0;24206264.1;35401010.8
47;5765716.5;5060704.3;33359903.7;44186324.4
48;5818169.5;1121196.8;6961130.5;13900496.7
49;5773402.7;3021085.7;29718262.9;38512751.3
50;5792554.6;5030129.1;19585412.9;30408096.6
51;5786891.0;6043521.3;22175155.6;34005567.9
52;5783396.0;6279585.6;23928550.2;35991531.9
53;5804631.2;3182943.6;13531136.8;22518711.5
54;5807113.6;2305259.0;12413481.9;20525854.4
55;5774546.4;4255271.1;28602406.1;38632223.6
56;5754255.2;4048851.6;39199441.3;49002548.1
57;5771813.7;7386449.8;29313241.7;42471505.2
58;5796365.5;3669611.9;17868113.0;27334090.4
59;5786421.7;5710177.2;22625132.3;34121731.2
60;5784530.3;5322407.8;23415891.5;34522829.7
61;5796254.4;4485536.5;17134089.8;27415880.6
62;2749668.5;13933682.2;40387110.9;57070461.6
63;5776010.3;8105258.9;27029645.1;40910914.3
64;5805028.9;2786304.5;13039630.9;21630964.3
65;5801254.0;3317806.6;14932866.6;24051927.2
66;5742697.4;5817128.5;44850581.2;56410407.1
67;5811669.2;2313315.0;10140110.9;18265095.1
68;5807070.1;2676812.0;12546036.9;21029919.0
69;5742791.9;11394287.3;44137872.4;61274951.6
70;5773160.8;6660715.2;29271345.9;41705221.9
71;5785566.7;5556321.9;23125688.9;34467577.4
72;5791768.9;4488274.9;19766801.5;30046845.3
73;5798481.9;3864688.3;16460157.2;26123327.3
74;3920865.9;9126173.4;46015638.0;59062677.2
75;5777620.4;6174187.1;26702477.8;38654285.4
76;5789293.9;5236992.9;20974007.4;32000294.2
77;5814954.3;1353929.4;8413490.2;15582373.9
78;5787777.9;5492261.1;21992433.9;33272472.8
79;5792508.3;5814679.3;19279738.5;30886926.1
80;5807931.3;2553561.7;11921782.7;20283275.7
81;5763795.0;7183173.0;33760015.3;46706983.3
82;5763464.1;8577562.7;33714888.2;48055915.0
83;5778195.6;6830234.6;26484249.6;39092679.8
84;5752415.4;6257253.0;39517787.8;51527456.2
85;5776374.3;6242670.2;26800941.3;38819985.8
86;5814649.3;1490413.1;8767316.5;16072379.0
87;5783634.5;5624938.0;23789719.1;35198291.6
88;5790540.8;4816369.2;20433784.8;31040694.8
89;5813649.3;1718033.6;9173072.6;16704755.5
90;5781308.2;6560658.4;24977398.7;37319365.3
91;5762265.1;4836021.0;35107595.6;45705881.7
92;5799517.8;4323581.5;15760560.5;25883659.7
93;5818341.6;864471.8;6906952.6;13589765.9
94;5803464.8;3198273.8;13909663.9;22911402.5
95;5748111.7;10538958.4;40868684.4;57155754.5
96;5716313.1;17520880.6;56325765.2;79562958.9
97;5801102.5;1295536.0;15654017.8;22750656.3
98;5763969.8;7717018.5;33768762.8;47249751.1
99;5799825.1;3546028.1;15536219.6;24882072.8
100;5777539.6;6306705.8;27075718.8;39159964.2
101;5757507.8;55438886.7;27904196.0;89100590.4
