ID;IDLE;SEND;RECV;Total
1;5824519.5;3792137.4;0.0;9616656.9
2;5824605.4;3747966.8;0.0;9572572.2
3;5660546.7;82937637.1;21956029.9;110554213.7
4;5797991.3;17349021.6;3490773.3;26637786.2
5;3046919.8;94759824.7;24894351.7;122701096.3
6;5815840.5;8248175.1;1155166.8;15219182.4
7;4316150.5;95632529.1;23872497.2;123821176.8
8;5805355.1;13327070.5;2408720.4;21541146.0
9;5806970.3;12648296.7;2357771.7;20813038.8
10;5824371.9;3868063.2;0.0;9692435.0
11;5824484.6;3810090.6;0.0;9634575.2
12;5815657.3;8255839.3;1186331.6;15257828.2
13;5789212.4;21887546.0;4630368.0;32307126.4
14;5796966.7;17622234.3;3563200.4;26982401.4
15;5824406.9;3850023.3;0.0;9674430.2
16;5727033.0;51531308.0;12259667.7;69518008.7
17;5824476.2;3814413.5;0.0;9638889.7
18;5779321.9;26617621.3;5892474.8;38289418.1
19;5824307.6;3901126.5;0.0;9725434.1
20;5711498.0;58339308.8;19601459.9;83652266.7
21;5824544.7;3779155.4;0.0;9603700.1
22;5807183.7;12691100.8;2315113.4;20813397.8
23;5805324.5;13279436.9;2462224.6;21546986.0
24;5824287.5;3911475.5;0.0;9735763.0
25;5824360.6;3873845.9;0.0;9698206.5
26;5824600.7;3750341.6;0.0;9574942.3
27;5787193.4;22605565.9;4741207.9;33133967.2
28;5814883.8;8332603.3;1296365.1;15443852.2
29;5788605.7;22038989.2;4698019.9;32525614.8
30;5738098.1;46853494.2;10826527.2;63418119.5
31;5789024.0;21793118.8;4709072.2;32291214.9
32;5688618.0;70039733.7;17475806.4;93204158.0
33;5815539.7;8410023.9;1154532.4;15380096.0
34;5800679.6;15427885.4;2504983.1;23733548.1
35;5824458.2;3823642.6;0.0;9648100.8
36;5824512.6;3795653.7;0.0;9620166.4
37;5764439.9;32910976.9;7514054.0;46189470.8
38;5824404.4;3851351.5;0.0;9675755.9
39;5824144.2;3985168.1;0.0;9809312.3
40;5815837.8;8253709.5;1152824.4;15222371.8
41;5807041.5;12675325.7;2334746.1;20817113.3
42;5816915.4;7703379.6;0.0;13520295.0
43;5795174.5;18225717.2;3658381.3;27679273.0
44;5780177.9;26279616.8;5863988.8;37923783.5
45;5700283.0;63571078.9;22008005.8;91279367.8
46;3608198.4;41983999.5;10104995.0;55697192.9
47;5814216.5;8810442.2;1242096.5;15866755.3
48;5824476.1;3814433.5;0.0;9638909.7
49;5806050.2;13078282.0;2382407.7;21266740.0
50;5792854.9;18844677.0;4987489.8;29625021.6
51;5767993.7;32244790.2;7128293.7;45141077.6
52;5815065.4;8493570.6;1202230.0;15510865.9
53;5824142.6;3985971.4;0.0;9810114.0
54;5824082.3;4016983.3;0.0;9841065.6
55;5803057.3;14552547.9;2401524.3;22757129.5
56;5824526.1;3788739.4;0.0;9613265.5
57;5823695.8;4215823.4;0.0;10039519.1
58;5752123.0;40082723.0;9540629.3;55375475.3
59;5778614.0;26848509.9;5939304.3;38566428.2
60;5776600.2;26925365.5;6238404.6;38940370.3
61;5824053.4;4031888.4;0.0;9855941.8
62;5750627.7;40727090.2;6086645.1;52564363.0
63;5797799.0;17448665.0;3492300.0;26738763.9
64;5735818.4;46465054.7;11022610.4;63223483.5
65;5797472.3;17442588.9;3549676.3;26789737.4
66;5787495.0;22524938.9;4706951.7;33019385.6
67;5769959.0;31493567.0;7028371.0;44291896.9
68;5739379.2;46261831.7;10802365.3;62803576.2
69;5824565.3;3768573.1;0.0;9593138.4
70;5824512.7;3795620.4;0.0;9620133.1
71;5815962.2;8190214.2;1157655.6;15163831.9
72;5815246.6;8473735.9;1186448.2;15475430.7
73;5806204.8;13051108.1;2356796.3;21214109.2
74;5824586.6;3757624.2;0.0;9582210.8
75;5815635.9;8307042.5;1169280.1;15291958.6
76;5798337.2;17086924.5;3515945.6;26401207.2
77;5760717.2;33146183.4;12344454.4;51251354.9
78;5770861.1;31087809.2;7010510.9;43869181.2
79;5814933.7;8639904.3;1177858.5;15632696.5
80;5824616.1;3742425.7;0.0;9567041.9
81;1386874.1;41805734.0;11475937.9;54668546.0
82;5695721.3;66120953.9;20157757.7;91974432.9
83;5824566.6;3767914.8;0.0;9592481.4
84;5760764.8;35895490.1;8284957.3;49941212.2
85;5806797.5;12814921.7;2334851.4;20956570.7
86;5824476.3;3814360.2;0.0;9638836.5
87;5738922.5;47033916.1;10600878.2;63373716.8
88;5815626.2;8309040.7;1174071.7;15298738.5
89;5764698.8;32693362.0;8641486.8;47099547.7
90;5794055.4;19012041.9;3609793.6;28415890.9
91;5815468.9;8397865.1;1169172.2;15382506.2
92;5760757.7;35186881.0;9652592.6;50600231.3
93;5759465.5;36229483.4;8390593.7;50379542.6
94;5815466.4;8382433.3;1174971.1;15372870.8
95;5795018.7;18537849.4;3600016.2;27932884.2
96;5758833.7;35054510.9;16916058.1;57729402.7
97;5786115.6;23033256.4;4793901.0;33613273.0
98;5798167.4;17225945.6;3493626.8;26517739.8
99;4241534.2;31724512.2;6999551.1;42965597.5
100;5807128.3;12700558.2;2320442.8;20828129.2
101;5734909.5;32536702.7;61034531.6;99306143.8
