ID;IDLE;SEND;RECV;Total
1;5824393.6;3856895.9;0.0;9681289.5
2;5748538.7;40832264.7;12799064.1;59379867.4
3;5739897.2;44666401.2;21321068.9;71727367.3
4;4527048.9;59714819.6;10483936.3;74725804.8
5;3324739.7;46017851.1;17964367.0;67306957.8
6;5759315.7;36232989.7;8414685.2;50406990.6
7;5815440.4;8447058.5;1167545.4;15430044.3
8;5788129.3;22380226.8;4675404.7;32843760.8
9;5806618.3;12946520.2;2390767.3;21143905.9
10;5790729.3;20240252.4;5612093.4;31643075.2
11;4293999.8;54579346.5;18510397.5;77383743.8
12;5824446.2;3829813.6;0.0;9654259.9
13;5824416.7;3844998.8;0.0;9669415.5
14;5707826.4;61251054.3;16099902.9;83058783.6
15;5815878.7;8214595.1;1159461.1;15189935.0
16;5785821.9;23424450.7;6473225.8;35683498.3
17;5814989.8;8492295.7;1222545.9;15529831.5
18;5776861.5;27602352.8;6023507.4;39402721.7
19;5815491.4;8263663.6;1211234.7;15290389.7
20;5753883.6;39053109.3;9809746.8;54616739.7
21;5788173.7;22474002.4;4610701.8;32872877.9
22;5795541.7;18488616.0;3530044.0;27814201.7
23;5824405.6;3850718.2;0.0;9675123.8
24;5718137.5;54075236.9;22522832.9;82316207.4
25;5824505.2;3799486.7;0.0;9623991.9
26;5788759.4;22035441.2;4691611.2;32515811.9
27;5775005.9;29003761.0;7024866.2;41803633.0
28;5823467.0;4333516.6;0.0;10156983.6
29;5824476.2;3814385.2;0.0;9638861.4
30;3193785.0;48451317.7;12394629.4;64039732.1
31;5796531.6;17974135.7;3550467.3;27321134.7
32;5824495.2;3804637.8;0.0;9629133.0
33;2068865.1;30453086.1;14323472.3;46845423.5
34;4988366.5;61691660.2;15072090.7;81752117.4
35;5814561.6;8815901.7;1762710.2;16393173.5
36;2208134.8;30689099.1;8214782.2;41112016.1
37;5740642.4;45630959.8;10998924.2;62370526.3
38;5740490.7;45548476.4;11965779.7;63254746.8
39;4930630.4;36255427.4;9894136.4;51080194.2
40;5824537.0;3783130.0;0.0;9607667.0
41;5824515.8;3794052.2;0.0;9618568.0
42;5726510.3;52815761.2;11976608.0;70518879.6
43;5815104.2;8530831.8;1675565.2;16021501.3
44;5772481.1;29056754.0;6983275.2;41812510.3
45;5750342.2;39846233.3;14461746.2;60058321.8
46;2977848.4;36355179.1;4473243.1;43806270.6
47;5722466.8;54884324.4;13988188.0;74594979.2
48;5824512.3;3795842.0;0.0;9620354.3
49;5797623.1;17410040.5;3544869.3;26752532.9
50;5824382.7;3862505.4;0.0;9686888.1
51;1951443.4;37805569.1;8458821.9;48215834.4
52;5787688.5;22386594.4;4720063.9;32894346.8
53;5800981.7;15662413.6;1228828.2;22692223.5
54;5778437.1;27015276.5;5908913.5;38702627.1
55;5823953.4;4083300.0;0.0;9907253.4
56;5786838.9;23150714.7;3491067.2;32428620.7
57;5824176.2;3968686.4;0.0;9792862.7
58;5806654.9;12835271.3;2357836.0;20999762.2
59;5797149.8;17652796.2;3540542.6;26990488.6
60;5806963.9;12768066.4;2320399.1;20895429.4
61;5824245.9;3932873.3;0.0;9757119.2
62;5815864.0;8234216.5;1156728.4;15206808.9
63;5815556.6;8331288.5;1185920.2;15332765.3
64;5766575.7;32589584.0;7345477.3;45701637.0
65;5824395.9;3855697.7;0.0;9680093.6
66;5824401.3;3852923.0;0.0;9677324.3
67;5793379.3;19639159.2;2426147.9;27858686.4
68;5220044.9;33303895.9;7515769.2;46039710.1
69;5824466.8;3819226.4;0.0;9643693.2
70;5815878.7;8220486.2;1157177.8;15193542.7
71;5767853.3;32162801.7;7236387.5;45167042.4
72;5815606.2;8366534.9;1154971.6;15337112.8
73;5797022.7;17805914.2;3522397.4;27125334.4
74;5821318.8;5438427.8;0.0;11259746.6
75;5824593.0;3754299.5;0.0;9578892.6
76;5824530.6;3786438.0;0.0;9610968.5
77;5824575.5;3763323.6;0.0;9587899.1
78;5798019.3;17063236.8;3579158.3;26440414.5
79;5721910.8;51528351.6;24152246.3;81402508.8
80;5824603.5;3748916.7;0.0;9573520.2
81;5768793.2;31672852.4;7219125.3;44660770.9
82;5808151.2;12047386.8;1205119.4;19060657.4
83;5824084.3;4015976.7;0.0;9840061.0
84;5824138.6;3988051.2;0.0;9812189.8
85;5736270.2;47001251.1;11674526.9;64412048.1
86;5824425.7;3840382.6;0.0;9664808.3
87;5806910.9;12788506.0;2322936.7;20918353.6
88;5824376.3;3865795.0;0.0;9690171.3
89;5820768.0;5721741.1;0.0;11542509.1
90;5804082.4;14200521.5;2335624.5;22340228.4
91;5815543.6;8365438.4;1169200.5;15350182.4
92;5824302.3;3903834.6;0.0;9728136.9
93;5789075.0;21879005.2;4709323.9;32377404.1
94;5824377.3;3865268.4;0.0;9689645.7
95;5749451.8;40995988.3;8827908.3;55573348.4
96;5824515.0;3794445.5;0.0;9618960.5
97;5824533.6;3784854.8;0.0;9609388.5
98;5824590.8;3755441.1;0.0;9580031.9
99;5754759.8;38480403.2;9587004.7;53822167.8
100;5824285.7;3912400.4;0.0;9736686.1
101;5800589.3;11346231.9;21068188.8;38215010.0
