ID;IDLE;RECV;SEND;Total
1;5827110.7;384437.1;2436434.7;8647982.5
2;5785102.7;4887561.9;23410495.4;34083160.0
3;5757715.7;9641237.3;36102102.8;51501055.7
4;5804949.5;2957334.1;12781518.4;21543802.0
5;5775293.6;5031851.0;28242420.5;39049565.1
6;5806146.4;2548877.9;12839649.2;21194673.5
7;5784949.3;4414699.2;23530101.8;33729750.3
8;5792605.9;4147243.5;19676018.9;29615868.3
9;5791076.1;3504752.6;20597395.1;29893223.7
10;5790416.8;4904904.7;20489822.5;31185144.0
11;5796584.1;3701089.5;17462466.9;26960140.5
12;5779647.4;6109287.0;25682244.9;37571179.2
13;5798372.7;3896774.7;16523260.8;26218408.2
14;5796185.5;3817525.4;17783314.8;27397025.8
15;5812748.2;1761397.8;9708562.4;17282708.3
16;5796646.8;3519175.1;17764053.4;27079875.3
17;5775217.7;5830142.6;27927262.0;39532622.3
18;5781727.5;5008844.4;25033206.4;35823778.3
19;5808627.5;2171044.7;11679495.3;19659167.4
20;5798746.1;3386923.6;16497063.5;25682733.1
21;5815397.1;1157562.1;8160022.2;15132981.4
22;5797978.9;3466792.3;16777023.8;26041795.0
23;5787367.0;4939448.0;22225285.6;32952100.7
24;5776957.7;5655739.6;27055464.2;38488161.6
25;5808430.9;1243309.3;11909743.9;18961484.1
26;5781755.8;5878913.7;24842383.8;36503053.4
27;4241768.1;20399906.6;67861853.1;92503527.8
28;5781748.0;5344687.6;24815984.8;35942420.4
29;5772051.7;7182812.9;29549711.4;42504576.0
30;5796328.6;3286948.5;17626830.5;26710107.5
31;5771880.8;1945012.5;30679080.1;38395973.4
32;5803985.7;2874122.9;13844675.4;22522784.1
33;5788606.9;5611700.5;21090075.8;32490383.2
34;5791370.3;4358338.0;20088067.7;30237776.0
35;5776271.2;6333776.6;27518434.5;39628482.4
36;5770595.5;5437442.9;30875298.8;42083337.3
37;5765768.4;6914854.3;32614136.6;45294759.3
38;5786353.9;4779722.9;22817019.7;33383096.6
39;5768331.5;7241610.5;31262905.1;44272847.1
40;5788802.9;5562131.6;21093212.1;32444146.6
41;5766549.5;6879695.1;32409828.7;45056073.3
42;5789013.1;3326968.1;21498584.9;30614566.2
43;5769327.0;7096187.3;30757455.6;43622969.9
44;5761348.9;8528829.6;34697446.6;48987625.0
45;5819140.6;941761.3;6524745.8;13285647.7
46;5767592.0;8026472.0;31567927.9;45361991.8
47;4161460.3;7315242.7;28676882.0;40153585.0
48;5732889.7;11913848.9;48491547.0;66138285.6
49;5770891.5;7508105.7;29878141.9;43157139.0
50;5813048.5;1940168.5;9552828.0;17306045.0
51;5801072.2;3143186.4;15245705.3;24189964.0
52;5769615.5;3473414.1;31617754.6;40860784.2
53;5800658.6;4026839.5;15388387.7;25215885.7
54;5781577.4;6092945.9;24865384.9;36739908.2
55;5821320.0;679145.5;5313187.0;11813652.5
56;5774408.4;4188379.9;28530078.4;38492866.6
57;5764306.5;4909930.5;33981673.2;44655910.2
58;5795031.1;3457552.2;18301536.3;27554119.6
59;5765963.6;7918343.3;32027643.6;45711950.5
60;5809068.3;1988629.9;11402779.6;19200477.8
61;5774999.0;6189891.8;28435949.5;40400840.3
62;5755616.5;9533157.9;37351066.2;52639840.6
63;4885577.6;6741385.8;31693813.6;43320777.0
64;5783522.0;3937862.7;24446313.5;34167698.2
65;5459736.7;8092706.7;34691057.2;48243500.6
66;5799125.0;3154166.8;16478638.6;25431930.5
67;5787791.4;4621262.5;22101789.6;32510843.6
68;5761683.7;8393658.3;34763591.6;48918933.6
69;5785896.8;4922397.5;22891344.0;33599638.3
70;5786707.8;4536316.6;22534096.4;32857120.8
71;5790568.6;3670634.1;20411355.3;29872558.1
72;5783399.5;5864590.8;23945283.6;35593273.9
73;5803927.4;2590304.0;14004056.1;22398287.5
74;5778909.4;4401969.8;26507930.6;36688809.8
75;5779171.8;6160250.0;25799274.8;37738696.6
76;5793842.1;4922507.4;18325898.9;29042248.4
77;5804150.0;2451777.4;14021529.4;22277456.7
78;5806862.3;2411211.2;12134858.1;20352931.6
79;5817722.4;1198069.7;7204879.4;14220671.5
80;5780110.0;6712443.6;25628728.5;38121282.1
81;5768910.4;7772870.7;30902832.7;44444613.8
82;5796650.6;3762327.2;17497213.4;27056191.2
83;5781704.8;5302167.9;24787872.6;35871745.3
84;5812350.2;1609771.8;9766116.6;17188238.6
85;5772440.2;7433332.6;29184517.9;42390290.7
86;5804121.9;2997055.3;13608442.4;22409619.6
87;5787883.8;4734155.1;21798148.3;32320187.2
88;5812204.6;1936506.5;9900258.2;17648969.3
89;5743994.7;10368463.0;43433047.9;59545505.6
90;5800506.1;3179935.5;15812628.6;24793070.2
91;5790150.2;5251775.6;20467556.4;31509482.1
92;5786708.6;4994797.9;22562118.6;33343625.0
93;5689394.7;18728879.7;68788168.8;93206443.2
94;5792118.3;4394478.3;19952974.5;30139571.1
95;5782593.3;5942301.6;24078350.3;35803245.2
96;5793442.7;5045086.4;18220784.4;29059313.5
97;5800415.5;2903557.2;15535927.9;24239900.6
98;5781580.1;5211859.2;24929540.1;35922979.4
99;5779180.0;5999327.0;26019809.4;37798316.5
100;5789593.5;5348305.4;20923479.1;32061378.0
101;5708046.1;86935972.7;43902477.6;136546496.5
