ID;IDLE;SEND;RECV;Total
1;5823278.8;4430273.6;0.0;10253552.4
2;5790809.2;20645865.2;4752708.1;31189382.5
3;5784423.0;22938960.9;5066865.9;33790249.7
4;5808955.9;10610548.8;1519893.6;17939398.3
5;5800496.8;12579741.9;3071275.6;21451514.3
6;5822252.6;4958145.8;0.0;10780398.4
7;5796103.4;15830041.8;3100311.3;24726456.5
8;5797332.6;14604292.8;5703857.4;26105482.8
9;5796364.5;10931063.5;6983267.5;23710695.5
10;5824540.4;3781371.8;0.0;9605912.2
11;5791797.6;13112515.3;7383032.3;26287345.2
12;5822892.6;4628962.1;0.0;10451854.6
13;5799267.5;12982476.6;5252645.2;24034389.3
14;5800155.9;14327438.8;6135426.5;26263021.2
15;5801000.8;12446251.9;3296387.3;21543640.0
16;5794467.7;15561677.0;4595610.0;25951754.6
17;5810800.1;10741269.1;1187764.8;17739834.0
18;5801888.8;14611268.7;2557564.2;22970721.8
19;5794613.0;17799646.5;5546381.7;29140641.2
20;5799868.2;13449501.6;7546559.1;26795928.8
21;5813149.4;9108135.8;1315863.2;16237148.4
22;5794660.0;15486002.9;3417751.4;24698414.3
23;5823541.0;4295428.7;0.0;10118969.8
24;5777843.7;21165496.6;7190603.3;34133943.6
25;5785560.0;20709813.8;5277740.9;31773114.7
26;5786076.9;17387151.1;7817103.0;30990331.0
27;5823125.8;4508999.1;0.0;10332124.8
28;5785185.0;17246765.2;7219944.6;30251894.8
29;5794853.1;15385976.2;4713362.9;25894192.3
30;5822879.6;4635653.1;0.0;10458532.6
31;5823131.9;4505832.7;0.0;10328964.7
32;5823936.0;4092265.7;0.0;9916201.7
33;5824145.2;3984651.5;0.0;9808796.7
34;5822207.0;4981576.8;0.0;10803783.8
35;5823628.4;4250466.6;0.0;10074095.0
36;5811768.4;9599466.6;1384865.6;16796100.7
37;5824234.5;3938697.8;0.0;9762932.3
38;5784341.0;17120429.5;6916509.9;29821280.4
39;5786910.9;15763241.9;8211987.8;29762140.6
40;5791329.8;19667183.1;3824982.5;29283495.4
41;5784857.9;18009793.8;10180604.8;33975256.6
42;5809813.6;10859532.3;1306103.4;17975449.3
43;5823666.6;4230835.2;0.0;10054501.8
44;5799449.4;13147181.8;3127590.1;22074221.4
45;5812068.7;10013713.5;1209334.1;17035116.4
46;5790884.8;14525833.9;9490581.2;29807299.9
47;5793673.4;16767178.1;5220596.8;27781448.4
48;5796429.5;14623785.8;3261824.5;23682039.7
49;5800126.8;13865496.6;3067420.5;22733043.9
50;5773952.2;26881968.2;7810222.3;40466142.7
51;5774841.8;18212301.9;12547997.8;36535141.5
52;5814463.5;8593148.9;1267002.2;15674614.7
53;5772565.0;24793250.4;8230226.0;38796041.4
54;5791758.3;18156397.5;4225332.9;28173488.7
55;5824188.3;3962487.0;0.0;9786675.3
56;5790483.0;17727882.0;4318783.7;27837148.8
57;5791060.1;19265103.3;3989996.4;29046159.9
58;5782776.6;21031938.3;9350416.4;36165131.3
59;5811567.3;10222166.0;1222266.0;17255999.3
60;5824162.8;3975627.4;0.0;9799790.1
61;5822085.1;5044270.5;0.0;10866355.7
62;5794179.1;13849156.6;5754400.7;25397736.5
63;5807255.0;11279428.6;1586407.2;18673090.8
64;5791596.5;16957567.4;3782331.8;26531495.7
65;5823521.9;4305244.4;0.0;10128766.4
66;5785678.6;17893598.8;7442372.3;31121649.7
67;5823737.1;4194580.5;0.0;10018317.6
68;5823887.4;4117279.9;0.0;9941167.3
69;5791546.8;18093905.4;5426175.9;29311628.2
70;5796789.1;15653592.8;3047119.9;24497501.8
71;5795119.1;15304696.0;4542529.0;25642344.2
72;5800886.6;14638849.3;4441319.1;24881054.9
73;5809692.6;10433844.8;1456739.4;17700276.9
74;5824382.5;3862588.7;0.0;9686971.2
75;5801992.4;12935573.0;3057647.7;21795213.1
76;5822911.6;4619146.4;0.0;10442058.0
77;5823144.0;4499658.3;0.0;10322802.3
78;5793436.5;12823637.5;10062022.3;28679096.3
79;5777782.4;25462146.9;6179749.2;37419678.5
80;5785429.9;21427958.7;9727147.9;36940536.4
81;5791857.5;16349136.6;5809934.5;27950928.6
82;5788437.2;19390539.1;5520944.4;30699920.6
83;5801269.8;12946018.6;4626220.0;23373508.4
84;5813874.5;8594462.1;1361233.9;15769570.5
85;5815580.4;8234888.1;1200599.0;15251067.6
86;5788607.4;19150628.1;4414856.9;29354092.4
87;5790977.2;18391687.3;4276657.0;28459321.6
88;5804551.1;13700489.8;2415167.6;21920208.4
89;5792354.2;15374347.4;6444473.2;27611174.8
90;5803036.2;11422562.6;3040080.0;20265678.8
91;5802511.4;11451363.1;3243976.7;20497851.2
92;5796199.9;16113330.2;2994416.6;24903946.6
93;5823716.1;4205346.1;0.0;10029062.2
94;5799738.4;12558014.1;5653288.4;24011040.8
95;5823885.1;4118429.8;0.0;9942314.9
96;5802095.8;13487772.8;2870466.1;22160334.6
97;5791123.0;20154652.7;6849130.7;32794906.4
98;5800735.0;12474469.1;5068781.9;23343986.0
99;5813376.8;9482173.4;1163657.9;16459208.1
100;5811197.9;10162945.3;1300247.4;17274390.6
101;5800168.3;12953621.2;2655797.4;21409586.9
102;5796737.8;14160383.8;4377574.2;24334695.8
103;5792542.6;16561687.0;3749148.2;26103377.8
104;5794890.5;17017986.4;3985288.6;26798165.4
105;5791303.3;20133686.4;4840644.6;30765634.4
106;5779600.4;21703447.8;5804224.9;33287273.1
107;5792237.2;18955067.6;3901012.0;28648316.9
108;5822316.3;4925374.1;0.0;10747690.4
109;5786488.1;20977085.4;6317022.0;33080595.5
110;5824486.2;3809235.7;0.0;9633721.9
111;5812994.3;9144037.2;1331723.1;16288754.6
112;5785745.9;20365333.3;5013186.5;31164265.7
113;5811118.1;10685313.0;1151067.6;17647498.7
114;5810434.6;10596730.2;1289804.4;17696969.2
115;5822966.0;4591165.8;0.0;10414131.9
116;5792396.8;17580786.7;4292383.3;27665566.8
117;5785724.7;19303622.8;5385282.0;30474629.5
118;5821765.0;5208920.7;0.0;11030685.8
119;5820736.7;5737859.5;0.0;11558596.2
120;5793528.1;17467971.4;5302335.9;28563835.3
121;5792999.7;13643825.5;9944757.3;29381582.5
122;5822971.0;4588632.8;0.0;10411603.7
123;5790680.4;18691694.0;10050993.6;34533367.9
124;5799671.0;12787119.5;4138749.9;22725540.4
125;5821793.7;5194197.2;0.0;11015990.9
126;5812044.2;8996265.3;1526823.1;16335132.6
127;5810240.4;10665583.3;1299222.6;17775046.4
128;5821974.6;5101106.5;0.0;10923081.1
129;5793897.3;17391142.4;5267102.7;28452142.3
130;5796928.4;17730290.1;3534235.6;27061454.2
131;5813551.8;9225149.1;1218557.2;16257258.1
132;5776411.7;21410373.7;7146891.9;34333677.4
133;5801703.7;12583208.2;7631958.0;26016870.0
134;5802777.4;13889815.9;5295539.9;24988133.2
135;5823567.9;4281613.5;0.0;10105181.3
136;5791953.3;16778498.6;3776134.3;26346586.2
137;5787465.5;16560473.8;9315928.1;31663867.4
138;5787689.8;15518546.3;8896045.1;30202281.3
139;5776128.5;22192822.2;8631223.6;36600174.2
140;5800419.4;12634656.4;4692831.2;23127907.0
141;5821958.3;5109497.3;0.0;10931455.7
142;5802750.2;14632963.2;3564930.5;24000643.9
143;5823641.0;4243975.6;0.0;10067616.6
144;5803064.4;12381856.7;6306676.5;24491597.6
145;5802017.0;15234983.0;3424778.6;24461778.6
146;5810275.6;10542847.3;1331186.3;17684309.1
147;5815028.6;8217274.9;1293171.5;15325475.0
148;5793738.1;15998698.3;3557926.5;25350362.9
149;5814218.8;8873969.2;1222900.4;15911088.4
150;5807817.6;10885098.0;1612807.7;18305723.3
151;5793858.7;16393103.9;5540477.0;27727439.5
152;5792077.9;18535896.2;5207616.2;29535590.3
153;5803460.9;13883864.8;2537836.4;22225162.2
154;5802701.4;12286631.2;3141790.8;21231123.4
155;5797195.1;14257544.1;3321714.2;23376453.4
156;5813260.9;8256477.6;1563569.1;15633307.6
157;5778097.3;23561413.6;6956707.8;36296218.7
158;5792772.4;17959995.5;4124890.8;27877658.7
159;5823471.4;4331208.5;0.0;10154679.9
160;5793008.7;13387157.8;8380833.8;27561000.3
161;5792402.3;17061187.0;5610832.9;28464422.2
162;5804727.5;13029815.2;2596994.2;21431536.9
163;5822658.9;4749158.4;0.0;10571817.3
164;5788042.0;18842200.6;4330398.0;28960640.6
165;5791173.5;19137642.7;6667499.3;31596315.6
166;5823561.3;4284979.8;0.0;10108541.1
167;5822558.5;4800778.2;0.0;10623336.7
168;5795303.4;16673287.5;6467568.2;28936159.0
169;5785913.6;23492937.1;5208299.4;34487150.1
170;5797838.5;13874469.1;3340147.5;23012455.1
171;5809535.3;10882206.7;1342849.3;18034591.3
172;5821081.1;5560702.2;0.0;11381783.3
173;5792239.9;16902417.9;5136271.5;27830929.3
174;5791344.1;19288834.3;3850699.8;28930878.2
175;5798435.1;13325167.4;2991986.9;22115589.3
176;5801568.4;14852234.6;2535250.1;23189053.1
177;5822715.6;4719994.6;0.0;10542710.2
178;5798475.7;10240867.5;5751228.8;21790571.9
179;5794203.0;16167704.7;4455018.9;26416926.6
180;5790227.1;17768867.9;4544822.6;28103917.6
181;5824615.2;3742900.7;0.0;9567515.9
182;5823567.8;4281655.1;0.0;10105222.9
183;5791464.5;17298568.3;4984310.1;28074342.9
184;5822855.4;4648076.8;0.0;10470932.2
185;5798493.1;15427702.1;2846151.1;24072346.3
186;5801559.5;15564656.7;2312591.2;23678807.4
187;5792353.4;19634109.7;4823467.2;30249930.4
188;5795198.6;16346431.9;6226840.7;28368471.1
189;5772914.7;26217699.6;9059828.8;41050443.1
190;5808523.3;9506564.2;3083755.4;18398842.9
191;5824173.6;3970044.6;0.0;9794218.2
192;5824309.9;3899951.6;0.0;9724261.5
193;5823988.2;4065393.4;0.0;9889381.7
194;5788498.5;21380135.1;4895007.2;32063640.8
195;5779051.6;19808742.3;8009763.1;33597557.0
196;5810081.0;10391542.4;1409997.3;17611620.7
197;5795243.1;15216531.5;3355958.5;24367733.2
198;5822829.2;4661575.5;0.0;10484404.6
199;5787963.5;21224452.3;5027741.6;32040157.5
200;5784004.8;23530226.7;4948540.1;34262771.6
201;5793257.9;16092853.9;4017252.2;25903364.0
202;5805268.9;10567234.8;2471091.7;18843595.5
203;5791231.9;17384581.4;4425605.7;27601419.0
204;5783132.8;21961052.0;5373680.6;33117865.4
205;5794531.4;17501013.1;3985031.7;27280576.2
206;5823557.0;4287196.2;0.0;10110753.2
207;5786487.3;20429628.5;5918672.4;32134788.2
208;5821847.5;5166491.6;0.0;10988339.2
209;5782354.1;23246001.8;5301932.6;34330288.6
210;5794295.9;15467961.4;4656303.6;25918560.8
211;5821662.2;5261798.8;0.0;11083461.0
212;5775813.8;23957074.1;6316179.6;36049067.4
213;5822525.3;4817876.5;0.0;10640401.8
214;5811192.3;9604902.7;1476510.9;16892606.0
215;5795843.1;14970254.5;3760762.5;24526860.1
216;5787886.6;18986021.2;4437158.3;29211066.1
217;5782264.9;23743720.4;6495920.6;36021905.9
218;5791747.2;17214725.0;5667830.6;28674302.8
219;5801663.2;15493725.5;2321472.7;23616861.4
220;5785512.5;20305600.9;5011380.9;31102494.3
221;5823388.6;4373795.9;0.0;10197184.6
222;5803916.7;14372765.9;2311224.8;22487907.5
223;5823581.4;4274647.5;0.0;10098228.9
224;5808867.6;10813616.9;1472363.0;18094847.4
225;5823467.8;4333108.3;0.0;10156576.1
226;5799482.7;16241584.0;5594497.9;27635564.7
227;5799319.7;12993117.2;4424776.1;23217213.0
228;5793436.8;16127253.8;4016081.0;25936771.6
229;5821794.3;5193880.6;0.0;11015674.8
230;5823674.0;4227035.6;0.0;10050709.6
231;5824160.9;3976577.3;0.0;9800738.2
232;5824511.5;3796253.7;0.0;9620765.2
233;5790945.4;19772147.6;5957955.9;31521048.9
234;5793168.8;18012885.2;5197257.9;29003311.9
235;5790065.6;17776908.8;4067613.2;27634587.5
236;5809992.1;10730851.8;1315716.9;17856560.8
237;5822860.5;4645468.7;0.0;10468329.2
238;5824577.3;3762373.7;0.0;9586951.1
239;5823859.6;4131570.1;0.0;9955429.7
240;5803008.3;14228792.0;2498858.5;22530658.8
241;5823567.8;4281655.1;0.0;10105222.9
242;5821981.4;5097623.5;0.0;10919604.9
243;5787221.4;19457755.7;4730748.4;29975725.4
244;5803910.0;14042988.9;2412678.8;22259577.7
245;5822762.3;4695972.0;0.0;10518734.3
246;5824088.0;4014056.9;0.0;9838144.9
247;5787105.9;17186414.5;4505066.5;27478586.9
248;5793247.1;15214398.4;6057005.9;27064651.4
249;5795041.5;17796438.5;3815222.6;27406702.6
250;5780275.3;19789480.9;10461871.8;36031627.9
251;5796686.9;8118154.8;17070226.2;30985067.9
