ID;IDLE;RECV;SEND;Total
1;5793340.0;5882651.8;18385248.0;30061239.7
2;5823730.3;0.0;4198080.1;10021810.4
3;5787871.8;8086036.0;20788749.3;34662657.1
4;5803453.8;2536829.6;13891330.7;22231614.1
5;5824068.7;0.0;4024014.2;9848082.9
6;5746402.9;15366541.2;42717869.5;63830813.6
7;5824601.6;0.0;3749900.0;9574501.6
8;5794088.5;4716968.9;18417623.1;28928680.5
9;5814891.0;1204184.5;8585866.3;15604941.8
10;5823584.2;0.0;4273224.3;10096808.5
11;5770835.5;7045836.0;31076815.3;43893486.9
12;5786559.0;5625171.7;22144783.6;33556514.3
13;5821339.5;0.0;5427787.2;11249126.7
14;5815228.7;1179468.9;8495773.7;15490471.2
15;5815248.7;1169221.0;8516664.9;15501134.6
16;5813675.4;1244438.4;9269546.3;16327660.0
17;5806589.3;2351358.5;12852812.9;21010760.7
18;5772428.6;11634347.0;29146566.7;46553342.3
19;5786765.1;4882142.1;22397993.3;33066900.5
20;5796485.9;3850871.9;16968389.7;26615747.5
21;5793264.9;4279029.7;17773589.1;27845883.7
22;5824577.8;0.0;3762165.4;9586743.2
23;5793667.9;5096384.4;18369326.2;29259378.5
24;5770957.3;2553930.0;30582801.4;38907688.7
25;5785454.4;7125182.3;23377082.1;36287718.8
26;5789188.9;7277184.8;20066354.8;33132728.5
27;5823718.3;0.0;4204242.9;10027961.2
28;5798012.9;3487560.3;17313900.1;26599473.3
29;5793208.7;4840236.8;18968496.3;29601941.8
30;5804985.1;2421544.9;13466936.5;21693466.5
31;5824546.9;0.0;3778012.2;9602559.1
32;5823766.4;0.0;4179493.7;10003260.1
33;5803445.5;2316787.9;14603694.5;22723928.0
34;5823756.3;0.0;4184681.5;10008437.8
35;5795183.5;5118557.3;18629428.5;29543169.3
36;5797921.7;3516570.2;17286456.2;26600948.2
37;5795233.5;5159008.4;17430248.5;28384490.3
38;5804872.1;2553764.6;13534656.4;21893293.1
39;5814366.1;1208553.3;8832330.0;15855249.5
40;5761481.9;8091514.9;36102587.7;49955584.5
41;5815846.4;1161924.2;8219966.3;15197736.9
42;5794888.5;3748706.5;18122247.6;27665842.5
43;5823694.2;0.0;4216645.0;10040339.1
44;5814058.1;1183211.0;9082994.9;16080264.1
45;5792789.1;5064497.3;19255285.9;30112572.3
46;5794775.8;4739650.4;17931811.6;28466237.8
47;5815916.4;1155421.1;8208889.0;15180226.5
48;5824243.2;0.0;3934234.9;9758478.1
49;5787937.8;6122415.1;21491757.3;33402110.2
50;5788419.4;9440864.8;20268173.0;35497457.3
51;5823878.0;0.0;4122114.4;9945992.4
52;5782385.8;7803875.8;24279441.8;37865703.4
53;5824111.1;0.0;4002208.1;9826319.1
54;5792801.7;5987790.3;18557510.7;30338102.7
55;5813482.7;1255274.9;9146313.6;16215071.3
56;5798249.3;3489841.0;17198861.6;26486951.9
57;5791658.2;5422285.3;19561817.0;30775760.5
