ID;IDLE;RECV;SEND;Total
1;5790263.4;4694610.6;20554989.3;31039863.3
2;5820111.1;767152.9;6004909.4;12592173.4
3;5768442.8;7731611.6;31442758.7;44942813.1
4;5801931.9;2816653.1;14983934.8;23602519.8
5;5817229.3;867922.2;7493172.3;14178323.8
6;5782079.9;6158074.1;24155517.5;36095671.5
7;5784349.2;5709766.2;23022502.5;34516617.9
8;5772397.2;6849444.1;29076463.7;41698305.1
9;5782972.5;6256430.1;24369519.5;36408922.0
10;5747929.2;6037319.2;41875657.0;53660905.4
11;5800712.6;3614718.2;15465313.3;24880744.1
12;5770074.4;7983415.5;30295910.1;44049400.1
13;5791516.7;3917488.7;19503531.1;29212536.5
14;5695351.3;6823177.7;68867077.6;81385606.6
15;5800093.6;3289814.3;15765773.3;24855681.1
16;5779795.4;5014272.4;25253527.7;36047595.6
17;5801115.7;2664231.5;15221381.0;23686728.2
18;5798119.6;2987363.2;16218951.3;25004434.1
19;5795687.5;4479197.2;17964021.8;28238906.5
20;5807553.0;2706285.8;12336891.2;20850730.0
21;5802895.9;3533807.2;14500256.5;23836959.6
22;5810773.7;2187855.3;10428798.7;18427427.6
23;5754732.7;5209414.1;38777853.5;49742000.2
24;5796270.9;3323324.1;17459845.5;26579440.5
25;5804658.7;2607283.6;12823009.2;21234951.5
26;5787297.5;3336947.8;21985781.2;31110026.5
27;5774318.9;4340447.6;28812888.4;38927654.9
28;5788483.9;3707593.7;21517456.4;31013534.0
29;5808149.8;2279843.2;11575369.0;19663362.1
30;5783161.4;5266324.5;24047068.4;35096554.3
31;5809518.1;1802270.6;11160845.5;18772634.2
32;5800835.9;3277251.8;15398505.0;24476592.7
33;5796613.0;3964670.6;17783808.1;27545091.6
34;5781715.1;6649959.3;24831894.9;37263569.3
35;5795380.5;3150263.9;17575202.3;26520846.7
36;5801874.8;2748347.8;14876273.9;23426496.5
37;5478856.5;6994348.0;30511151.9;42984356.4
38;4986862.4;5062937.2;31827307.0;41877106.6
39;5806326.5;687564.2;12897053.5;19390944.1
40;4145350.3;2721961.2;47260888.4;54128199.9
41;5793847.2;3983665.4;18266878.1;28044390.6
42;5791257.0;4575451.7;20456449.2;30823157.9
43;5761079.8;8955331.3;35278146.8;49994557.9
44;5783283.0;2060175.5;24653734.4;32497192.9
45;5794135.8;4303791.0;18466906.5;28564833.3
46;5816472.0;1311281.8;7703452.9;14831206.6
47;5777653.2;3713641.8;26881329.9;36372625.0
48;5793822.1;3557446.2;19206275.8;28557544.1
49;5764316.7;9133241.6;32766274.7;47663833.0
50;5791698.0;4759326.8;19921092.7;30472117.5
51;5723610.7;4938457.7;54759980.1;65422048.4
52;5775305.8;7208735.7;27874645.6;40858687.1
53;5773527.6;6689914.7;28883673.0;41347115.3
54;5808222.7;2110983.4;11867534.8;19786740.9
55;5782499.6;5001913.3;24387116.0;35171528.9
56;5805122.2;3148441.4;13511065.4;22464629.0
57;5781905.9;6215483.8;24838152.6;36835542.2
58;5753887.8;3682146.6;39346535.0;48782569.4
59;5737726.2;10025328.7;46284487.8;62047542.7
60;5817275.1;1252059.3;7446775.2;14516109.7
61;5804325.1;3124706.9;13614421.8;22543453.7
62;5741259.9;11801062.2;43627285.2;61169607.2
63;5795694.6;3425348.7;18108289.0;27329332.3
64;5798011.9;3802971.9;17026740.5;26627724.3
65;3239916.7;10518693.8;41306077.3;55064687.8
66;5765241.3;8311657.3;32667661.2;46744559.9
67;5793282.2;3814080.2;19396808.5;29004170.8
68;5789002.3;4837026.8;20826618.8;31452647.9
69;5800707.7;3042509.1;15509680.5;24352897.4
70;5785114.8;4588170.9;23081001.7;33454287.3
71;5820733.7;714536.9;5450341.6;11985612.2
72;5803073.8;3205179.7;14332876.6;23341130.1
73;5810544.9;2008256.5;10779943.6;18598745.0
74;5805963.8;3537038.3;12637321.1;21980323.2
75;5801899.8;3786928.7;14663308.5;24252137.0
76;5788297.0;4505448.2;21103657.8;31397402.9
77;5783853.4;6278319.4;23335899.5;35398072.4
78;5805874.3;2193134.4;13201001.4;21200010.1
79;5815792.0;1064802.6;8257077.5;15137672.1
80;5792095.5;4640252.7;19950971.4;30383319.5
81;5750624.2;11634765.1;39553980.9;56939370.2
82;5790795.8;2745872.9;20604224.4;29140893.1
83;5782089.4;4438331.5;24671530.9;34891951.9
84;5804921.0;3292830.1;13173820.8;22271571.9
85;5801638.9;2953051.1;14783121.5;23537811.5
86;5784190.6;3266215.4;23701234.6;32751640.6
87;5806224.5;2376141.9;13008725.7;21191092.0
88;5795432.0;3790656.5;18225014.0;27811102.5
89;5796106.8;4226990.5;17078470.3;27101567.6
90;5808474.7;2340546.1;11350006.6;19499027.3
91;5785239.9;6090006.1;22795378.6;34670624.6
92;5767988.6;7539901.8;30371860.8;43679751.3
93;5811933.0;1692775.5;9938902.7;17443611.2
94;5812200.6;1873124.3;10013430.2;17698755.0
95;5757583.4;7223718.1;36831671.5;49812973.0
96;5766671.8;8348252.7;31897963.2;46012887.8
97;5774578.9;6268078.7;28358925.5;40401583.1
98;5780395.0;5432109.4;25552466.2;36764970.6
99;5791578.4;4859101.6;19669802.8;30320482.8
100;5797245.6;3290035.2;17490742.4;26578023.1
101;5744647.7;63793578.9;31471445.9;101009672.5
