ID;IDLE;RECV;SEND;Total
1;5808288.4;2612644.9;11262388.6;19683321.9
2;5803311.1;2618846.0;14064401.8;22486558.9
3;5809794.9;1324224.4;11042599.0;18176618.2
4;5806707.2;2112427.8;12280838.5;20199973.5
5;5808099.8;1862157.7;11780625.2;19450882.7
6;5805505.3;3012487.7;12599719.9;21417712.9
7;5797344.5;4470417.9;15818544.7;26086307.0
8;5800368.1;3336488.1;15212843.6;24349699.8
9;5806490.8;2840474.4;12206354.2;20853319.5
10;5805008.4;2106561.6;13264131.8;21175701.9
11;5800607.9;2836923.9;15397083.5;24034615.3
12;5802217.3;2794214.7;14410652.1;23007084.1
13;5803342.8;3169708.1;13488237.7;22461288.7
14;5800433.5;3995394.2;14993672.1;24789499.8
15;5805040.9;2888521.3;12833658.2;21527220.4
16;5807971.7;1915674.3;11813966.8;19537612.8
17;5799475.6;5684525.6;14281703.4;25765704.5
18;5808420.1;3222150.0;10865401.7;19895971.8
19;5801727.9;4188873.5;14038499.3;24029100.8
20;5805136.0;2676773.5;12914718.4;21396627.9
21;5800201.0;4501824.7;14535028.0;24837053.7
22;5807758.9;1968283.1;11855749.3;19631791.4
23;5803227.3;3812851.0;13328060.4;22944138.7
24;5806172.2;2571750.0;12369579.6;20747501.7
25;5804298.6;3899059.5;12657627.4;22360985.5
26;5799314.1;4027513.4;15350851.4;25177678.9
27;5806302.4;3234900.0;12086734.5;21127937.0
28;5803297.3;4205699.1;13244842.0;23253838.4
29;5808068.8;2166975.8;11153859.5;19128904.1
30;5802298.7;3577711.8;14354212.8;23734223.3
31;5803332.0;2578206.4;14157184.1;22538722.6
32;5805251.1;2540176.7;12889121.0;21234548.8
33;5801621.3;4471803.8;13940739.1;24214164.2
34;5808348.3;2259575.5;11321272.8;19389196.5
35;5807409.1;2220649.5;11739017.6;19767076.2
36;5802967.4;3560538.0;13670984.4;23034489.9
37;5800409.3;3911502.3;15032188.3;24744100.0
38;5801382.3;4252444.3;14028527.0;24082353.6
39;5804768.5;2937832.4;12689544.3;21432145.1
40;5807315.7;2333163.5;11849191.6;19989670.8
41;5811111.7;1659828.2;10187192.8;17658132.7
42;5804705.6;3347679.1;12772852.6;21925237.3
43;5812163.3;1295199.5;9901181.4;17008544.3
44;5810204.4;1525146.5;10788946.0;18124296.8
45;5806370.6;3388996.3;11773880.8;20969247.7
46;5804097.7;2611408.0;13168761.3;21584267.0
47;5805634.1;3358285.0;12351248.1;21515167.2
48;5803137.6;3616429.8;13428373.7;22847941.0
49;5805692.0;3206330.3;12453912.8;21465935.1
50;5798990.3;6316824.7;14695550.3;26811365.3
51;5807874.0;2636222.7;11306657.6;19750754.3
52;5802872.0;3443367.5;13441774.0;22688013.6
53;5803873.0;3782329.8;13046196.9;22632399.7
54;5791777.8;8441388.7;17158910.6;31392077.1
55;5807762.5;1889863.0;11729758.6;19427384.0
56;5802171.1;4937896.7;13453544.5;24193612.3
57;5809229.1;2539727.3;10820584.5;19169540.8
58;5798412.1;4719907.7;15273895.8;25792215.6
59;5804765.7;3691548.0;12652794.6;22149108.3
60;5808906.4;1593859.1;11346173.6;18748939.1
61;5808345.5;2447800.5;11228292.1;19484438.1
62;5795940.2;6390906.9;15761053.7;27947900.8
63;5802694.7;3792276.6;13671536.0;23266507.4
64;5798458.7;4946423.3;15132088.3;25876970.2
65;5804455.5;2153530.3;13450621.5;21408607.2
66;5794876.1;6465009.0;16258454.0;28518339.2
67;5802826.1;3111347.1;13739394.3;22653567.4
68;5803632.6;3455031.6;13542114.0;22800778.2
69;5807358.3;1963037.4;12045422.0;19815817.7
70;5802829.6;5573053.9;12485111.4;23860994.9
71;5801895.7;4378495.7;13674224.1;23854615.5
72;5803629.9;3614676.6;13266519.9;22684826.4
73;5805401.2;3305613.0;12353711.2;21464725.3
74;5806079.4;2158064.0;12696973.5;20661117.0
75;5798723.0;5016614.8;14903181.2;25718519.0
76;5803580.1;4155535.3;13081468.4;23040583.9
77;5800170.7;4385618.4;14757150.8;24942939.9
78;5811085.6;1392966.3;10428100.4;17632152.4
79;5806121.9;3622235.9;11878408.7;21306766.4
80;5807021.0;3244923.4;11553837.8;20605782.3
81;5809420.8;1781668.0;11032883.3;18623972.0
82;5805747.4;2790909.1;12408180.7;21004837.3
83;5802848.3;3455935.7;13706454.2;22965238.3
84;5806156.3;3394103.2;12029258.6;21229518.2
