ID;IDLE;SEND;RECV;Total
1;5823820.8;4151518.1;0.0;9975338.9
2;5824568.1;3767123.2;0.0;9591691.4
3;5788607.5;19624975.6;4543651.4;29957234.6
4;5823564.4;4283396.6;0.0;10106961.0
5;5784111.0;19954159.4;9461663.7;35199934.0
6;5804510.4;14005354.3;2328792.6;22138657.3
7;5794559.8;16622965.9;4530085.2;26947610.9
8;5790205.7;19561210.3;5236944.6;30588360.7
9;5783248.8;23218312.9;6318249.7;35319811.5
10;5792515.2;18835757.9;3897632.0;28525905.1
11;5787285.8;21183904.7;6305102.1;33276292.6
12;5813624.3;9067279.8;1255400.8;16136304.9
13;5813703.4;9251006.5;1184251.2;16248961.1
14;5823125.2;4509315.7;0.0;10332440.9
15;5823535.9;4298078.5;0.0;10121614.3
16;5793800.5;17275014.0;4931899.5;28000714.0
17;5823976.2;4071567.8;0.0;9895544.0
18;5803732.3;13531518.4;2596262.2;21931512.8
19;5792419.4;18806390.8;3924841.5;28523651.8
20;5789508.1;20308465.6;10571439.3;36669413.0
21;5824106.4;4004599.5;0.0;9828705.9
22;5790740.0;20562846.8;4794090.0;31147676.8
23;5790931.1;18794753.7;4157940.9;28743625.6
24;5823446.8;4343873.9;0.0;10167320.7
25;5822943.7;4602681.4;0.0;10425625.0
26;5815582.1;8307077.5;1179956.9;15302616.6
27;5792597.7;18057980.7;5065337.7;28915916.1
28;5793297.9;18476537.2;3887236.2;28157071.3
29;5790135.2;19918188.0;5473377.8;31181701.0
30;5783761.7;20378966.9;9792084.5;35954813.0
31;5785129.4;21427122.1;6426417.4;33638668.9
32;5786847.5;20372844.2;6399812.5;32559504.2
33;5813681.8;9355044.4;1157997.2;16326723.4
34;5794125.9;17440565.8;5217571.3;28452263.0
35;5778320.3;23677248.7;7679391.1;37134960.1
36;5792513.7;18804532.7;3902915.2;28499961.6
37;5790699.6;20830275.1;6104159.0;32725133.7
38;5823400.7;4367579.9;0.0;10190980.6
39;5782437.7;20993773.7;9864605.5;36640817.0
40;5814639.5;8855959.3;1160729.9;15831328.8
41;5804783.5;13371977.7;2482315.5;21659076.7
42;5794963.2;16944515.4;5113677.3;27853155.9
43;5794663.1;17377883.7;5155156.8;28327703.7
44;5786903.7;21778157.0;5578540.5;33143601.2
45;5776099.4;24918847.9;10407612.0;41102559.2
46;5793712.7;19191104.0;6070682.6;31055499.3
47;5793140.7;17611665.3;4965668.7;28370474.8
48;5813151.0;9132230.0;1307860.1;16253241.2
49;5801914.9;14345607.0;2637356.9;22784878.8
50;5789658.7;17696791.8;7253567.4;30740017.9
51;5792108.1;18691874.0;5368849.4;29852831.5
52;5789885.3;19715989.9;5154864.0;30660739.2
53;5812548.3;9645747.0;1247921.6;16706216.9
54;5811296.6;9781005.1;1404775.8;16997077.5
55;5782081.2;21240337.4;9904192.1;36926610.8
56;5824174.6;3969519.7;0.0;9793694.3
57;5786872.1;21427128.7;5340155.4;32554156.3
58;5786533.7;21175772.2;5073186.7;32035492.6
59;5792151.2;19834068.1;5951904.8;31578124.0
60;5788465.2;19792092.3;4617582.5;30198140.0
61;5823388.0;4374112.5;0.0;10197500.6
62;5793322.3;18857580.7;3758689.8;28409592.9
63;5789854.5;20140195.8;5062194.0;30992244.2
64;5813159.8;8639282.7;1460602.3;15913044.8
65;5803193.5;14063696.8;2521439.8;22388330.1
66;5795545.0;17963436.8;3684687.3;27443669.1
67;5791174.8;19839727.5;5772782.7;31403685.0
68;5795131.4;17463580.1;3902301.3;27161012.9
69;5805109.1;13425112.4;2413654.8;21643876.2
70;5823607.2;4261390.5;0.0;10084997.7
71;5804625.3;13772975.9;2383630.3;21961231.5
72;5786287.1;19919096.2;7868000.8;33573384.1
73;5803256.1;14018458.0;2527760.6;22349474.8
74;5824469.6;3817784.8;0.0;9642254.5
75;5789687.4;19931230.0;5153680.0;30874597.4
76;5824409.3;3848815.1;0.0;9673224.4
77;5774490.8;24899194.8;9482598.6;40156284.2
78;5782713.6;21662735.2;10453891.8;37899340.6
79;5794663.3;18765253.3;6107379.7;30667296.3
80;5824558.9;3771872.8;0.0;9596431.7
81;5823731.5;4197430.2;0.0;10021161.7
82;5789210.5;19121764.3;6246689.2;31157664.0
83;5804882.3;13291529.0;2490074.7;21586486.0
84;5788114.0;20413231.8;7644060.3;33845406.2
85;5803191.2;13986926.2;2544889.2;22335006.6
86;5815506.6;8280625.2;1198451.9;15294583.7
87;5789294.8;20573999.1;6911971.5;33275265.4
88;5823704.1;4211520.5;0.0;10035224.6
89;5787528.2;20508385.6;4876268.2;31172182.0
90;5822971.7;4588274.5;0.0;10411246.1
91;5823517.3;4307635.9;0.0;10131153.1
92;5789846.5;19337909.3;4928925.3;30056681.2
93;5791314.5;18805447.6;5059335.3;29656097.4
94;5782442.2;21966806.4;10545357.3;38294605.9
95;5791637.4;19170244.5;5086704.1;30048586.0
96;5791317.5;18568288.0;4915764.9;29275370.4
97;5793410.2;17581888.3;4971866.2;28347164.8
98;5813626.6;9144565.5;1231635.5;16189827.5
99;5784207.7;20691800.6;10249216.8;36725225.1
100;5814118.6;8877393.8;1236417.8;15927930.3
101;5803053.2;14126323.9;2522970.6;22452347.7
102;5781129.0;23283703.1;8934463.1;37999295.1
103;5790861.6;19244210.4;5233387.4;30268459.4
104;5782616.5;21576052.2;10342765.3;37701434.0
105;5785329.4;22085932.9;5219230.5;33090492.7
106;5795814.3;17675372.3;3729482.1;27200668.6
107;5801707.0;14696173.6;2561517.0;23059397.5
108;5791195.2;19728363.6;5723426.0;31242984.8
109;5823252.6;4443772.2;0.0;10267024.8
110;5792398.6;19848270.0;6005340.2;31646008.7
111;5814802.4;8617984.8;1207723.8;15640510.9
112;5823074.1;4535596.4;0.0;10358670.5
113;5810652.7;10094353.8;1410680.5;17315687.0
114;5823688.2;4219728.0;0.0;10043416.2
115;5785200.5;21757539.0;5309008.5;32851748.1
116;5789921.3;19378960.2;6619203.3;31788084.8
117;5799879.3;14928050.4;2780249.3;23508178.9
118;5789589.7;18701298.0;6310267.1;30801154.9
119;5823742.3;4191889.1;0.0;10015631.4
120;5823407.2;4364255.2;0.0;10187662.4
121;5788714.4;19870842.7;4830738.4;30490295.4
122;5813343.3;9121677.7;1283997.2;16219018.3
123;5801680.3;14395845.3;2658676.6;22856202.2
124;5789096.4;20939050.9;5715178.9;32443326.1
125;5812551.1;9425922.3;1314155.3;16552628.7
126;5790587.4;19253279.5;5140321.8;30184188.7
127;5791374.5;18372734.2;4744692.2;28908800.8
128;5786179.0;21455857.5;9407866.2;36649902.7
129;5811544.1;9843723.9;1346460.5;17001728.5
130;5823561.3;4284979.8;0.0;10108541.1
131;5793834.3;17133506.5;4761967.1;27689307.9
132;5824067.3;4024705.8;0.0;9848773.2
133;5823819.9;4151993.1;0.0;9975813.0
134;5812189.2;9448470.1;1363637.9;16624297.1
135;5822614.2;4772122.7;0.0;10594737.0
136;5823259.7;4440130.9;0.0;10263390.6
137;5824320.0;3894727.2;0.0;9719047.2
138;5776825.6;23266679.8;9068453.4;38111958.8
139;5796940.5;17972939.2;4569417.5;28339297.2
140;5791013.7;19289689.2;5360915.7;30441618.6
141;5779048.6;22409028.9;9586368.8;37774446.3
142;5791232.4;18587481.1;4881880.1;29260593.6
143;5790748.0;19929018.6;7171730.8;32891497.4
144;5823668.2;4230002.0;0.0;10053670.2
145;5782794.9;21179286.9;10083180.7;37045262.4
146;5811843.2;9555267.7;1389599.2;16756710.0
147;5823777.4;4173840.9;0.0;9997618.3
148;5802717.3;14124990.7;2576059.2;22503767.2
