ID;IDLE;RECV;SEND;Total
1;5786911.2;5212644.1;21879371.8;32878927.1
2;5804106.1;2334186.7;14025732.3;22164025.1
3;5806471.3;2145966.9;12774597.4;20727035.6
4;5797081.2;3410655.0;17366549.8;26574286.1
5;5809528.3;1731893.1;10423455.9;17964877.3
6;5786798.9;6091856.4;22348421.6;34227076.8
7;5746774.5;9477237.4;42103187.6;57327199.4
8;5802016.2;2503895.2;14455454.3;22761365.7
9;5796925.3;3532335.0;17301726.3;26630986.6
10;5797685.6;2932305.2;16876978.8;25606969.6
11;5766805.4;7745243.0;30382026.5;43894074.9
12;5786149.9;4876136.7;22352656.2;33014942.7
13;5793256.1;3650689.5;19041849.0;28485794.5
14;5789904.9;4759204.1;20224099.1;30773208.0
15;5783573.2;5349411.4;23663463.4;34796448.0
16;5734275.4;12082196.1;47147393.1;64963864.6
17;5779565.7;6078438.6;25920231.1;37778235.3
18;5791749.7;4945400.5;19503847.8;30240998.0
19;5778160.5;6852590.9;26476347.1;39107098.5
20;5786632.5;5038478.0;22012783.5;32837893.9
21;5794045.1;3412644.4;18634293.1;27840982.6
22;5793824.9;3671911.6;19130513.4;28596249.9
23;5804081.1;2289688.4;13882536.6;21976306.0
24;5780805.1;5762780.9;23877488.7;35421074.7
25;5796979.5;3762654.4;16980921.7;26540555.6
26;5768928.7;7341855.8;29946630.0;43057414.5
27;5785657.6;5252920.0;22747718.3;33786295.9
28;5757591.3;8711905.9;36278460.1;50747957.4
29;5759097.2;8899754.4;34792028.8;49450880.4
30;5771436.5;6538237.9;29586109.4;41895783.9
31;5808221.7;1798886.0;11908350.7;19515458.3
32;5787569.8;4650156.4;21796551.8;32234278.0
33;5783614.4;6466045.1;23610327.1;35859986.6
34;5807343.0;2281012.8;11936091.3;20024447.1
35;5799004.6;2757427.1;16482558.2;25038990.0
36;5804157.1;2460231.0;13772049.3;22036437.4
37;5785481.5;4637615.5;22962285.2;33385382.2
38;5806542.2;2354965.0;12578880.3;20740387.5
39;5784865.3;4243693.3;23365658.2;33394216.7
40;5791276.9;4452884.0;20076332.2;30320493.0
41;5796474.3;3579307.8;17123509.1;26499291.3
42;5787301.4;4619096.3;22094717.0;32501114.7
43;5808850.6;1770082.5;11703366.2;19282299.3
44;5818015.0;699948.4;7105959.3;13623922.8
45;5783334.8;5577255.3;24026010.5;35386600.6
46;5777951.1;5905745.2;26400513.0;38084209.3
47;5782460.4;5412289.7;24574507.3;35769257.3
48;5798359.2;3228009.6;16011345.4;25037714.1
49;5776441.8;6786720.9;27384634.6;39947797.3
50;5806949.8;2123272.1;12008757.3;19938979.2
51;5802381.3;2303228.9;14465485.0;22571095.2
52;5757832.6;9293645.8;35798378.1;50849856.5
53;5782436.8;5212997.5;23963431.8;34958866.1
54;5788256.6;4494258.2;21442740.5;31725255.3
55;5786270.9;4155077.1;22631654.9;32573003.0
56;5794691.9;4391080.8;17741350.7;27927123.4
57;5787054.7;4400137.5;22036531.1;32223723.3
58;5809157.4;1587819.3;11536931.2;18933907.9
59;5779730.6;6662950.2;25357482.3;37800163.2
60;5809745.0;1648414.8;11232675.0;18690834.8
61;5802574.2;2497534.8;14740029.2;23040138.2
62;5754767.1;10082644.9;37417387.9;53254799.8
63;5747503.5;11192550.0;40326245.3;57266298.8
64;5798782.0;3104929.2;16581701.7;25485412.9
65;5783111.1;5025807.1;24048548.2;34857466.4
66;5777466.6;5634369.6;26975112.2;38386948.4
67;5798758.0;3260119.1;16512996.9;25571873.9
68;5777451.3;6097296.2;26501674.6;38376422.1
69;5800114.0;2833270.1;15885687.9;24519072.1
70;5782472.1;5118952.8;24150086.4;35051511.3
71;5780264.6;6553312.3;24997745.0;37331321.9
72;5791913.1;3726545.4;19399271.5;28917730.0
73;5766208.6;7799290.2;32047929.9;45613428.7
74;5787381.6;4837243.6;21077795.3;31702420.5
75;5755080.4;10667658.4;36940212.3;53362951.1
76;5786856.8;4600825.8;22229616.8;32617299.4
77;5774339.2;6610426.1;27417581.3;39802346.7
78;5813644.8;1141271.8;9291817.4;16246734.0
79;5787855.9;4626995.2;20726947.1;31141798.2
80;5762493.8;7361139.8;34411021.9;47534655.5
81;5782646.6;5241254.4;24019666.1;35043567.2
82;5758792.4;10627554.5;35543808.6;51930155.5
83;5787395.6;4105794.9;21876688.8;31769879.3
84;5797450.4;3648111.9;16663860.1;26109422.4
85;5789352.3;4933937.8;20150573.1;30873863.1
86;5788078.2;4512126.0;21675675.5;31975879.7
87;5798534.0;2589313.6;16756112.6;25143960.2
88;5773562.3;5974133.7;29153486.0;40901182.0
89;5801551.8;2724615.9;14976937.2;23503104.8
90;5794153.2;3422161.4;18890775.7;28107090.3
91;5755138.1;9104954.4;37761256.8;52621349.3
92;5776507.6;5618793.9;27372919.1;38768220.6
93;5786893.8;4231675.3;22338590.9;32357160.0
94;5813915.8;1132890.1;9105484.4;16052290.3
95;5777620.4;6514367.3;26254361.0;38546348.7
96;5801984.5;2707051.7;14118331.4;22627367.6
97;5751209.6;12074165.8;38776850.3;56602225.6
98;5793841.2;3857426.9;18903454.5;28554722.6
99;5743127.7;11833390.0;41965249.7;59541767.4
100;5788978.0;4625327.8;20900513.1;31314818.8
101;5680717.8;104586884.7;53051581.0;163319183.5
