ID;IDLE;RECV;SEND;Total
1;5808031.0;2435198.4;11399088.3;19642317.8
2;5802540.4;2899957.8;14295557.0;22998055.2
3;5807961.4;2678369.0;11281188.4;19767518.8
4;5803446.4;4359908.8;12654636.1;22817991.2
5;5803711.0;4057378.7;12672457.6;22533547.3
6;5808629.2;2206364.1;11157875.8;19172869.1
7;5805404.2;2357274.5;12841974.0;21004652.7
8;5796983.3;4251725.6;16531393.4;26580102.4
9;5800056.5;4246336.7;14806179.2;24852572.4
10;5803676.9;3348698.2;13371714.4;22524089.4
11;5804685.6;3188387.5;13104802.7;22097875.9
12;5802727.8;3683289.6;13668769.7;23154787.0
13;5800349.6;2586398.5;15590089.2;23976837.2
14;5807968.9;2327318.3;11381956.7;19517244.0
15;5807239.3;2038975.0;12073072.6;19919286.8
16;5804675.9;2640724.1;12952291.3;21397691.3
17;5800701.8;5418541.1;13837522.8;25056765.7
18;5804598.9;2478284.7;13253682.8;21536566.4
19;5801702.3;5636888.7;13550949.8;24989540.7
20;5802281.7;3068380.0;14181095.1;23051756.8
21;5804072.7;3445684.7;13041625.7;22291383.2
22;5803158.4;4084222.4;13194193.8;23081574.6
23;5803641.2;4032735.0;12833594.8;22669971.0
24;5802890.2;2897801.9;13841490.7;22542182.8
25;5808581.5;2003453.1;11184616.4;18996651.0
26;5807436.3;2349997.2;11665480.0;19822913.5
27;5802523.6;3773094.9;13656332.6;23231951.0
28;5804213.7;2729811.8;13425124.0;21959149.5
29;5804005.2;3320329.8;13118036.4;22242371.4
30;5807097.9;2168871.8;11977568.8;19953538.5
31;5806071.2;1914363.4;12836397.9;20556832.5
32;5803736.5;3497587.8;13253699.5;22555023.8
33;5810464.9;2040477.5;10332205.0;18183147.4
34;5806055.6;3012009.5;12128500.4;20946565.5
35;5803262.9;3902320.8;13438752.7;23144336.4
36;5807499.8;1737198.4;12085943.0;19630641.2
37;5805764.2;3636164.8;12222955.9;21664884.9
38;5806538.4;2739905.0;12107417.5;20653860.9
39;5803625.4;4339511.2;12886026.3;23029162.8
40;5800280.6;4057864.6;14791832.3;24649977.5
41;5804731.7;3336635.5;12707570.8;21848937.9
42;5803495.5;4329788.8;12899654.9;23032939.2
43;5798822.5;4506417.5;15528103.7;25833343.6
44;5799771.6;4374315.9;14771902.7;24945990.2
