ID;IDLE;RECV;SEND;Total
1;5748866.6;9717353.1;41160660.2;56626879.9
2;5809488.8;1162345.4;11488994.3;18460828.5
3;5779257.8;5797161.9;26953079.4;38529499.0
4;5815104.5;1632176.4;8578732.0;16026013.0
5;5787817.2;6169775.2;22399529.8;34357122.2
6;5815763.1;1166832.4;8254917.8;15237513.3
7;5824367.7;0.0;3870187.9;9694555.7
8;5773204.7;8630557.8;28302936.1;42706698.6
9;5824517.5;0.0;3793154.0;9617671.5
10;3668044.2;9528197.8;26135806.2;39332048.2
11;5815744.7;1163683.6;8268846.4;15248274.6
12;5789631.8;4639542.3;21633848.1;32063022.1
13;5824565.3;0.0;3768548.1;9593113.5
14;5739657.3;10755377.1;46170029.2;62665063.6
15;5824557.0;0.0;3772839.3;9597396.3
16;5778986.5;5904135.3;26730435.0;38413556.8
17;5693740.1;19732014.7;67176408.4;92602163.2
18;5727278.5;12191828.8;51616192.9;69535300.2
19;5802725.6;2342312.1;14927027.1;23072064.8
20;5787616.6;4778187.0;22336947.7;32902751.4
21;5768521.1;7137607.2;31840978.9;44747107.1
22;5824263.8;0.0;3923647.6;9747911.4
23;5419487.0;10841312.9;40882048.1;57142847.9
24;5777444.9;6054114.9;27298744.9;39130304.6
25;5806470.2;2450596.4;12678470.4;20935537.0
26;5824490.2;0.0;3807202.6;9631692.8
27;1836009.3;11532193.9;26902191.2;40270394.4
28;3707066.2;8745278.1;36217896.2;48670240.4
29;1960061.1;11838573.0;28669604.4;42468238.5
30;5798095.7;3533503.6;17147136.8;26478736.1
31;5754616.7;8826265.0;38486557.6;53067439.4
32;3197201.0;11995029.0;31133899.6;46326129.7
33;5815776.5;1154288.4;8284106.5;15254171.4
34;5762386.2;12381539.9;33401454.5;51545380.7
35;5802813.4;2339948.1;14863425.2;23006186.7
36;5806826.9;2333335.1;12822399.3;20962561.2
37;5815752.7;1163537.2;8270397.9;15249687.8
38;5824608.1;0.0;3746542.0;9571150.1
39;5725010.9;16487073.8;51049657.9;73261742.6
40;5783328.4;3591471.7;24642247.2;34017047.3
41;5815497.4;1168422.3;8380356.9;15364276.5
42;5709281.8;21068376.8;59243585.0;86021243.7
43;5738919.3;10806303.7;46527376.8;63072599.8
44;5814776.0;1211607.2;8619681.3;15646064.5
45;5796628.9;5086948.6;17892565.6;28776143.0
46;5824416.4;0.0;3845165.4;9669581.8
47;5770152.6;9311827.9;29351712.9;44433693.4
48;5824518.4;0.0;3792712.4;9617230.7
49;5768923.8;7208723.3;31730246.7;44707893.8
50;5814751.6;1215465.9;8662207.0;15692424.5
51;5788438.6;4725765.7;21970487.7;32484692.0
52;5784570.8;6928933.7;23199501.5;35913006.0
53;5806299.9;2383974.5;12904567.7;21094842.1
54;5824523.2;0.0;3790245.9;9614769.1
55;5824247.2;0.0;3932181.7;9756429.0
56;2586123.4;13392019.5;43456060.6;59434203.5
57;5824479.8;0.0;3812560.4;9637040.2
58;5814796.7;1208272.9;8638467.7;15661537.3
59;5817301.7;0.0;7504707.8;13322009.4
60;5820747.4;0.0;5732376.7;11553124.1
61;5824221.0;0.0;3945650.4;9769871.4
62;5765603.3;7532312.2;33341262.2;46639177.8
63;5749635.5;16923502.9;40346574.9;63019713.3
64;5787591.2;4714694.9;22477500.4;32979786.4
65;5824538.6;0.0;3782330.1;9606868.6
66;5798224.8;3483075.9;17246313.5;26527614.2
67;5815269.0;1192351.9;8418076.4;15425697.4
68;5815871.7;1161071.5;8215685.0;15192628.2
69;5815851.1;1157558.0;8232320.0;15205729.0
70;3272656.7;8318758.9;33523587.3;45115002.9
71;5824586.6;0.0;3757624.2;9582210.8
72;5764555.5;7452853.9;32885252.8;46102662.2
73;5824550.1;0.0;3776389.0;9600939.1
74;5824429.2;0.0;3838599.4;9663028.6
75;5743659.2;9899494.5;43132681.3;58775835.1
76;5812972.0;0.0;9731710.1;15544682.1
77;5824529.0;0.0;3787237.9;9611766.9
78;4237827.9;15548750.5;62248651.2;82035229.6
79;5756848.8;8473452.5;37290238.9;51520540.3
80;5780436.9;6277434.9;25083026.4;37140898.2
81;4552350.3;6476950.5;28494207.0;39523507.7
82;5791055.5;2326645.4;20925122.3;29042823.2
83;5824550.1;0.0;3776405.7;9600955.7
84;5742777.5;11442112.7;42872897.3;60057787.5
85;5806559.0;2372691.0;12879120.3;21058370.3
86;5814362.4;1219671.9;8805057.7;15839092.1
87;5787267.9;4770268.2;22441370.6;32998906.7
88;5797625.1;2332963.7;17555222.6;25685811.4
89;5824440.8;0.0;3832633.4;9657074.1
90;5750543.3;9689234.8;40789179.0;56228957.1
91;5767162.5;4670869.4;33184019.6;43622051.6
92;5813787.0;1172693.5;9269081.3;16255561.8
93;5752914.6;8922369.1;37165906.4;51841190.1
94;5824191.1;0.0;3961037.2;9785228.3
95;5777083.1;6030883.8;27398611.5;39206578.4
96;5797295.2;3524742.9;17572692.6;26894730.6
97;5806476.5;2338055.8;13041550.7;21186083.0
98;5824335.6;0.0;3886719.6;9711055.2
99;5821591.9;0.0;5297963.5;11119555.4
100;5741168.8;11117363.4;44614196.5;61472728.7
101;5775705.9;35019945.8;18463188.5;59258840.2
