ID;IDLE;SEND;RECV;Total
1;5822062.7;5055827.7;0.0;10877890.4
2;5801705.9;13346950.2;2981484.7;22130140.8
3;5823226.1;4457420.9;0.0;10280646.9
4;5798907.3;16040295.8;2593480.6;24432683.7
5;5800590.9;12785046.4;2913347.9;21498985.2
6;5822302.7;4932340.0;0.0;10754642.8
7;5822604.2;4777305.6;0.0;10599909.7
8;5778067.4;20914315.0;9820501.1;36512883.6
9;5769698.0;25781095.0;8571737.1;40122530.0
10;5813522.8;9120754.5;1254522.4;16188799.7
11;5783895.4;17555619.3;6958074.1;30297588.8
12;5787503.5;19197776.7;4394813.2;29380093.4
13;5823969.5;4075050.8;0.0;9899020.2
14;5823824.8;4149460.0;0.0;9973284.8
15;5795847.3;17936796.1;3635836.0;27368479.5
16;5811800.0;10143612.2;1209529.3;17164941.5
17;5785401.2;20518203.0;5042674.2;31346278.3
18;5809878.6;10079938.6;1537510.2;17427327.4
19;5786150.3;18859330.5;9521995.1;34167476.0
20;5810219.7;10199370.0;1444596.1;17454185.8
21;5788119.7;21432686.5;4943257.0;32164063.1
22;5794789.6;18670277.8;4735189.1;29200256.5
23;5813933.4;8443653.9;1398773.4;15656360.7
24;5775003.2;22404081.0;6744736.0;34923820.2
25;5796924.4;15790780.8;7451741.8;29039447.0
26;5792785.5;17113191.8;7302220.4;30208197.8
27;5821197.8;5500699.9;0.0;11321897.6
28;5814778.4;8534154.8;1236661.8;15585595.0
29;5809247.2;10970247.9;1362369.1;18141864.1
30;5782520.3;18967413.1;10294441.0;35044374.4
31;5797791.1;13084461.4;7018159.1;25900411.5
32;5784459.5;22498686.6;5194928.3;33478074.4
33;5824221.7;3945305.4;0.0;9769527.1
34;5794072.3;15151188.1;4782157.3;25727417.6
35;5824461.6;3821901.1;0.0;9646362.7
36;5788329.4;21923662.4;5908912.5;33620904.3
37;5793110.4;16795546.9;5377486.9;27966144.3
38;5824377.4;3865238.4;0.0;9689615.8
39;5800985.3;15252757.9;2505788.1;23559531.3
40;5823940.6;4089891.0;0.0;9913831.6
41;5813230.9;9358625.7;1226755.5;16398612.1
42;5810821.7;9597690.1;1534875.0;16943386.9
43;5801589.4;14477767.1;2646037.6;22925394.1
44;5822150.4;5010707.2;0.0;10832857.6
45;5792473.6;18921496.0;5021007.3;29734976.9
46;5810425.4;9053792.9;1762963.4;16627181.7
47;5792468.2;16647820.1;4519105.3;26959393.6
48;5781107.2;19471007.7;5485369.6;30737484.5
49;5779732.9;23997940.0;5745483.3;35523156.1
50;5823337.6;4400076.6;0.0;10223414.2
51;5808494.1;11054877.7;1454307.2;18317679.0
52;5783423.8;20944948.6;5635281.4;32363653.8
53;5811776.1;10198595.0;1197524.7;17207895.8
54;5822995.0;4576284.0;0.0;10399279.0
55;5784637.2;18775845.6;4855906.0;29416388.7
56;5802848.1;14724389.1;2372321.7;22899558.8
57;5773093.4;27003989.3;7912554.7;40689637.4
58;5794896.1;16993408.8;4078202.7;26866507.6
59;5814446.7;8935033.1;1162145.1;15911624.9
60;5810341.3;10587894.4;1306933.0;17705168.7
61;5802187.3;13432823.3;2871185.2;22106195.7
62;5822315.4;4925849.0;0.0;10748164.4
63;5795846.5;14819174.6;4312830.2;24927851.4
64;5809586.6;10693377.2;2542338.8;19045302.7
65;5820579.6;5818676.4;0.0;11639256.0
66;5801599.9;11422671.0;6929588.1;24153859.0
67;5786647.4;22548574.9;4823808.8;33159031.1
68;5815749.7;8236649.6;1175662.5;15228061.8
69;5809229.1;11491305.8;1205381.4;18505916.3
70;5822221.8;4973977.6;0.0;10796199.4
71;5798081.4;14154979.4;9168944.3;29122005.0
72;5824429.9;3838207.8;0.0;9662637.7
73;5822732.7;4711170.5;0.0;10533903.2
74;5787751.6;19597575.0;5401252.3;30786578.9
75;5798159.2;13742873.9;4318930.1;23859963.3
76;5821800.1;5190872.5;0.0;11012672.6
77;5803526.4;14130551.8;2449655.9;22383734.1
78;5792477.1;18000251.5;6277933.7;30070662.2
79;5797711.2;14036152.9;3571017.5;23404881.7
80;5811230.3;9404941.1;1530190.3;16746361.7
81;5796940.1;16043297.2;2898428.1;24738665.4
82;5801903.7;15097566.8;2403016.5;23302487.0
83;5780370.6;22847191.7;5720046.0;34347608.3
84;5819663.1;6290070.9;0.0;12109734.0
85;5788393.1;19257607.4;4767982.3;29813982.8
86;5784645.4;22892318.9;4930874.7;33607839.0
87;5812498.3;9673452.6;1246763.3;16732714.2
88;5789068.5;18941350.7;4411880.2;29142299.3
89;5782012.1;19744548.7;9676555.7;35203116.5
90;5822143.4;5014306.9;0.0;10836450.2
91;5821650.8;5267656.5;0.0;11089307.4
92;5775430.2;23379198.5;11377459.2;40532087.9
93;5824277.9;3916416.7;0.0;9740694.5
94;5822174.1;4998516.8;0.0;10820690.9
95;5790033.2;18046723.5;4422079.3;28258836.0
96;5785251.5;16779541.9;8989899.2;31554692.6
97;5797484.9;14006045.9;3923215.7;23726746.6
98;5805267.4;11071164.4;4021546.5;20897978.4
99;5802799.0;14203336.2;2539654.9;22545790.1
100;5823623.5;4252999.7;0.0;10076623.2
101;5823299.7;4419549.7;0.0;10242849.4
102;5786171.1;20279783.5;5298919.9;31364874.5
103;5796604.3;16364293.4;4008273.1;26169170.8
104;5809557.2;10484298.1;1463383.9;17757239.2
105;5794323.8;18849854.8;3602018.0;28246196.7
106;5785027.6;19803921.1;5714531.6;31303480.3
107;5822331.1;4917774.8;0.0;10740105.9
108;5802134.8;13071359.4;2994416.6;21867910.7
109;5803296.5;11182710.0;3229044.1;20215050.6
110;5823032.5;4556969.3;0.0;10380001.8
111;5788710.0;16369484.6;8077008.7;30235203.2
112;5823947.7;4086249.7;0.0;9910197.4
113;5805432.5;11033993.2;5919537.9;22758963.6
114;5770316.2;26291418.9;8069347.2;40131082.2
115;5791271.6;15437611.1;6290803.9;27519686.5
116;5806537.8;10053414.6;5213764.9;21073717.3
117;5823836.2;4143602.3;0.0;9967438.4
118;5770915.0;26082944.8;7812161.4;39666021.2
119;5807238.8;11243322.2;1596362.3;18646923.3
120;5824394.5;3856414.3;0.0;9680808.8
121;5822131.0;5020681.2;0.0;10842812.2
