ID;IDLE;SEND;RECV;Total
214;5795279.3;17517473.1;4475206.4;27787958.8
215;5804174.8;13894637.1;2439995.2;22138807.0
216;5807066.4;12693405.5;2328795.2;20829267.1
217;5824486.0;3809370.7;0.0;9633856.7
218;5798074.8;17252089.6;3507948.2;26558112.5
219;5791638.6;20306737.5;3598352.9;29696728.9
220;5788542.9;22066013.2;4687288.6;32541844.7
221;5814643.4;8770714.5;1202897.2;15788255.1
222;5793169.9;19100288.1;6580163.8;31473621.8
223;5754586.6;37907102.2;9549089.1;53210777.9
224;5795347.8;17595087.0;4717539.1;28107973.9
225;5823977.7;4070809.5;0.0;9894787.2
226;5815692.3;8269529.6;1174684.0;15259906.0
227;5804910.5;13621936.0;2881032.4;22307878.9
228;5805889.8;13260657.1;3494280.7;22560827.7
229;5795012.2;17727952.0;4597425.8;28120390.0
230;5770216.6;31292498.8;7049514.0;44112229.3
231;5781793.7;25015408.2;6410236.6;37207438.5
232;5823342.2;4397710.2;0.0;10221052.3
233;5796483.6;17805420.9;3654134.8;27256039.3
234;5794204.4;18193228.8;4678985.0;28666418.3
235;5792966.6;18693775.4;6144793.5;30631535.5
236;5787948.1;19980855.0;8955537.2;34724340.4
237;5825340.6;3369804.7;0.0;9195145.2
238;5824527.5;3788007.8;0.0;9612535.3
239;5807013.2;12709847.2;2335398.5;20852258.9
240;5824458.9;3823292.6;0.0;9647751.5
241;5823744.0;4190994.2;0.0;10014738.2
242;5787613.9;21920099.4;6300707.6;34008420.9
243;5791904.7;18898405.0;7188078.1;31878387.7
244;5823975.1;4072159.4;0.0;9896134.5
245;5792327.7;19623550.8;5097826.8;30513705.3
246;5789258.2;21817969.7;4642311.0;32249538.8
247;5824556.1;3773316.0;0.0;9597872.0
248;5805446.6;13394330.4;2387843.5;21587620.5
249;5824595.2;3753191.3;0.0;9577786.5
250;5796046.9;17553689.5;4910625.6;28260361.9
251;5818919.4;5462198.7;9810490.6;21091608.7
