ID;IDLE;SEND;RECV;Total
1;5823823.3;4150213.3;0.0;9974036.6
2;5791673.7;19565279.9;5120270.9;30477224.6
3;5824552.9;3774964.1;0.0;9599517.0
4;5786773.1;22924654.0;2402337.9;31113765.0
5;5796004.5;18016189.9;3597772.5;27409966.8
6;5823567.9;4281613.5;0.0;10105181.3
7;5786767.4;20585211.3;9887371.7;36259350.5
8;5800117.2;16297495.1;1896951.7;23994564.0
9;5785049.1;23128906.9;6954804.6;35868760.5
10;5813230.8;9079896.9;1312999.5;16206127.2
11;5785864.8;20534641.3;9128330.8;35448837.0
12;5784974.5;20692393.9;11154051.9;37631420.3
13;5806865.8;12806385.9;2339316.8;20952568.6
14;5790520.2;20716573.1;10393760.7;36900854.0
15;5797158.4;17606210.9;3561924.4;26965293.7
16;5804138.9;13880683.5;2429255.2;22114077.6
17;5824563.3;3769598.0;0.0;9594161.3
18;5778150.0;26970742.7;5090579.8;37839472.5
19;5792252.2;19868199.6;4790157.8;30450609.7
20;5800386.5;15831958.3;2423129.6;24055474.3
21;5795408.9;18201013.0;3647907.4;27644329.4
22;5796050.2;16964456.7;3918564.4;26679071.3
23;5795728.8;17949311.6;3753281.3;27498321.6
24;5824576.1;3763007.0;0.0;9587583.1
25;5794670.7;18060102.1;3799496.4;27654269.2
26;5824491.8;3806366.0;0.0;9630857.8
27;5784219.8;22200908.0;13021056.7;41006184.5
28;5824504.4;3799898.3;0.0;9624402.7
29;5783983.5;21924329.0;10069898.0;37778210.5
30;5824600.7;3750349.9;0.0;9574950.7
31;5799103.5;16635572.9;1305284.6;23739961.0
32;5465899.0;30342760.4;7769521.0;43578180.4
33;5785140.0;21553614.4;11434568.3;38773322.7
34;5766435.4;31564386.6;9174498.1;46505320.1
35;5803953.0;13762052.0;2551948.2;22117953.2
36;5787436.1;20181086.7;9359888.1;35328410.9
37;5824268.2;3921399.5;0.0;9745667.7
38;5823989.0;4065001.8;0.0;9888990.8
39;5784340.1;22466759.8;12639147.4;40890247.2
40;5812730.9;9507342.5;1284377.4;16604450.7
41;5823468.0;4332961.7;0.0;10156429.7
42;5785201.9;22759070.5;6885838.2;35430110.6
43;5824334.7;3887187.9;0.0;9711522.6
44;5794204.3;18143532.1;4864096.1;28801832.6
45;5815868.3;8233304.9;1155901.4;15205074.6
46;5814640.9;8722696.0;1213977.3;15751314.2
47;5814308.9;8828133.8;1222985.1;15865427.8
48;5814411.2;8975594.0;1160100.7;15950105.9
49;5824358.6;3874895.8;0.0;9699254.4
50;5792528.1;18730893.4;4673001.2;29196422.7
51;5815983.0;8177092.2;1156338.0;15149413.2
52;5805344.8;13302819.6;2417060.5;21525224.9
53;5794426.9;18024610.7;5085214.9;28904252.5
54;5824571.2;3765556.7;0.0;9590127.9
55;5793573.4;19709450.5;4610067.4;30113091.3
56;5791231.2;20622940.8;4699370.3;31113542.4
57;5805357.8;13380218.5;2490581.7;21676157.9
58;5795238.3;18224182.4;3655877.1;27675297.9
59;5823939.7;4090335.9;0.0;9914275.7
60;5807326.4;12615113.4;2309997.1;20732436.9
61;5792919.7;19230485.1;4999992.7;30023397.4
62;5792103.6;19370446.1;4832577.3;29995127.0
63;5781307.0;25857575.7;4656955.9;36295838.6
64;5794008.2;18298166.7;4825573.3;28917748.1
65;5824401.5;3852831.3;0.0;9677232.8
66;5797215.1;17640692.4;3517862.1;26955769.6
67;5814518.7;8712417.0;1223974.0;15750909.7
68;5815363.9;8467299.9;1180437.7;15463101.5
69;5811243.2;10585806.3;1165170.7;17562220.2
70;5824342.2;3883320.0;0.0;9707662.2
71;5823642.0;4243487.3;0.0;10067129.3
72;5793952.1;18278193.7;5097451.3;29169597.0
