ID;IDLE;RECV;SEND;Total
1;5787634.9;4856247.6;21963610.1;32607492.5
2;5824283.4;0.0;3913566.9;9737850.3
3;5805529.5;2429563.4;13156307.6;21391400.4
4;5809492.7;1387744.8;10760250.5;17957488.0
5;5814094.6;1250472.0;8840199.2;15904765.9
6;5794524.2;3837608.7;18000144.8;27632277.7
7;5690830.7;17029517.3;65215142.8;87935490.8
8;5709463.6;13709059.0;59610111.7;79028634.4
9;5823263.4;0.0;4438231.1;10261494.5
10;5822689.0;0.0;4733651.6;10556340.6
11;5735047.9;10569181.7;45436635.9;61740865.5
12;5157543.9;17758922.0;46038680.7;68955146.6
13;5814408.6;1199915.9;8838177.8;15852502.2
14;5733434.2;11632143.3;46549487.9;63915065.4
15;5815333.8;1208406.9;8338507.7;15362248.5
16;5706419.0;17330804.8;59944623.3;82981847.1
17;5771100.8;6214920.8;29791205.6;41777227.2
18;5824119.0;0.0;3998108.5;9822227.5
19;5823971.3;0.0;4074100.9;9898072.2
20;5713199.5;28353199.5;47551146.1;81617545.1
21;5813250.0;1296587.5;9130781.8;16240619.3
22;5806067.4;2357584.3;13116386.6;21280038.2
23;5823288.0;0.0;4425565.7;10248853.7
24;5757207.0;8827990.5;35926588.6;50511786.1
25;5766500.9;7326779.4;32282948.0;45376228.3
26;5824407.4;0.0;3849765.0;9674172.4
27;5823974.4;0.0;4072517.7;9896492.1
28;5804740.8;2419266.7;13595335.3;21819342.9
29;5796223.3;3782650.3;17279396.9;26858270.5
30;5823698.9;0.0;4214211.9;10037910.8
31;5765404.4;7656565.8;32572487.4;45994457.6
32;4481527.9;8216783.0;36375837.1;49074147.9
33;5681829.8;18862374.3;69401217.5;93945421.6
34;5752608.3;8562185.2;39159647.0;53474440.5
35;4631567.8;8174327.5;37096673.3;49902568.6
36;5782762.1;4902522.3;24313648.4;34998932.8
37;5814470.0;1221631.6;8754667.8;15790769.4
38;5756185.4;8045728.2;35274437.2;49076350.9
39;3373019.6;10464386.2;40768861.0;54606266.9
40;5805195.1;2314152.8;13689109.3;21808457.2
41;5824265.9;0.0;3922591.0;9746856.9
42;5824183.1;0.0;3965178.4;9789361.5
43;5824436.1;0.0;3835041.5;9659477.5
44;5813832.3;1255108.0;8966776.6;16035716.9
45;2775278.3;8631578.0;30872210.8;42279067.1
46;5774091.5;6012464.9;28896971.7;40683528.1
47;5823471.4;0.0;4331208.5;10154679.9
48;5822818.6;0.0;4666999.9;10489818.5
49;5745044.3;11318314.3;38754005.9;55817364.4
50;5824313.6;0.0;3898051.8;9722365.4
51;5741716.9;9739227.0;40941040.5;56421984.4
52;5693128.9;16858133.7;64867979.2;87419241.9
53;5824057.8;0.0;4029613.7;9853671.5
54;5815201.2;1157850.8;8574820.8;15547872.7
55;5754232.9;9451798.5;35450304.6;50656336.0
56;5824624.7;0.0;3737992.8;9562617.6
57;5814929.7;1205723.0;8551384.8;15572037.5
58;5795398.7;3680438.7;18040325.8;27516163.2
59;5813245.5;1298393.1;9113621.9;16225260.5
60;5803029.9;2544193.2;14063901.8;22411124.9
61;5805056.1;2402466.9;13492965.6;21700488.6
62;5824485.3;0.0;3809710.7;9634196.0
63;5823804.5;0.0;4159909.0;9983713.4
64;5824584.4;0.0;3758732.4;9583316.9
65;5823710.3;0.0;4208354.1;10032064.4
66;5745851.4;10614688.4;39717631.2;56078171.0
67;5812730.1;1333967.8;9269131.3;16415829.2
68;5793696.3;3621293.8;19111707.0;28526697.1
69;5770590.8;6483951.9;29196338.4;41450881.1
70;5790710.7;3918140.6;19700173.1;29409024.4
71;5754891.5;8557500.5;38786149.3;53098541.3
72;5812297.7;1362954.7;9391127.5;16566379.8
73;5777706.8;5878705.7;27476357.1;39132769.6
74;3372553.9;20957404.9;45814749.7;70144708.5
75;5726729.1;12218578.6;51820389.1;69765696.8
76;5804408.3;2547462.8;13348381.7;21700252.8
77;5824001.2;0.0;4058744.1;9882745.2
78;5757574.4;7877565.5;35089697.3;48724837.3
79;4052400.3;25972312.2;64489990.4;94514702.9
80;5797099.3;2892315.3;15988819.3;24678233.9
81;5823858.6;0.0;4132045.1;9955903.7
82;5823800.8;0.0;4161808.8;9985609.6
83;5706081.6;15448172.4;56057018.7;77211272.7
84;5813913.7;1241102.6;8951503.1;16006519.4
85;4924024.8;15217972.7;63334834.2;83476831.8
86;5823184.6;0.0;4478760.4;10301945.0
87;5787970.9;4664088.4;22397301.7;32849360.9
88;5815947.3;1151360.4;8196113.6;15163421.4
89;5693832.3;15916793.1;64243443.3;85854068.8
90;5686461.9;17260911.2;71104922.1;94052295.3
91;5803300.3;2483633.1;14139510.9;22426444.3
92;5813540.9;1181567.3;9352991.3;16348099.4
93;5709854.9;13576103.7;56108027.0;75393985.6
94;5754061.7;9386456.1;35732751.4;50873269.2
95;5823275.4;0.0;4432056.7;10255332.1
96;5123658.3;7194142.6;28995703.5;41313504.4
97;5824320.0;0.0;3894727.2;9719047.2
98;5771971.2;6148407.2;29569022.8;41489401.2
99;5823133.8;0.0;4504882.8;10328016.6
100;5748105.8;9125903.2;39663266.6;54537275.5
101;5743940.1;48963275.9;24755949.2;79463165.1
