ID;IDLE;SEND;RECV;Total
1;5823630.6;4249358.4;0.0;10072988.9
2;5802655.4;11600751.5;3247051.1;20650458.0
3;5792480.2;17086422.9;6226876.6;29105779.7
4;5801127.6;15103914.5;4757002.4;25662044.5
5;5824043.0;4037212.9;0.0;9861255.9
6;5801239.6;12713300.2;5298480.7;23813020.5
7;5792141.6;19124849.0;3864741.2;28781731.8
8;5786857.4;18335866.2;11509364.0;35632087.6
9;5786926.7;18196185.2;6591017.8;30574129.7
10;5821062.2;5570434.6;0.0;11391496.8
11;5814217.0;8307644.2;1392722.3;15514583.5
12;5800662.9;14337271.1;6305310.1;26443244.2
13;5792383.3;17603646.1;5448587.7;28844617.1
14;5792739.7;13128735.3;6944081.6;25865556.6
15;5814590.9;8488159.4;1281752.5;15584502.8
16;5824172.0;3970877.9;0.0;9795049.9
17;5824426.2;3840107.6;0.0;9664533.8
18;5791492.9;17365375.0;4586204.5;27743072.4
19;5823190.1;4475910.7;0.0;10299100.8
20;5812967.6;8531630.1;1522333.6;15866931.2
21;5822811.8;4670482.9;0.0;10493294.7
22;5783058.3;23341577.3;6257877.1;35382512.7
23;5783879.2;17667919.7;7434076.4;30885875.3
24;5802127.8;13834469.7;2756958.6;22393556.2
25;5821623.8;5281588.5;0.0;11103212.2
26;5783612.2;22166684.8;5386758.8;33337055.8
27;5796922.0;13814656.7;5877619.3;25489198.0
28;5801326.5;12733879.8;3218845.0;21754051.4
29;5824459.8;3822851.0;0.0;9647310.8
30;5781142.3;19619897.8;5710774.1;31111814.2
31;5801545.3;15271952.7;2405456.5;23478954.4
32;5821399.4;5397001.9;0.0;11218401.3
33;5794834.7;12046175.3;6804453.6;24645463.5
34;5821920.8;5128812.1;0.0;10950732.8
35;5822867.9;4641627.5;0.0;10464495.4
36;5794524.9;14442652.3;4716437.3;24953614.5
37;5824093.8;4011090.5;0.0;9835184.3
38;5796976.8;14458055.7;4287552.1;24542584.6
39;5809912.5;11191022.5;1189472.8;18190407.7
