ID;IDLE;RECV;SEND;Total
1;5791326.0;5133343.5;18610952.1;29535621.5
2;5814737.2;1187394.9;8712493.7;15714625.8
3;5823172.0;0.0;4485251.4;10308423.4
4;5823552.5;0.0;4289521.0;10113073.5
5;5791599.1;5185551.2;18506487.5;29483637.8
6;5786014.5;7991609.7;21433359.8;35210984.0
7;5803778.2;2472116.5;13923229.2;22199123.9
8;5779641.3;11128410.1;21191494.0;38099545.4
9;5814110.5;1163169.9;9123477.6;16100758.0
10;5823507.5;0.0;4312685.4;10136192.8
11;5824395.9;0.0;3855706.1;9680102.0
12;5792499.8;4415309.0;17798849.9;28006658.7
13;5786024.1;6804173.7;21150563.1;33740760.9
14;5815182.8;1164341.1;8554021.2;15533545.1
15;5823866.9;0.0;4127795.5;9951662.4
16;5792034.0;3928486.1;18969559.5;28690079.6
17;5787958.2;6307310.9;22260922.0;34356191.2
18;5823524.4;0.0;4303977.9;10127502.3
19;5823996.8;0.0;4060960.5;9884957.4
20;5787523.5;5705195.5;21415714.9;32908433.9
21;5824060.6;0.0;4028188.8;9852249.4
22;5794307.8;3580643.9;18932111.6;28307063.3
23;5801572.1;2636131.3;14522400.9;22960104.3
24;5814306.2;1185887.3;8940190.9;15940384.4
25;5800930.7;2552440.3;15142555.6;23495926.6
26;5789101.7;4859432.4;19533236.5;30181770.6
27;5801943.1;2570935.3;14545495.3;22918373.7
28;5789085.1;5016468.9;19694487.0;30500041.0
29;5823878.6;0.0;4121807.8;9945686.3
30;5824159.1;0.0;3977527.2;9801686.3
31;5788264.1;6594385.0;19498280.0;31880929.1
32;5823388.3;0.0;4373954.2;10197342.6
33;5813190.0;1308836.1;9120467.9;16242494.0
34;5781299.4;10207701.3;21539049.2;37528049.9
35;5788785.7;4931984.3;21127710.4;31848480.3
36;5791266.3;4694148.8;18292722.2;28778137.3
37;5789987.3;5367616.6;19554019.4;30711623.3
38;5790986.8;4110862.3;18919157.9;28821007.0
39;5785637.6;7761081.3;19746015.2;33292734.1
40;5793008.1;3830838.4;18788682.6;28412529.1
41;5823858.1;0.0;4132336.7;9956194.8
42;5790218.3;5111920.6;19163990.1;30066129.0
43;5790811.5;4992069.2;19862243.6;30645124.2
44;5786132.0;7936222.4;21859433.8;35581788.2
45;5786343.9;5017932.9;21113855.1;31918131.9
46;5814706.7;1324305.5;8288039.4;15427051.7
47;5792706.9;3983922.2;18454799.3;28231428.4
48;5792828.4;3860459.7;18787077.8;28440365.8
49;5790501.1;5052670.4;18975820.6;29818992.0
50;5803500.3;2486222.1;14013993.5;22303715.9
51;5793505.6;3731267.1;18858130.7;28382903.4
52;5788330.9;5103527.1;20791900.6;31683758.6
53;5787175.7;6407979.5;20910983.7;33106138.9
54;5791155.7;6083175.2;20159280.5;32033611.4
55;5823096.9;0.0;4523880.9;10346977.8
56;5793454.7;6323463.5;19527653.7;31644571.9
57;5791803.0;4710252.6;17932254.9;28434310.6
58;5782053.8;9539123.7;22213388.4;37534566.0
59;5823447.5;0.0;4343515.6;10166963.1
60;5784726.1;5577613.3;22650998.0;34013337.4
61;5794070.8;6203648.1;18658587.3;30656306.2
62;5823520.7;0.0;4305877.7;10129398.4
63;5812885.7;1389062.4;9022997.6;16224945.7
64;5790164.2;5334982.7;19451633.0;30576779.8
65;5824387.0;0.0;3860280.6;9684667.6
66;5791676.8;4956250.4;19564633.3;30312560.6
67;5823443.1;0.0;4345773.7;10169216.8
68;5802746.4;2524593.8;14271506.0;22598846.3
69;5824452.1;0.0;3826808.9;9651261.0
70;5824072.0;0.0;4022289.4;9846361.4
71;5814029.0;1245851.5;8888717.7;15948598.2
72;5805171.5;2512278.4;13072729.3;21390179.1
73;5791454.2;4995973.2;18395396.9;29182824.3
74;5789383.9;5420479.2;19898673.3;31108536.4
75;5794316.9;3720600.6;18473524.1;27988441.6
76;5788094.3;6847266.1;20177840.3;32813200.7
77;5823325.9;0.0;4406092.7;10229418.5
78;5786996.3;6748347.1;20533704.8;33069048.2
79;5824136.0;0.0;3989384.4;9813520.4
80;5790719.4;5196343.5;19256484.2;30243547.0
81;5788037.4;6555589.5;19618294.6;31961921.5
82;5803086.7;2500530.6;14181318.4;22484935.7
83;5781663.8;10323189.0;21483006.5;37587859.3
84;5811082.5;1399644.1;9918128.1;17128854.7
85;5787594.2;5663988.3;21272794.2;32724376.7
86;5789957.5;5731917.1;20137401.1;31659275.6
87;5782780.4;9630098.7;20232089.9;35644969.0
88;5823087.0;0.0;4528947.1;10352034.1
89;5823676.8;0.0;4225585.7;10049262.5
90;5823732.5;0.0;4196955.3;10020687.7
91;5823557.0;0.0;4287196.2;10110753.2
92;5803111.0;2547039.0;14021381.1;22371531.0
93;5823270.5;0.0;4434589.8;10257860.3
94;5784656.1;7774750.3;21506185.8;35065592.1
95;5823190.5;0.0;4475727.4;10298917.9
96;5787712.3;6497469.4;19920554.4;32205736.1
97;5787487.5;6872469.7;20190785.7;32850742.9
98;5813181.7;1270423.3;9244932.1;16328537.1
99;5802228.5;2719236.7;13908972.3;22430437.5
100;5787121.6;4880269.8;20646693.5;31314084.9
101;5824299.2;0.0;3905417.8;9729717.0
102;5812845.2;1296245.9;9329918.6;16439009.6
103;5823235.4;0.0;4452638.0;10275873.4
104;5780033.0;7483363.8;22302112.9;35565509.7
105;5814042.9;1236389.6;8912940.3;15963372.7
106;5814618.0;1200575.9;8730013.6;15745207.5
107;5787547.9;6564288.6;19932824.9;32284661.3
108;5823874.7;0.0;4123812.6;9947687.2
109;5824468.1;0.0;3818576.4;9643044.5
110;5813535.9;1268828.3;9063390.2;16145754.5
111;5804571.5;2495393.8;13441837.3;21741802.6
112;5778409.7;8916784.9;22453382.8;37148577.3
113;5804928.2;2633642.5;12810710.5;21249281.2
114;5792279.5;5601183.4;19379626.8;30773089.8
115;5823801.6;0.0;4161400.5;9985202.1
116;5784076.1;5747776.9;23243223.8;34775076.8
117;5783560.1;9219474.8;21697250.1;36700284.9
118;5782454.6;11141647.6;22909543.8;39833646.0
119;5823436.4;0.0;4349256.7;10172693.1
120;5773055.0;14661267.0;23120307.7;43554629.7
121;5823323.1;0.0;4407517.5;10230840.7
122;5790881.1;5053898.1;18740104.1;29584883.3
123;5823605.8;0.0;4262123.7;10085729.5
124;5794042.0;3711516.2;18645971.9;28151530.0
125;5813787.5;1308183.8;8809304.0;15931275.3
126;5789631.6;5240178.2;19603959.4;30633769.2
127;5780750.7;10428957.9;22160693.7;38370402.3
128;5823047.6;0.0;4549211.7;10372259.3
129;5780299.9;10025823.4;23918847.9;39724971.1
130;5823997.8;0.0;4060493.9;9884491.7
131;5823014.7;0.0;4566151.7;10389166.4
132;5813841.6;1332162.3;8709747.3;15855751.1
133;5823946.7;0.0;4086766.3;9910713.0
134;5814524.4;1179566.5;8849641.6;15843732.5
135;5789274.5;5169406.3;20093603.8;31052284.6
136;5790721.9;5306239.8;19176172.2;30273133.9
137;5786759.2;6242834.0;21647438.4;33677031.6
138;5824544.7;0.0;3779155.4;9603700.1
139;5782097.6;9016060.8;22525495.6;37323654.0
140;5793221.1;3722211.0;19011613.6;28527045.7
141;5788859.6;5122402.2;20474232.4;31385494.1
142;5823112.5;0.0;4515848.4;10338960.8
143;5790087.3;5097622.3;19191707.3;30079417.0
144;5801530.5;2572106.5;14756892.5;23130529.4
145;5823056.9;0.0;4544420.5;10367477.4
146;5789534.1;5043503.8;20383181.5;31216219.4
147;5823493.0;0.0;4320126.3;10143619.3
148;5824040.2;0.0;4038637.8;9862678.0
149;5788676.0;6242102.0;18963310.1;30994088.1
150;5812549.5;1248666.5;9642304.0;16703519.9
151;5823012.2;0.0;4567418.2;10390430.4
152;5811261.7;1388867.2;9844937.1;17045065.9
153;5823942.4;0.0;4088982.7;9912925.1
154;5804365.8;2400186.1;13841464.0;22046016.0
155;5796435.9;3477042.7;18175905.6;27449384.2
156;5787826.4;5145836.1;20925060.6;31858723.2
157;5787115.9;4921261.3;20584579.7;31292956.8
158;5792049.5;6049698.8;19641067.4;31482815.6
159;5823018.7;0.0;4564068.5;10387087.3
160;5804447.9;2450567.7;13648418.4;21903434.0
161;5780328.5;6708673.2;24049729.8;36538731.5
162;5812284.9;1236125.0;9822804.3;16871214.2
163;5813361.4;1266868.6;9155909.3;16236139.3
164;5811202.3;1402844.3;9836682.9;17050729.6
165;5824544.7;0.0;3779155.4;9603700.1
166;5814015.4;1223681.2;8965235.1;16002931.6
167;5772179.8;15285454.6;24073727.4;45131361.8
168;5823013.1;0.0;4566943.3;10389956.4
169;5792726.5;4891640.0;17587201.1;28271567.6
170;5793529.4;3889795.8;18338014.3;28021339.5
171;5813941.5;1323573.6;8687062.9;15824578.0
172;5785509.7;5198832.3;21861961.9;32846303.9
173;5823733.7;0.0;4196322.0;10020055.7
174;5783074.4;9959320.1;20244500.3;35986894.8
175;5813315.4;1241932.1;9272022.7;16327270.2
176;5793564.7;3899206.4;18271857.6;27964628.8
177;5812588.3;1317116.6;9403811.2;16533516.1
178;5788587.3;5636465.4;20631520.0;32056572.7
179;5803574.5;2518036.7;13862795.2;22184406.5
180;5805064.2;2384131.1;13545548.6;21734744.0
181;5814232.9;1176784.9;9013043.6;16004061.4
182;5789049.8;5600500.2;20444967.0;31834517.0
183;5780685.7;10078488.2;21781421.6;37640595.5
184;5781936.5;9431680.3;22858938.9;38072555.7
185;5789017.9;5030447.1;19748263.3;30567728.3
