ID;IDLE;SEND;RECV;Total
1;5823843.7;4139711.0;0.0;9963554.7
2;5794821.6;16826610.5;3982540.9;26603973.1
3;5792244.4;18890712.4;3918985.6;28601942.4
4;5793488.4;18606547.5;3811431.7;28211467.6
5;5791305.3;18758537.3;5146763.3;29696605.9
6;5803736.5;13900111.5;2487334.2;22191182.2
7;5789030.6;20462335.2;5456590.8;31707956.6
8;5789522.5;20100934.7;5397787.5;31288244.7
9;5791434.1;18509682.2;4975384.9;29276501.2
10;5788547.9;20502872.8;5161778.1;31453198.9
11;5783328.1;19870959.4;9302424.0;34956711.5
12;5824158.4;3977885.5;0.0;9802043.9
13;5795596.8;18668196.3;3453472.6;27917265.8
14;5813951.8;8371156.1;1418498.7;15603606.6
15;5786010.6;21617273.1;9820146.7;37223430.3
16;5788841.6;20568464.6;5091617.4;31448923.7
17;5823598.1;4266065.0;0.0;10089663.1
18;5802030.1;14363698.5;2612337.7;22778066.3
19;5793659.0;18604754.3;3783433.7;28181847.0
20;5787469.0;20688094.3;4856293.8;31331857.2
21;5803868.6;14043157.2;2419949.9;22266975.7
22;5823247.3;4446497.0;0.0;10269744.3
23;5801755.7;14677550.4;2558198.6;23037504.7
24;5790667.5;19386546.2;6538471.1;31715684.8
25;5783093.6;21461587.0;10182204.4;37426885.0
26;5813117.9;9307845.8;1260915.1;16381878.8
27;5823563.5;4283871.6;0.0;10107435.0
28;5803104.6;13804081.1;2615250.3;22222436.0
29;5779922.4;21938959.2;11570501.9;39289383.5
30;5823513.9;4309352.4;0.0;10132866.3
31;5783073.6;20091625.6;9325115.2;35199814.5
32;5812418.8;9550026.6;1295660.3;16658105.6
33;5824341.4;3883761.6;0.0;9708102.9
34;5783342.3;20249599.8;9398289.2;35431231.3
35;5824503.5;3800369.9;0.0;9624873.4
36;5788589.8;20673710.8;5492948.9;31955249.5
37;5824507.3;3798428.5;0.0;9622935.7
38;5823206.7;4467378.2;0.0;10290584.9
39;5810828.9;9928853.7;1432640.2;17172322.8
40;5823705.5;4210795.5;0.0;10034501.1
41;5780988.3;21490090.8;9649794.6;36920873.8
42;5814834.9;8718433.1;1169806.6;15703074.6
43;5824138.2;3988251.1;0.0;9812389.3
44;5793273.5;17805224.3;4091956.4;27690454.2
45;5813927.5;9199390.0;1165658.7;16178976.2
46;5785848.6;21347065.1;7638809.5;34771723.2
47;5786593.1;21178118.6;5044667.3;32009379.0
48;5793439.3;17399961.5;4890011.7;28083412.4
49;5790390.2;19647195.1;7341460.3;32779045.6
50;5790643.3;18946960.1;6669839.1;31407442.5
51;5823493.2;4320034.6;0.0;10143527.8
52;5790483.5;19192618.9;5113857.1;30096959.5
53;5793015.2;18104417.7;5187010.0;29084442.9
54;5823968.8;4075367.4;0.0;9899336.3
55;5822738.2;4708337.5;0.0;10531075.7
56;5794344.4;18116621.5;3823762.5;27734728.4
57;5814543.8;8693278.9;1223401.2;15731224.0
58;5813914.5;9047386.8;1215015.4;16076316.7
59;5789891.1;19802142.9;5370544.6;30962578.6
60;5792208.6;17847783.4;4605855.8;28245847.8
61;5793632.7;18280103.5;5509635.7;29583371.9
62;5822943.5;4602739.7;0.0;10425683.2
