ID;IDLE;RECV;SEND;Total
1;5798115.5;3536918.1;16883316.5;26218350.1
2;5798852.1;3294307.9;16589520.9;25682680.9
3;5715324.1;6933751.0;58989308.8;71638383.9
4;5751915.2;8183486.9;39481464.8;53416866.9
5;5778290.0;5904685.5;26790400.7;38473376.2
6;5808675.8;2367207.5;11459495.6;19635378.9
7;5810537.3;1696506.4;10740597.5;18247641.2
8;5810831.6;2605420.5;10331166.8;18747418.9
9;5610820.7;7284486.7;34979061.7;47874369.2
10;5784738.4;4437327.8;23495805.2;33717871.4
11;5803278.4;3371308.3;14157984.1;23332570.8
12;5792818.7;3817452.5;19418251.3;29028522.5
13;5744332.9;10838524.6;43023937.2;59606794.7
14;5007023.7;7645110.3;27375758.8;40027892.8
15;5822565.2;827932.3;4770762.9;11421260.4
16;5803987.8;2732636.0;13726032.3;22262656.0
17;5788846.8;3989286.5;21409228.9;31187362.2
18;5783165.2;4839341.4;24381574.9;35004081.6
19;5801663.7;2663228.8;15123340.8;23588233.4
20;5728949.2;12770370.5;50580449.8;69079769.5
21;5797343.7;3529687.0;16560635.4;25887666.1
22;5793893.6;4732768.1;18658594.0;29185255.7
23;5784379.5;2610291.2;24133386.4;32528057.2
24;5776076.2;7165329.4;27214469.9;40155875.5
25;5802183.9;2847758.9;14687214.5;23337157.3
26;5810935.7;2242437.2;10351999.7;18405372.5
27;5785432.2;5128477.9;22889484.2;33803394.3
28;5809195.4;1781592.0;10914438.4;18505225.8
29;5764327.6;8694137.3;33050503.0;47508967.8
30;5791962.5;4585502.8;19533118.2;29910583.5
31;5789620.2;4940527.3;20723904.1;31454051.5
32;5787569.9;4797380.6;21614773.3;32199723.8
33;5812441.1;1728359.0;9811707.1;17352507.2
34;5765518.3;4819096.9;32961513.5;43546128.6
35;5814313.1;1348977.5;8768656.4;15931947.0
36;5790162.1;4661970.5;20273739.1;30725871.7
37;5782789.4;6163810.3;24086206.1;36032805.9
38;5779023.0;5303412.0;25873117.4;36955552.5
39;5769195.0;7041943.4;31002661.1;43813799.5
40;5263456.8;8945662.3;34009015.4;48218134.6
41;5809003.7;2606655.9;11032563.3;19448222.9
42;5790586.6;2028835.5;20780978.4;28600400.5
43;5781909.6;5746112.0;24704596.0;36232617.6
44;5786936.8;4897093.7;22056297.5;32740328.0
45;5815947.3;1469402.1;7111545.4;14396894.9
46;5736395.7;6312326.5;48069064.3;60117786.4
47;5778322.4;5480597.5;26884486.3;38143406.2
48;5776444.9;7638290.7;27292712.1;40707447.7
49;3997031.7;10969771.9;42102911.0;57069714.6
50;5787921.2;5104900.1;21650624.7;32543446.0
51;5798686.0;1914275.0;16872300.9;24585262.0
52;5811050.0;1424794.3;10306111.0;17541955.3
53;5791486.9;3845762.3;19393823.8;29031073.0
54;5784937.5;6014208.3;22679851.8;34478997.6
55;5789486.1;4121366.5;20989762.5;30900615.0
56;5821873.4;356397.0;5095505.4;11273775.8
57;5772018.1;6467835.8;29181044.9;41420898.8
58;5798805.9;1987099.1;16581871.6;24367776.7
59;5821736.0;767924.0;5183288.3;11772948.3
60;5790069.8;4181982.6;20523637.4;30495689.8
61;5785002.1;6212751.5;22863586.7;34861340.4
62;5789725.5;4903924.6;20425497.2;31119147.4
63;5778312.9;6574733.2;26729383.5;39082429.6
64;5782682.7;6062190.4;23753999.4;35598872.5
65;5729248.3;5885169.3;51726913.5;63341331.1
66;5790846.2;4374713.5;20582866.5;30748426.3
67;5761235.4;5391790.8;35662465.1;46815491.3
68;5789987.3;4518552.1;20788262.6;31096802.0
69;5766088.5;4480521.9;33171640.8;43418251.2
70;5801701.2;2826115.6;15059755.5;23687572.3
71;5794650.1;3520815.8;18403162.8;27718628.7
72;5799388.8;3245098.6;16226925.5;25271412.9
73;5775106.6;7134692.6;27834597.9;40744397.1
74;5795222.3;3855223.8;18122974.2;27773420.3
75;5781105.5;5749576.3;25209177.2;36739859.0
76;5787856.4;5410210.8;21429378.5;32627445.7
77;5790917.5;4300245.6;20134029.7;30225192.9
78;5811644.7;1800995.6;9562122.0;17174762.4
79;5754235.3;8730704.5;38700324.6;53185264.3
80;3251680.0;7581711.1;29223057.4;40056448.5
81;5801316.0;3720425.9;14928580.3;24450322.2
82;5771215.6;6940159.1;29839405.8;42550780.5
83;5787795.9;5383607.9;21788114.3;32959518.1
84;5777322.8;7052620.2;26567143.0;39397086.0
85;5775041.8;6748752.9;28106059.1;40629853.9
86;5795882.5;4181182.8;17572952.5;27550017.8
87;5796244.5;3475493.0;17576448.8;26848186.3
88;5787538.7;5642334.7;21444678.7;32874552.1
89;5786545.0;6398848.8;21926767.1;34112161.0
90;5787532.7;4566655.0;22149244.9;32503432.5
91;5777041.8;3072502.3;27485254.5;36334798.6
92;5805712.0;2584060.3;13146693.5;21536465.8
93;5798914.7;3129238.5;16531526.7;25459679.9
94;5750738.4;10982908.2;38827488.5;55561135.1
95;5789436.4;5060816.8;21227532.0;32077785.2
96;5769056.8;7164141.2;30911663.5;43844861.6
97;5805427.0;2931611.7;12667474.8;21404513.5
98;5799940.4;3091984.6;15553882.8;24445807.7
99;5793922.0;2158048.1;19295535.3;27247505.3
100;5788334.6;4535233.3;21304522.7;31628090.6
101;5722458.7;78105884.9;39762756.7;123591100.3
