ID;IDLE;RECV;SEND;Total
1;5791819.8;4067872.6;19930395.1;29790087.4
2;5784130.5;5314253.7;23539254.2;34637638.4
3;5781464.2;3299379.0;25392112.2;34472955.4
4;5792815.9;2584944.3;19538256.0;27916016.2
5;5765253.1;6782739.9;32830714.9;45378707.9
6;5814178.2;1286747.0;8122602.7;15223527.8
7;5782096.2;4670198.6;24766334.8;35218629.5
8;5802518.2;2961505.7;14490370.8;23254394.7
9;5806894.3;2267944.4;12613366.9;20688205.5
10;5799731.8;2926019.3;16006245.9;24731997.0
11;5712944.3;5886744.2;59840273.7;71439962.2
12;5795984.7;5170933.4;17601668.0;28568586.1
13;5776169.2;6347140.0;27437211.0;39560520.2
14;5768496.1;7189588.3;30389440.8;43347525.2
15;5774832.9;6478786.9;27991090.6;40244710.4
16;5809050.9;1682211.2;11553862.8;19045124.9
17;5786808.5;4271130.3;22526277.1;32584216.0
18;5795435.5;3306909.5;18136829.5;27239174.5
19;5797658.0;2967297.4;17057930.7;25822886.2
20;5795501.1;3454538.5;17541015.7;26791055.3
21;5805935.5;1906216.4;13161620.4;20873772.3
22;5794296.3;3605111.4;18879190.2;28278597.9
23;5770260.6;7323283.8;29693445.4;42786989.8
24;5792995.3;3016390.7;19336897.8;28146283.7
25;5793211.1;3705854.9;18904127.7;28403193.7
26;5785895.8;5005414.0;22443420.4;33234730.3
27;5798676.6;3539302.5;16304964.3;25642943.4
28;5777315.7;3729174.9;27196146.8;36702637.3
29;5797602.9;4107492.1;16676052.2;26581147.2
30;5802295.7;2506615.6;14677788.7;22986700.1
31;5786157.0;5284740.3;22157679.0;33228576.3
32;2667753.0;9245761.7;34412653.4;46326168.1
33;5796063.8;2929550.8;17741484.0;26467098.6
34;5770626.5;8056130.7;29449224.8;43275982.0
35;5789602.6;4346339.5;20908327.3;31044269.4
36;5775208.9;4231073.7;28159767.1;38166049.7
37;5786524.3;5138099.6;22164486.7;33089110.6
38;4108394.4;4080752.0;32034497.9;40223644.3
39;5812560.6;1673669.8;9660888.8;17147119.2
40;5796353.3;3140914.4;17560098.8;26497366.5
41;5772953.9;4232122.7;29586152.8;39591229.4
42;5778353.6;6176177.1;26083409.7;38037940.4
43;5758101.3;8688627.6;35859313.7;50306042.6
44;5774529.5;7444840.0;27675490.5;40894860.1
45;5785827.4;2745167.1;23303227.8;31834222.3
46;5792557.2;4113830.3;19580663.4;29487050.9
47;5785875.8;3293905.7;22883644.7;31963426.3
48;5806763.4;2307613.7;12225972.3;20340349.3
49;5758510.1;8716323.6;35653730.9;50128564.7
50;5752468.2;4954415.1;39635647.7;50342530.9
51;5763285.8;5379335.7;33935671.1;45078292.6
52;5757258.3;4607504.2;37547614.9;47912377.3
53;5804992.1;2159607.6;13560692.1;21525291.9
54;5788574.3;4448914.3;21253536.1;31491024.7
55;5755054.9;4991810.3;38318822.7;49065688.0
56;5788719.7;5415019.9;21051228.0;32254967.6
57;5792246.5;3623761.5;19659395.5;29075403.6
58;5790980.5;3776726.1;20139934.1;29707640.7
59;5791383.5;4175066.4;20150938.0;30117387.9
60;5779587.3;5981512.7;25703149.4;37464249.4
61;5722160.5;5482577.8;54924698.6;66129437.0
62;5765206.9;5680780.4;33233036.4;44679023.7
63;5744102.4;4465025.3;44240580.5;54449708.2
64;5792816.7;3442203.0;19144365.4;28379385.1
65;5774320.1;2112158.7;28736572.7;36623051.5
66;5801261.5;2606896.3;15323509.2;23731667.0
67;5807187.7;1868142.6;12495385.3;20170715.6
68;5803639.2;2595256.4;13956747.5;22355643.1
69;5797861.6;3080571.7;16978122.0;25856555.3
70;2313808.8;9325993.1;33475210.5;45115012.4
71;5778614.6;5379913.6;26241298.9;37399827.1
72;5797258.0;3296710.9;17394720.4;26488689.3
73;5781199.8;5677025.4;24829298.5;36287523.7
74;5798967.8;3134851.5;16332813.2;25266632.6
75;5744471.4;7310553.3;43259272.0;56314296.7
76;5809338.9;1770705.1;11313233.6;18893277.5
77;5797507.3;3421453.5;17038496.0;26257456.8
78;5787878.0;4502669.2;21629033.5;31919580.7
79;5777881.8;7007564.5;25813480.1;38598926.3
80;5784023.4;4753652.2;23761417.0;34299092.6
81;5810107.4;1610733.4;11058972.3;18479813.2
82;5805881.8;1673126.8;13142535.6;20621544.2
83;5791774.1;4374212.7;19727618.7;29893605.5
84;5797014.0;4485493.3;17045300.3;27327807.6
85;5761443.0;3297727.0;35555847.4;44615017.4
86;5789686.4;4303876.3;20671774.3;30765336.9
87;5710877.9;6892992.2;60436317.4;73040187.6
88;5783068.3;4310479.1;24536271.1;34629818.6
89;5783764.7;5272247.2;23544253.7;34600265.5
90;5791328.6;3850563.7;19921950.9;29563843.3
91;5758230.6;5484936.6;36703567.6;47946734.7
92;5801876.3;2805189.4;15076912.2;23683977.8
93;5739422.7;8143043.0;45657457.1;59539922.8
94;5792868.7;3769479.1;18975512.3;28537860.1
95;5790387.1;2968354.6;20922339.2;29681080.9
96;5791052.6;4436395.5;19821084.4;30048532.4
97;5789997.9;4447989.7;20748809.9;30986797.5
98;5793795.1;3869614.5;18396698.5;28060108.1
99;5792657.0;3785318.9;19382891.5;28960867.3
100;5786382.0;6313118.5;21928178.6;34027679.2
101;5701099.7;87744200.9;44130128.2;137575428.8
