ID;IDLE;RECV;SEND;Total
1;5803994.7;4566480.8;13456784.2;23827259.7
2;5804794.1;4030898.6;12988692.7;22824385.3
3;5805699.6;3254566.7;12784241.4;21844507.8
4;5810411.0;2085517.8;10686386.3;18582315.0
5;5806252.3;3069492.1;12541662.4;21417406.8
6;5805921.8;2593952.2;12912252.0;21312125.9
7;5804418.8;2813654.8;13706259.2;22324332.9
8;5810772.8;2183926.7;10574092.5;18568791.9
9;5805314.0;3280962.1;13015678.3;22101954.3
10;5800002.7;3940036.1;15603059.5;25343098.3
11;5805900.6;2701565.1;13076198.9;21583664.6
12;5799467.4;5629096.7;15294540.4;26723104.5
13;5807695.3;1966107.7;12280015.2;20053818.2
14;5808561.5;2130085.5;11562713.6;19501360.6
15;5805126.5;3335267.6;13174939.0;22315333.1
16;5796887.6;5347955.1;16569526.2;27714368.9
17;5810842.5;1462255.3;10707135.8;17980233.7
18;5805158.2;3910626.5;12953904.5;22669689.2
19;5802040.5;4628288.6;14527675.4;24958004.5
20;5806754.0;2694926.9;12420104.5;20921785.4
21;5798629.1;4904560.6;16075122.3;26778312.0
22;5804239.9;3640467.8;13443345.5;22888053.2
23;5801144.6;4019926.9;15057420.8;24878492.2
24;5801666.4;3765781.6;14768498.0;24335946.1
25;5804287.3;3349755.4;13612050.3;22766093.0
26;5799403.0;5481427.1;15611100.4;26891930.5
27;5806349.7;3386528.0;12379951.9;21572829.6
28;5808426.4;2917530.8;11610118.9;20336076.0
29;5804057.9;2838474.7;13841237.4;22483770.0
30;5808885.9;2109538.4;11512143.7;19430567.9
31;5805682.7;2706638.2;13036679.5;21549000.4
32;5798135.9;5715081.8;16318811.3;27832029.0
33;5808090.0;1774640.4;11961077.1;19543807.5
34;5805196.3;3693985.4;12980531.8;22479713.5
35;5803208.5;3343783.3;14202582.9;23349574.7
36;5804478.7;3506192.9;13401793.0;22712464.6
37;5807090.2;2720186.5;12162210.3;20689487.0
38;5810750.2;2821220.8;10247693.5;18879664.4
39;5799458.0;3862730.1;15968699.6;25630887.8
40;5803446.5;3957989.2;13951828.0;23713263.7
41;5811242.5;1750344.9;10538016.1;18099603.6
42;5815710.3;1738994.7;8047288.5;15601993.5
43;5799422.8;3918913.2;15763910.1;25482246.1
44;5808560.4;2341421.4;11609447.3;19759429.0
45;5803289.2;3762103.2;13799741.6;23365133.9
46;5807388.6;2115348.1;12382808.3;20305544.9
47;5813140.5;1363478.6;9479671.9;16656291.1
48;5804686.6;2347622.5;13779118.6;21931427.7
49;5802552.1;4217339.0;14178252.0;24198143.2
50;5803543.4;3669385.9;13721262.7;23194192.0
51;5809481.8;2437432.4;11153782.8;19400697.1
52;5800077.5;3522799.6;15531496.7;24854373.8
53;5802647.5;3847101.0;14079183.6;23728932.1
54;5807795.7;2302272.4;12114931.7;20224999.8
55;5798548.4;5441884.2;15872284.3;27112716.9
56;5799813.0;6830340.9;14917426.4;27547580.4
57;5797330.0;6523813.8;16437546.1;28758689.9
58;5803666.3;3455755.9;13739367.6;22998789.8
59;5800358.5;3895896.3;15608057.4;25304312.2
