ID;IDLE;RECV;SEND;Total
1;5796497.2;3044727.7;17096103.6;25937328.5
2;5785844.9;4815313.1;22004379.3;32605537.4
3;5792493.6;4100238.4;18276255.5;28168987.6
4;5760140.5;8029131.3;33373304.0;47162575.8
5;5785745.9;5093152.3;21390590.7;32269489.0
6;5794337.9;4131088.4;17747958.4;27673384.6
7;5790216.6;4735860.0;19491114.0;30017190.6
8;5780846.0;5545522.8;23879226.8;35205595.7
9;5780446.0;6769075.1;23876218.8;36425739.9
10;5793104.8;3929550.9;18341185.7;28063841.4
11;5794422.9;3500710.9;17895228.6;27190362.5
12;5763286.9;9006270.7;31404452.6;46174010.2
13;5773050.7;7245339.8;27077803.6;40096194.2
14;5794975.9;3277104.3;18120394.4;27192474.7
15;5796688.4;3107462.7;16583236.5;25487387.7
16;5795730.7;3088631.8;17466629.8;26350992.3
17;5769331.9;9869227.1;27771255.9;43409814.9
18;5776450.3;6800083.2;25621867.6;38198401.1
19;5771278.2;6627781.2;28543475.4;40942534.8
20;5769037.1;6856367.4;29520244.3;42145648.9
21;5798698.3;2832176.0;15950749.8;24581624.0
22;5792674.7;3887053.3;18568981.2;28248709.2
23;5086885.1;11713993.2;42371010.8;59171889.2
24;5796683.3;3161981.4;16904352.7;25863017.4
25;5792911.5;3823701.4;18481655.0;28098267.9
26;5772200.0;6404574.3;27813808.3;39990582.6
27;5787816.8;4471579.3;20699041.6;30958437.7
28;5761375.4;8275488.2;32589470.7;46626334.4
29;5779087.6;5912595.6;24499949.8;36191632.9
30;5083150.4;9366857.2;33169951.0;47619958.6
31;5791823.6;4441413.6;18607515.7;28840752.9
32;5785922.2;5203586.4;21497068.4;32486577.0
33;5786947.2;4520318.6;21180440.1;31487705.9
34;5803154.2;2399437.2;13839242.6;22041834.0
35;5788409.8;3953445.7;20563211.8;30305067.3
36;5779619.9;5382959.2;24553022.8;35715601.8
37;5795979.1;4302064.6;16563476.8;26661520.5
38;5787643.8;4096445.4;21251724.6;31135813.9
39;5791905.5;4227244.8;18790329.1;28809479.4
40;5769858.1;6863027.3;29005305.8;41638191.3
41;5737959.7;12023688.7;43335469.4;61097117.8
42;5776188.8;6497573.1;25845155.2;38118917.2
43;5790462.2;3913471.8;19815578.2;29519512.3
44;5783975.1;4481611.4;22872249.2;33137835.8
45;5787366.0;5086964.5;20696808.4;31571139.0
46;5760927.2;8466393.0;33086647.7;47313967.8
47;5803773.8;2584428.6;13187389.5;21575591.8
48;5809546.8;1600646.8;10831490.1;18241683.7
49;5806108.4;2230233.2;12174300.8;20210642.3
50;5787719.3;4465556.4;20963786.7;31217062.5
51;5765274.8;7464557.6;31124530.6;44354363.0
52;5781599.2;5718953.9;23402994.5;34903547.6
53;5774801.3;6209934.5;26520112.7;38504848.5
54;5797084.4;3672003.6;16187401.1;25656489.0
55;5762524.3;8047686.9;32167119.6;45977330.9
56;5735388.7;11668474.7;44806407.2;62210270.6
57;5693302.3;7512243.3;28445241.9;41650787.4
58;5783866.3;4669604.2;22413211.8;32866682.4
59;5808172.9;1977357.2;11448495.0;19234025.2
60;5790754.3;4414496.9;18988755.9;29194007.1
61;5771718.7;6725158.7;27967491.3;40464368.6
62;5763415.3;8471536.5;31421540.9;45656492.6
63;5793961.6;3588465.1;18038489.3;27420916.1
64;5794969.5;3462321.2;17174324.1;26431614.8
65;5790549.9;4554962.1;19230890.1;29576402.1
66;5767138.7;7486081.2;30124812.2;43378032.1
67;5792771.0;3924577.5;18467696.4;28185044.8
68;5790438.9;4087578.8;19532976.5;29410994.2
69;5794644.6;3665916.5;17686077.9;27146638.9
70;5777407.5;5592824.9;25509828.8;36880061.1
71;5798984.5;3028737.4;15438516.0;24266238.0
72;5780498.1;5160380.9;24332664.8;35273543.8
73;5776144.2;5974434.2;26007535.7;37758114.0
74;5796239.7;3322901.8;16882148.3;26001289.8
75;5767279.3;7896713.3;29554662.6;43218655.2
76;5785261.1;4867552.1;22078573.6;32731386.8
77;5753043.6;9556041.2;36605032.5;51914117.3
78;5762185.1;8169079.8;32762613.4;46693878.3
79;5785703.1;4753526.9;21732046.6;32271276.5
80;5797826.4;3074938.1;16263765.1;25136529.7
81;5796181.1;3108379.6;17026700.5;25931261.2
82;5749017.6;10011741.4;38039980.6;53800739.6
83;5788862.6;4407916.1;20132839.8;30329618.6
84;5789702.0;4359994.6;19864458.4;30014155.0
85;5799027.5;3069160.3;15832964.9;24701152.7
86;5796187.4;3541772.8;16990305.8;26328266.0
87;5775506.6;6596306.7;26108940.5;38480753.7
88;5803730.7;2288929.6;13536624.5;21629284.9
89;5779709.1;5136538.1;24424307.3;35340554.4
90;5774647.9;6284066.5;26788349.2;38847063.6
91;5774670.6;6595703.1;26429460.1;38799833.8
92;5761017.6;9612960.3;32450746.3;47824724.2
93;5780009.8;5159602.7;24541398.9;35481011.4
94;5799448.6;3199359.7;15197223.5;24196031.8
95;5779280.9;5359132.2;24435422.9;35573836.0
96;5764486.9;7946042.9;31137470.9;44848000.7
97;5745132.7;10448105.7;40473465.6;56666704.0
98;5784440.3;5398863.1;22091923.9;33275227.4
99;5773466.3;6344315.8;27305642.5;39423424.5
100;5714362.1;17278691.2;52944441.7;75937494.9
101;5695570.1;78889234.6;39585972.7;124170777.4
